Date,BTC,INNBCL,ETH,XRP,BCH,BSV,TAGZ5,LTC,BNB,EOS,XTZ,XLM,ADA,LINK,XMR
20170805,0.036524192891519,0.0626770494358656,0.0288546626020718,0.0203377999691834,0.0316664210726988,0.0304685348583301,0.0370219098758186,0.0681186258331971,0.0268228615233353,0.142980185062875,0.0169198952583544,0.0442274107074062,0.0562587607503803,0.0177110538906299,0.0317391019558396
20170806,0.0391848460295958,0.0611045072350885,0.0361552452055593,0.0229848939321071,0.0290773306864526,0.0314755885650543,0.0376439157410124,0.0664545582992044,0.0247326785859551,0.0208781806109726,0.135940631870003,0.0292949445294184,0.0600259504194566,0.0303569081390079,0.0280321923999144
20170807,0.0404212035297972,0.0757077987671535,0.079713092157598,0.0244317765083914,0.0540617248200025,0.0278123534805008,0.0333744460164671,0.0858371768814331,0.025042634149317,0.0199479644572566,0.134573624664264,0.0271931675030278,0.0594269728768862,0.0415506725197447,0.0271805109923155
20170808,0.0353340559271223,0.117326889915875,0.0505044692034513,0.0201709352459466,0.0327742324516152,0.0591415992902118,0.0540883726601692,0.0283813791110064,0.0741662475750686,0.0179140617159503,0.135408242564711,0.03202351266921,0.0593783080211739,0.0447136843898411,0.0446941818229756
20170809,0.00562979511217907,0.102442853558549,0.065520875810083,0.0321657790647339,0.040037559145297,0.0259299725178981,0.037913003318886,0.0429625065916307,0.0792028080545427,0.0201316378207449,0.114265975753406,0.0309933172326865,0.0552429119496482,0.0484678419722751,0.0342792593355992
20170810,0.0446465819370369,0.0658036189189062,0.0701958122974946,0.0166389301104095,0.0311830280762339,0.0306525337659124,0.0185818646428695,0.0246899076774592,0.0507551487183558,0.042469335055878,0.0974866689363247,0.0296288014098281,0.0710321609967555,0.0436894339220841,0.0329886684456989
20170811,0.0128614387939609,0.0878679258459721,0.0739393911416863,0.0289101697745112,0.0365695063242901,0.04516583351709,0.0541648618210089,0.0415435957767116,0.0477331482660492,0.084738285844106,0.0696181093025465,0.036064651293951,0.0630425042877714,0.0613929746757667,0.0797508599197799
20170812,0.0166080122333127,0.0402312830656514,0.0823248207049259,0.0230650667465177,0.0370901194604272,0.0417466939896289,0.0545905575308246,0.0345964856902131,0.0510271384648111,0.0765366286407634,0.0823303275604293,0.0421574236567195,0.0631464703565266,0.076806405788703,0.0686575382783584
20170813,0.0867804128355933,0.0458892705216681,0.0580033262176623,0.0241836937560597,0.0136530555798747,0.036683317397064,0.0236817138368477,0.0610222396814273,0.0457824429975897,0.0714034426550601,0.119357182982812,0.0436284942855657,0.0607553159977341,0.0680027885945613,0.0158191314799543
20170814,0.0106038602138339,0.0801478696361975,0.0410116089851836,0.013314320107112,0.0483439715508773,0.0572639976877566,0.0434386744197532,0.0341800811803079,0.0392819117092462,0.0718639750233313,0.0797860539285189,0.0248831233776508,0.0507804795425399,0.0621442938288472,0.0614771378408544
