date,name,lambda
2015-02-01,DOGE,0.585411547842755
2015-02-02,BTC,0.478990290650942
2015-02-03,DOGE,0.653735227663404
2015-02-04,DOGE,0.470174080994047
2015-02-05,BTC,0.583734257598654
2015-02-06,BTC,0.57806981939719
2015-02-07,BTC,0.590561004184194
2015-02-08,DOGE,0.692037740397126
2015-02-09,BTC,0.500476819049402
2015-02-10,BTC,0.499092934689744
2015-02-11,BTC,0.498811916882866
2015-02-12,DASH,0.466299455144577
2015-02-13,BTC,0.56998059971609
2015-02-14,BTC,0.559404649099189
2015-02-15,BTC,0.704576297742311
2015-02-16,BTC,0.586846435657426
2015-02-17,BTC,0.53983633498273
2015-02-18,BTC,0.565760652030032
2015-02-19,BTC,0.55777736927406
2015-02-20,BTC,0.641484578100434
2015-02-21,BTC,0.630405203094939
2015-02-22,BTC,0.697371841017429
2015-02-23,BTC,0.693185421443735
2015-02-24,BTC,0.674659026527882
2015-02-25,BTC,0.659924784891012
2015-02-26,BTC,0.659789374270981
2015-02-27,BTC,0.641472049926868
2015-02-28,BTC,0.666486741227756
2015-03-01,BTC,0.716840167744378
2015-03-02,BTC,0.715786824530082
2015-03-03,BTC,0.710191862954211
2015-03-04,BTC,0.679301074943169
2015-03-05,DOGE,0.709693573820161
2015-03-06,BTC,0.583500350529751
2015-03-07,DOGE,0.67921211642117
2015-03-08,BTC,0.622568581234246
2015-03-09,BTC,0.556307058864674
2015-03-10,DOGE,0.5591448339744
2015-03-11,BTC,0.550753698947377
2015-03-12,BTC,0.510460306370448
2015-03-13,BTC,0.50952802369278
2015-03-14,BTC,0.525798847448676
2015-03-15,BTC,0.562824522624367
2015-03-16,BTC,0.557440285714439
2015-03-17,BTC,0.481406144407387
2015-03-18,BTC,0.392282365151718
2015-03-19,BTC,0.355883607722136
2015-03-20,BTC,0.331005643873919
2015-03-21,BTC,0.375689937041872
2015-03-22,BTC,0.3594971746516
2015-03-23,BTC,0.360761801879867
2015-03-24,BTC,0.323041145571251
2015-03-25,BTC,0.322278155041852
2015-03-26,BTC,0.307654331213877
2015-03-27,DOGE,0.32928201258138
2015-03-28,BTC,0.28697209270458
2015-03-29,BTC,0.338731455421555
2015-03-30,BTC,0.293930898398302
2015-03-31,BTC,0.376776084986073
2015-04-01,BTC,0.343491197118966
2015-04-02,BTC,0.271680297415277
2015-04-03,XEM,0.741642696026143
2015-04-04,BTC,0.341756907656824
2015-04-05,XEM,0.412472264645104
2015-04-06,XEM,0.407763173459565
2015-04-07,BTC,0.333514549307448
2015-04-08,XEM,0.517184935557909
2015-04-09,XEM,0.528606836568775
2015-04-10,XEM,0.602503721370835
2015-04-11,XEM,0.607201586566912
2015-04-12,XEM,0.570836356959821
2015-04-13,XEM,0.470202313896007
2015-04-14,XEM,0.584313140495958
2015-04-15,XEM,0.374794331378201
2015-04-16,BTC,0.29592785072822
2015-04-17,XEM,0.320591829649398
2015-04-18,XEM,0.410894630017379
2015-04-19,XEM,0.514187709527515
2015-04-20,XEM,0.322257306982787
2015-04-21,XEM,0.354536405123667
2015-04-22,LTC,0.281575425279779
2015-04-23,XEM,0.347087676339381
2015-04-24,XEM,0.407376414410787
2015-04-25,XEM,0.378673965833319
2015-04-26,XEM,0.304962370531069
2015-04-27,XEM,0.377341470982593
2015-04-28,XEM,0.388308703769394
2015-04-29,LTC,0.304224141402033
2015-04-30,LTC,0.314327534078236
2015-05-01,LTC,0.350659155255023
2015-05-02,LTC,0.311561633111868
2015-05-03,LTC,0.312420309854367
2015-05-04,LTC,0.292867666571095
2015-05-05,LTC,0.364644175420556
2015-05-06,LTC,0.363309669683845
2015-05-07,LTC,0.283324538246732
2015-05-08,LTC,0.332537764686842
2015-05-09,BTC,0.311488581060353
2015-05-10,LTC,0.318384503885536
2015-05-11,BTC,0.297358773641735
2015-05-12,LTC,0.281918588480022
2015-05-13,LTC,0.268391466412142
2015-05-14,LTC,0.296075599820402
2015-05-15,LTC,0.312317442684061
2015-05-16,LTC,0.307492604345233
2015-05-17,LTC,0.302130056650731
2015-05-18,BTC,0.311232217742309
2015-05-19,BTC,0.303698327510137
2015-05-20,BTC,0.221648650900435
2015-05-21,BTC,0.222084105782107
2015-05-22,BTC,0.16638507780458
2015-05-23,BTC,0.207295019216556
2015-05-24,BTC,0.208281959223599
2015-05-25,BTC,0.289477764137154
2015-05-26,DOGE,0.165922530748062
2015-05-27,DGB,0.193678649689883
2015-05-28,DGB,0.214846852444386
2015-05-29,XEM,0.19863105134952
2015-05-30,XEM,0.201708025850777
2015-05-31,XEM,0.18242529731791
2015-06-01,XEM,0.186243672586328
2015-06-02,XEM,0.187693528731325
2015-06-03,XEM,0.194522839735455
2015-06-04,BTC,0.198541490393685
2015-06-05,XEM,0.188055508002259
2015-06-06,BTC,0.232819845934023
2015-06-07,BTC,0.200551707284638
2015-06-08,DGB,0.206704725728324
2015-06-09,LTC,0.202210811857123
2015-06-10,XMR,0.273303466081853
2015-06-11,DASH,0.322320127156392
2015-06-12,BTC,0.235395022229611
2015-06-13,XMR,0.190805784823782
2015-06-14,BTC,0.250110560214114
2015-06-15,BTC,0.228325118500684
2015-06-16,DGB,0.194560890626995
2015-06-17,DASH,0.177697823315819
2015-06-18,XLM,0.134158286116941
2015-06-19,DASH,0.160661583233889
2015-06-20,DASH,0.157867586518099
2015-06-21,DASH,0.163968079587248
2015-06-22,LTC,0.120519493091201
2015-06-23,DGB,0.178118639855729
2015-06-24,LTC,0.158634474507782
2015-06-25,XMR,0.192751995791999
2015-06-26,LTC,0.173770452459993
2015-06-27,LTC,0.175522358695056
2015-06-28,XLM,0.193223249598425
2015-06-29,BTC,0.185882247956806
2015-06-30,BTC,0.221970049575675
2015-07-01,BTC,0.274754519128683
2015-07-02,LTC,0.175825895527769
2015-07-03,XLM,0.151957285508989
2015-07-04,LTC,0.164739171605967
2015-07-05,BTC,0.202240087831282
2015-07-06,LTC,0.166773154009683
2015-07-07,BTC,0.185872629872145
2015-07-08,LTC,0.269988555388048
2015-07-09,BTC,0.271718341665202
2015-07-10,BTC,0.248029075803523
2015-07-11,LTC,0.232299228892691
2015-07-12,LTC,0.240632274200041
2015-07-13,BTC,0.270857703702415
2015-07-14,BTC,0.280443871776264
2015-07-15,BTC,0.307435536812015
2015-07-16,BTC,0.300469645676878
2015-07-17,BTC,0.269107710462718
2015-07-18,BTC,0.289391490288818
2015-07-19,LTC,0.272972768028114
2015-07-20,BTC,0.277669417890941
2015-07-21,BTC,0.228749587952813
2015-07-22,BTC,0.23669432158362
2015-07-23,BTC,0.286910351470028
2015-07-24,BTC,0.294201906839275
2015-07-25,XEM,0.271428169228304
2015-07-26,BTC,0.262381789064873
2015-07-27,BTC,0.2485161067425
2015-07-28,XEM,0.347810176000746
2015-07-29,XEM,0.382845265304958
2015-07-30,XEM,0.372471052225355
2015-07-31,XEM,0.372078240912251
2015-08-01,XEM,0.346924013307261
2015-08-02,XEM,0.269345284549963
2015-08-03,BTC,0.263065540361429
2015-08-04,BTC,0.25764714652657
2015-08-05,XEM,0.220606177281713
2015-08-06,XEM,0.278829687074708
2015-08-07,XEM,0.310800324612507
2015-08-08,ETH,0.30297298836663
2015-08-09,ETH,0.355765356670366
2015-08-10,XEM,0.303834426321399
2015-08-11,ETH,0.345730425433312
2015-08-12,ETH,0.647673691579913
2015-08-13,XEM,0.86371798312262
2015-08-14,XEM,0.86371798312262
2015-08-15,ETH,0.901880918337607
2015-08-16,XEM,0.825407896249342
2015-08-17,XEM,0.758219380607776
2015-08-18,ETH,0.394544242921274
2015-08-19,ETH,0.447283203980815
2015-08-20,ETH,0.728352597677574
2015-08-21,BTC,0.471616376944968
2015-08-22,ETH,0.447098987551256
2015-08-23,BTC,0.442051787545211
2015-08-24,ETH,0.580510063367895
2015-08-25,ETH,0.584904866939354
2015-08-26,ETH,0.638735134651354
2015-08-27,ETH,1.07447243641043
2015-08-28,ETH,0.632592332278483
2015-08-29,ETH,0.587665191270085
2015-08-30,ETH,0.617094901080592
2015-08-31,ETH,0.561843039034057
2015-09-01,ETH,0.619711087193376
2015-09-02,ETH,0.795855694824528
2015-09-03,BTC,0.473980863523058
2015-09-04,BTC,0.516338236627646
2015-09-05,BTC,0.453891102666738
2015-09-06,ETH,0.550226476425301
2015-09-07,BTC,0.446063266751729
2015-09-08,BTC,0.481046043073383
2015-09-09,ETH,0.503467191443555
2015-09-10,ETH,0.507606544846419
2015-09-11,BTC,0.426462725532577
2015-09-12,ETH,0.466464139931328
2015-09-13,ETH,0.455682445625396
2015-09-14,ETH,0.535290455916992
2015-09-15,ETH,0.476405829222668
2015-09-16,ETH,0.368517253888324
2015-09-17,BTC,0.379404397353117
2015-09-18,BTC,0.362428852363265
2015-09-19,BTC,0.304332127930858
2015-09-20,BTC,0.295048270785218
2015-09-21,BTC,0.339134036845184
2015-09-22,BTC,0.359112791006972
2015-09-23,LTC,0.341013815011702
2015-09-24,BTC,0.307224002221244
2015-09-25,BTC,0.353953599161084
2015-09-26,LTC,0.334546121689835
2015-09-27,BTC,0.345223587805283
2015-09-28,BTC,0.348641021762116
2015-09-29,BTC,0.445801704012507
2015-09-30,ETH,0.357703844992547
2015-10-01,BTC,0.452837695714318
2015-10-02,BTC,0.348115068858668
2015-10-03,BTC,0.396241155095958
2015-10-04,BTC,0.338944555171848
2015-10-05,BTC,0.343758423227368
2015-10-06,BTC,0.332172144348576
2015-10-07,BTC,0.42103027958848
2015-10-08,BTC,0.552837408809226
2015-10-09,BTC,0.568778875911189
2015-10-10,BTC,0.354934893293245
2015-10-11,BTC,0.358498488026584
2015-10-12,BTC,0.384896261318523
2015-10-13,BTC,0.261487379659771
2015-10-14,BTC,0.350871277514501
2015-10-15,BTC,0.345764345818241
2015-10-16,BTC,0.356418376575246
2015-10-17,BTC,0.355380882068142
2015-10-18,BTC,0.380380332598465
2015-10-19,BTC,0.374069025411057
2015-10-20,XEM,0.380362011385349
2015-10-21,XEM,0.390454469515817
2015-10-22,DGB,0.372657884718431
2015-10-23,DGB,0.465636681677346
2015-10-24,DGB,0.560837475922273
2015-10-25,DGB,0.559399316325319
2015-10-26,DGB,0.4503842011448
2015-10-27,XEM,0.245581371096135
2015-10-28,BTC,0.191332592742639
2015-10-29,XEM,0.309724041638568
2015-10-30,XRP,0.281768548235253
2015-10-31,DGB,0.250068376574194
2015-11-01,DOGE,0.23366876990522
2015-11-02,DGB,0.283047377076604
2015-11-03,DOGE,0.244719097248272
2015-11-04,DOGE,0.293553065978776
2015-11-05,DOGE,0.240155702916361
2015-11-06,DOGE,0.198903718056833
2015-11-07,DOGE,0.209046584148286
2015-11-08,DOGE,0.249008534197691
2015-11-09,DOGE,0.223558002439845
2015-11-10,ETH,0.508721552571085
2015-11-11,ETH,0.457311920969468
2015-11-12,ETH,0.454266379901737
2015-11-13,ETH,0.513680318299572
2015-11-14,XMR,0.973840401643454
