date,frm
2015-02-01,0.306481
2015-02-02,0.251591
2015-02-03,0.286917
2015-02-04,0.253736
2015-02-05,0.244901
2015-02-06,0.245183
2015-02-07,0.278337
2015-02-08,0.291762
2015-02-09,0.255093
2015-02-10,0.272383
2015-02-11,0.250994
2015-02-12,0.253044
2015-02-13,0.262987
2015-02-14,0.25741
2015-02-15,0.325206
2015-02-16,0.321165
2015-02-17,0.305061
2015-02-18,0.302972
2015-02-19,0.305128
2015-02-20,0.269282
2015-02-21,0.315922
2015-02-22,0.297702
2015-02-23,0.284476
2015-02-24,0.293612
2015-02-25,0.302575
2015-02-26,0.313709
2015-02-27,0.3369
2015-02-28,0.318328
2015-03-01,0.32209
2015-03-02,0.308621
2015-03-03,0.311478
2015-03-04,0.347381
2015-03-05,0.334706
2015-03-06,0.328521
2015-03-07,0.291626
2015-03-08,0.268523
2015-03-09,0.271204
2015-03-10,0.281466
2015-03-11,0.2691
2015-03-12,0.263636
2015-03-13,0.268372
2015-03-14,0.250195
2015-03-15,0.243025
2015-03-16,0.255951
2015-03-17,0.219486
2015-03-18,0.190373
2015-03-19,0.174341
2015-03-20,0.156317
2015-03-21,0.156937
2015-03-22,0.156111
2015-03-23,0.141409
2015-03-24,0.153726
2015-03-25,0.151114
2015-03-26,0.157195
2015-03-27,0.165229
2015-03-28,0.165218
2015-03-29,0.168237
2015-03-30,0.136497
2015-03-31,0.165477
2015-04-01,0.166811
2015-04-02,0.158608
2015-04-03,0.222149
2015-04-04,0.191591
2015-04-05,0.170982
2015-04-06,0.175986
2015-04-07,0.160627
2015-04-08,0.191334
2015-04-09,0.23846
2015-04-10,0.209361
2015-04-11,0.211187
2015-04-12,0.217785
2015-04-13,0.203834
2015-04-14,0.232088
2015-04-15,0.198777
2015-04-16,0.17404
2015-04-17,0.177298
2015-04-18,0.192609
2015-04-19,0.172656
2015-04-20,0.158512
2015-04-21,0.152191
2015-04-22,0.153108
2015-04-23,0.172664
2015-04-24,0.169614
2015-04-25,0.175161
2015-04-26,0.160376
2015-04-27,0.162568
2015-04-28,0.15283
2015-04-29,0.11854
2015-04-30,0.117912
2015-05-01,0.153732
2015-05-02,0.11988
2015-05-03,0.138777
2015-05-04,0.128253
2015-05-05,0.144297
2015-05-06,0.14396
2015-05-07,0.126471
2015-05-08,0.131279
2015-05-09,0.130256
2015-05-10,0.138959
2015-05-11,0.152731
2015-05-12,0.123494
2015-05-13,0.145648
2015-05-14,0.145973
2015-05-15,0.156451
2015-05-16,0.140526
2015-05-17,0.147827
2015-05-18,0.160357
2015-05-19,0.145335
2015-05-20,0.105677
2015-05-21,0.093267
2015-05-22,0.092104
