,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.186294018961189,0,-0.0351697291192688,-0.0351816266931068,0,0,0.000432975838436082,0,0.0142405727694175,0,0,0,0,0,-0.0264843020581109
ETH,-0.873576594795476,0,0.495761206659913,0.731101617885139,0.394372405468276,0,0,-0.145576120665143,0,0.111893574831574,0.249980536581668,-0.0495358553744734,-0.0605672067138464,-0.257983886906256,-0.36577234938907,0,0,-0.567496024819161
XRP,0.221581349199287,0.160749823866464,0,0,0.0051040176647636,0,-0.142994735003001,0,0.0852457469947727,0.0895117892076042,-0.116674476018651,0.134501815969633,0.142635088771637,-0.0834228312883058,0,0,0,0.0972851775225657
LTC,0.517108210662177,0.0193576272939129,0,0,0,-0.0186645128175443,0,0,0,0,0.0250272738614008,0,-0.0322659552724819,0,0.0463726829861864,0,0,0
XMR,0,0,0,0,0,0,0,0,0,-0.0291183557632846,0,0,0.436433794210062,0,0,0,0,0
ETC,0,-0.564437488007263,0.118339825184836,0,0.331124201335682,0,0.208901846397678,0,0,0.0682958236914909,0,0.189662108075059,0,0.682114747804126,0,0,0,0.0757608952387589
DASH,-0.473544514473519,-0.302521645465074,0,1.17818279326443,0.250336743228314,0.290327459032075,0,0,0,0.241880714027271,-0.377428001461204,0.168866007203068,0.0659043702575375,-1.1372055931581,0.0304701999680101,0,0,0
XEM,0,0,-0.288373296783739,0.361737958626054,-0.162345753580098,0.0649126537902033,0.220559304040631,0,0,0,0.247887179500011,-0.0814147517752744,0.387450630748468,0,0.470470175436883,0,0,-0.160258288419549
DOGE,0,0,0,0,-0.0678930019854887,0.0305362887775802,0,0.0856402160461855,0,-0.0425221953768247,0,0,-0.0455008755016462,0,0,0,0,-0.0833290861719004
XLM,0,0.57914097497657,2.90448473469831,-2.06458809885755,0.104551452574669,-0.754154604127666,1.60160794024689,0.0745272363305458,0,0,-0.045534417533774,0,0.43572041484348,3.1206514574933,0,0,-11.8639900211131,-0.267619424283563
ZEC,0,0.246088568658405,0,0.466949868070807,0.0948085997091342,-0.00827121769604981,0.0694155983539805,0,0.938080725171991,0.0665917284987867,0,0.389865399433623,0.789332851581046,0,0.322381799790103,-2.25134966699778,0,0
NEO,2.14944149509669,0,0.416620036219717,-0.308905495806888,-0.254082843568298,0.251523581362211,0.630109774251703,-0.465781390213637,0,-0.10094836641123,0.083402037688953,0,0.51291356643155,-0.275592831003449,0,0,0,-0.260827269720638
DGB,0,0,0.548721411010201,-0.599526840936792,0.26734196523684,0,-0.174572216756978,0.59908746769467,-0.0138696759430522,-0.0025951578486909,-0.0307648958871298,0.155647127226208,0,0.196797248543864,0.271794423748341,0,0,0
BV010082.Index,0,0,0,0,0,0.0606578373852368,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0.0303289263417963,0,0,0,-0.0499353962217264,0,0.067647192207902,0.0530646767951557,0,0,0,0,0
DXY.Curncy,-0.0586109177948362,0,0,-0.0183798434136668,-0.0234344928318551,0,-0.0502668518717167,0.0472273455640651,0.0644711634166468,0.00448534091099705,-0.000549293621261686,-0.0037767670185868,0,0,0.146618568776743,0,0,-0.00278311765579331
SPX.Index,0,0.0101997411503043,0,0,0,0.00414650861179135,0.00773223413883997,-0.0195953306167382,0,0,0,0.0102065107701457,0.0303896436169682,-0.067936915625596,0,0,0,-0.022326369848163
VIX.Index,0,-1.00142644365595,0.974279636244198,0.652037617133619,0.380739488032636,0.0523706793501982,-0.0785488321462833,-0.0487341243648529,0,0,0,-0.0375626581308974,-1.38777878078145e-17,0,-0.0954995259528161,0,0,0
