,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.355918251125714,0.105838298140425,0.309646000473813,0,0.0282640002261693,0.0984421828644822,0,0.0418902210199892,0,0.0936352581988307,0,0,0,0,0.0299881073268561
ETH,0,0,0.117193309292739,0,0.0649493314227893,0,0.0610143351275649,-0.385543756265179,0,0.580965361167767,0,0,0.056565978015749,0,0,0,0,0
XRP,0.0534200804239518,0,0,-6.93889390390723e-18,0,0.17134868678596,0,0.0885188750458751,0,0,0,0,-0.045424548872448,0,0,0,0,0.107501827466987
LTC,0.630891737503857,0,0,0,0,0,0,0.179478501387984,0,0,0,0.207997014865861,0,0,0,0,0,0
XMR,0.358587214714415,0.196712318573697,-0.328780628083214,0,0,0.28581650721382,0.335899886739917,-0.409817593055536,0,0,0.132886563956144,0,-0.140941101911136,0,0,0,0,0
DASH,1.35462928330973,0,0,-0.0883565972593485,0.127774125788146,0,0.654877303905559,0.252372096164482,-1.32132746635647,-0.31631951453059,0,-0.469878238623192,0,0,0,0,0,0
ETC,0,0.374286206206007,0,0,0,0.204928937247181,0,0.057000853399943,0.628953665582523,0.107457030171344,-0.195216176487185,0.467628452985563,-0.0203023823301738,0,0,0,0,-0.469426159465928
XEM,-0.0154914640111165,-0.3548949589728,0,0,-0.165856729089834,0.468561694364971,0.21846633383247,0,0,0,0,0.220629458923155,0,0,-0.488218473283864,0,0,0
DOGE,0.608127326847607,0,0.0647853352261678,-2.71050543121376e-20,-0.0345594677958256,-0.165467821738927,0.0958374140672786,0.0044594342215495,0,0,0.123262284630865,-0.128886081692154,0,0,0,0,0,-0.0354948153825724
ZEC,0.268644933696421,0,0,0.101612247467625,0,0.29043867720806,0.194014125076225,0,0,0,0,0,0,0,0,0,0,0
XLM,0.169495331513997,0.204748013061846,0,0,0,0,0.189099973051188,0,0,0,0,0.159927172899564,-0.0253205954694572,-0.292872043546952,0,0,0,-0.230791211456845
NEO,0,-0.527900427826582,0.209493636220926,0.124990932670618,0,-0.188579102218569,0.47204880947087,0.0170809081643467,-0.271926513580696,0,0.552233967719367,0,0.28234719422743,0,0,0,0,0.148307626400137
DGB,0.509973725076156,0,-0.46904711339518,-0.469003034915507,0,0,0.256279884233188,0,0,0,-0.028189563353761,0.576506599680344,0,0,-0.959702237449785,0,0,0
BV010082.Index,0,-0.0801894492420851,0,0.0453646951077989,0,0.0877589036406406,-0.0186245046121537,0.0271600059333252,0,0,0,-0.148934282215686,0.0391127635053908,0,0,0,0,-0.0896850635394013
CVIX.Index,-0.42058763706863,0.0232942826355687,0.363371912925575,0.130118825597806,-0.158298053483843,0.265813452406056,0,-0.355569365692651,0.145228671730326,0,0.37334192603403,-0.1595559439068,0,0,0,0,0,0.259783775278274
DXY.Curncy,0,0.0122874282937845,-0.0175731624212666,0.0423072571765591,0,0.0158891769043509,0,-0.00677076395296764,0,-0.0371409249254005,0.00286724177362653,4.33680868994202e-19,0,0.172226298299569,0.028421562903159,0,0,-0.0148410926966647
SPX.Index,-0.00692648681229764,-0.00126649376551529,-0.0165622941104927,-0.00312710927275578,-0.0021848493596228,0,0.0102697590432994,0,0,0.00350000169388312,0.00979291688859656,0,-0.0017972631996633,0.0569599406280489,0,0,0,-0.0605166669874715
VIX.Index,0.558891093707793,-0.079924044340551,0,0,0.157356637277119,-0.143473756522082,-0.529292230180322,0.265767995004492,0,-0.079483188772866,-0.332204196203003,0.166605978714348,0.0809375382680119,0,1.51880814213797,0,0,0
