,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0331095327022933,0.685721115297297,0,0,0.222550529823089,0.0933038234574663,0,0.0443674798499395,0,0.0733371905723441,0,0,0
XRP,0,0,0,0.0522530342554071,0,0,0,0,0.276245460899083,0,0,0,0,0
LTC,0.699593711968658,-0.0379307081800343,0,-0.0146038221608523,0.117252983445672,0,0,0.0313364997522059,0.058191903694546,0,0,0,0,0.0552656742841097
DASH,0,0,0,0,0,0,0,0.12294666430053,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0,-0.084191841242274,0,0,0,0,0,0
DOGE,0.356093621702605,-0.0348503619568704,0,0,0,0,0.0225893275452096,0.0164690105760424,0.158213260617714,0,0,0,0,-0.0282895184834396
XMR,1.32132221580103,0,0,0,0,0.662427060489994,0,-0.172765391417836,1.38777878078145e-17,0,0,0,0,-0.100541703107856
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.421966155649429,0.31464760287772,0,0.0839380995579295,0,0.383702548726763,0,-0.0736409899447632,0,0,0.373054959433078,0,0,-0.116588018269274
BV010082.Index,0,0,0,-0.023270000619195,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,-0.0271143495817757,0.0985775932850503,-0.0258926544784711,0.0110928522952594,0.113476740478401,0.00537034822754221,0.00617436011924633,-0.0581034296918153,0.2438384823568,0.0907048299907734,0,0,0.016429121328592
SPX.Index,0,0,0.00895138654773001,-0.00895080231921793,0.00427096979536353,-0.122363019453296,0.0145252717750565,-0.006439266742736,0.0204163448944707,-0.0449662469679482,0.0096883716223478,-0.0834423022858909,0,-0.110554441118282
VIX.Index,0,0.0795285285598645,0.0454419066016333,-0.121679953358276,0,-0.0559741348591863,0.03808839192967,0,-0.148199863546225,0,0.178785394984546,0,-4.73924237388841,0
