,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0621039761589944,0.169422303616592,0,0,0,0.0483072940944183,0.00524871602599528,0.119603549637021,0,0.175158998223742,0.118383847740449,0,-0.153992210689202,0,0,0
ETH,0,0,0.0442627113842457,0.418785681090891,0.0747916068631773,0,0.3623226327716,0.170331964374888,0.0968382173832062,0,0.0263237906362072,0,0.254671910168405,0,0,0,0,0.34179833354501
DASH,1.86448839273034,0,0,0.2004368692039,0,-1.09453979735482,0.661200710909792,-0.328670467522095,0,-0.78243940004376,0.284712556433719,0.41744414170783,0,1.92943241175874,0,0,0,0.696689759262183
XMR,0.428498219331312,0.660071079951907,0.133618401634271,0,-0.366994650470737,0,-0.215087961449591,-0.0421653313835999,-0.189916293193716,0.533451201264102,0,0,-0.362751472401096,0,0,0,0,-0.740697761801287
XRP,0.279066883555877,-0.0120468693007619,0,-0.0816466741278066,0,0.404593273028374,0,-0.0103425934676743,0.0108185553497538,0,0,-0.210005073861945,0.104526611045765,0.989793107536555,0.264384696489154,0,0,-0.22958732885945
LTC,0.283727866263051,0,-0.018147966932354,0.027205387636804,0,0,0.18536415176013,0,-0.00940377335274659,0,0.0698360277074886,0,-0.0871450231014038,-0.395672389881899,0.0964620464344841,0,0,0.00108999725635031
ETC,0,0,0.20583928651018,0.0529182127800921,0,0,0,0,0.0596336191895791,0,0,0,0,0,0,0,0,0
XEM,0,0.748200723544566,0,0,0,0,0,0,0.0531269282989098,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,-0.128602312943871,0,0,1.04372231401056,0,0,0.360739939586529,0,0,-0.111933311176888,0,0,0,0,0
DOGE,0,0,0,0.0872583380783085,0.296753985901496,0,0,-0.0377392709372936,0.201298716063902,0,0,0,0.0140455463046779,0,0.116707017431859,0,0,0
XLM,0,0.246436327012208,-0.0547994383216494,0.205942340003473,0.248780860350574,0,0,0,-0.176572766347302,0,0,0,0.179213217386828,0,0,0,0,-0.186236702997074
NEO,0,0,0.223452594266602,0,-0.7745245693291,0,0.0382613981332812,0,0.121002673958766,0,0,0,0,0,0,0,0,0
DGB,6.93889390390723e-18,0.159963467917526,0.332153580618307,0,0.557503721248363,-0.0707442727606711,0,-0.00976079911047297,-0.0363093805486307,0,0,-0.193374837594747,0,-1.95758945153888,0,0,0,0
BV010082.Index,0,-0.0726268042785014,0,0.0960346928088506,0.475512671305433,0,0,-0.0191563525506649,0,0,0,0.111317854076432,-0.1119173670324,0,-0.0186945370474153,0,0,0.068269777472471
CVIX.Index,-0.227108902914974,0.099388218777011,0,0,0.824024286697532,0,-0.164594712310929,-0.10439889141366,0.0355431958904932,0,-0.00571275665889217,0.0028474168524274,0.0840571125784287,-0.877931444007178,0,0,0,0.747183456487097
DXY.Curncy,0.0325823513024397,0,-0.0025967781357189,0.00517100369887316,0.0454904984652995,0.0348040592420144,0.0024549545249112,-0.0112246267507342,-0.0178622408803676,0,0,0,-0.0133014459691676,0,0,0,0,0.0537455509253325
SPX.Index,0,0.0143160127451614,0,2.16840434497101e-19,-0.022148035403256,0,-0.012687735005674,0.00134778408539091,0,-0.00214340385932881,0.00883594876502656,-0.0105672177544079,0.00207834496326614,0,-0.0164048980854188,0,0,0
VIX.Index,0,0.300530716641625,-0.0869844791381474,-0.237932038520664,-0.674502669004748,0,-0.170242350008712,0,-0.0918494855514577,0.36725785310907,0,2.77555756156289e-17,0,0.531028763329873,0.688317149942168,0,0,0
