,BTC,ETH,XRP,LTC,ETC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.223507849979965,-0.0113515078167063,0.299073133152408,0.0314079193060551,0,0,0.076778573300071,0.17270244674794,0,0.0344270219087449,0,-0.313705143369779,0,0,0
ETH,0.698674310026267,0,0,0,-0.072372246599613,0,0.284506312553527,0.408172920763422,0,0.0659465825712366,-0.0064265462588157,-0.0358874721023058,0,0,0,0.206301684457231
XRP,0,0,0,0,-0.00924298492436862,0,0.0442205662225356,0.0274781519858766,0,0.0943924312740407,0,0,0,0,0,0
LTC,0.198688541236505,0.109454590377156,0,0,0.0100929660632193,0,0,0,0.0970751459065957,0,-0.0155078305047331,0,-0.083511122555777,0,0,-0.0252729127711791
ETC,0,-1.26185307540633,0,0,0,0.779996232122096,0,0,-1.00173161850486,0,0.261684007159705,0,0,0,0,0
DASH,0,0.0982407237406337,-0.14271896726107,0.183546326745079,0.0128020408082977,0,0.510129734099838,-0.298344441595994,0.12191538013606,0.457578808583367,-0.186535332617578,1.01603341061159,-0.444192443988348,0,0,0
XEM,0,0.550039890723575,0.103957214386575,0,0.0689759657427382,0.397495649201905,0,0,-0.0116217896689058,0,0.148808630480559,-0.525562923051675,0,0,0,-0.303584884177348
XMR,0,0.450886684521772,0,0,-0.0381894623939412,0,0,0,0,0,0,0,0,0,0,0
DOGE,0,0,0,0,0,0,0.182367265081609,0,0,0,0,0,0,0,0,0
XLM,0,0.184446082751845,0.337512016380512,0,-0.0277992412132382,0.190894119867246,-0.185880141691066,0,-0.0240726461435345,0,0.123366800802292,0,0,0,0,0
DGB,0.415290339971009,0.47079312561244,0,1.39130257179521,0.0761973667737796,0,0,-0.294042063661479,0.0572043364665835,0,0,-0.100497100248487,0.738819175328706,0,0,-0.519662104238521
BV010082.Index,-0.155997321899051,0.100823945218285,0,0,0.0146326392515489,0.0125441877406643,-0.0421560000161522,0.0211447282632653,0,-0.135576575293008,-0.037846470811708,0,0.191868855741828,0.800801156430883,0,0.0671651003544914
CVIX.Index,-1.38777878078145e-17,0,-0.0671869051992344,0,-0.0110026680369702,0,0,0,0,0,0.0105890557588746,0,0,0,0,0.167469014097759
DXY.Curncy,0,-0.00675223526674855,0,0,0,0,0,0,0,0,-0.0124138403528617,0.0578592364595647,0,0,0,-0.0424427553545101
SPX.Index,0,-0.013383025895577,-0.00730799157908901,0,-0.0013270561984595,0.00183461446968215,0.0059969608497921,0.014535811947189,-0.00949104230636071,0.00580731126385241,-0.00179866372994098,0.0804198822365818,-0.0227276488568842,0,0,-0.0505903587106904
VIX.Index,0,0,-0.214753674032329,0,0.029914790062886,-0.216370303581882,0,-0.0997442482257183,0,0,0,0,0.330780154986137,0,0,0
