,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0.0191131188522055,0.0188054002305657,0,-0.0019985142290508,0,0.258954687996506,-0.328033971103763,0.37118494876134,0,0,0,0,0
ETH,0,0,0,-0.404668746033623,0,1.53996237780023,0.242881127531331,0,-0.29957813017598,-0.0784361765703274,0.393929495615635,-0.175400368757314,-0.233399300948728,0,0,0,0,0.483094689919609
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,-0.154587905449,0,0,0.558468532219565,0.195737420931626,0.0980821472664394,0,-3.46944695195361e-18,-0.183178842058608,0,0,0,0,0,0,0,0
LTC,0.0958106460171185,0.0589129120130844,0,0.0503583137609486,0,0,0.0806128386749593,-0.120021597037967,0.0961410598688816,0.0861334395309607,0,0,0,0,0,0,0,0
XMR,0.494255691390756,0.407049251870436,0.121138927279136,0.0886481978706311,0.0729191378086786,0,-0.154802424800702,0.0433188293090405,0.211346471321343,-0.121983728260737,0,0,-0.0218155351340978,0,0,0,0,0
ETC,0.0869662948955539,0.41333561464887,0,-0.115944716577487,0.465730957573182,-0.106799731998247,0,0,0.314275333831441,-0.209077157649534,0,-0.346542147264445,0.205273738664579,-1.13360388939339,0,0,0,0
XEM,-0.00983402387281367,-0.194611290281835,0.190622493390135,0,-6.93889390390723e-18,0,0.363513021127869,0,0,-0.501185151161742,-0.200308107393257,0,0.328491063826709,0,0,0,0,-0.10236087889639
ZEC,-0.302957423910257,0,0.101585374810515,0.0164780238162896,0.178445589240619,0.47277946058498,0.0867396418901201,0,0,0.0390636735787693,0,0,0,0,0,0,0,0
DOGE,0,0.0318535759936742,0,0,0.0776194397538691,0,0.25797710210402,0,0.175751060714947,0,0.197291935296371,0,0,0,0,0,0,0
XLM,0.287317409817455,-0.162612484177653,0.0434734313173552,0,0.148311562781402,0,0.528244026455751,0,0.120708142443929,0,0,-0.0319854321029007,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0.477026759463485,-0.206789204777134,0.203895884892788,0,-0.260987989480108,0,0.488832580450359,0.283243575388464,-0.217443635553156,0.17272103508081,0,0.0544654210327226,0,0,0.0470693754703473,0,0,0
BV010082.Index,0.0933580905023014,0.0410530386273198,0.0126892846567126,-0.0347034899923835,0.0575598862496898,-0.116389751438973,-0.231246589142513,0.0535057205961271,0,0.0300103118372379,0.0924353231688199,-0.0701586662233049,0.105070197021463,0,0,0,0,0
CVIX.Index,0.158991178673951,-0.0822033674809507,-0.10866924833459,0.212122284234946,-0.126552420345521,0,0,0,0.124024978294658,0.180413565580013,0,0,0,0,0,0,0,0.188886972599552
DXY.Curncy,0.0166413430283427,0,-0.00566807947715948,0.00327930638952252,0.00712948133196625,-0.0199687010793966,0.00708169125459721,0.00868366447197736,0,0,0.00336798548995175,-0.0203073576279046,0,0.0678851587958838,0,0,0,0
SPX.Index,0.0180052780097126,0.0155490701444803,0,0.0101834154120354,-0.00318270617995749,0,0.00247433440110066,-0.0104503663982265,-0.0065545893237998,0,0,-0.00245001655513624,-0.0054079008072792,0,0,0,0,-0.0788256098457515
VIX.Index,0,0,-0.0312381407081517,0.0391839350207799,-0.0319910693514668,-0.187437938260775,0,0,0,0,0,-0.111395608995293,-0.0147380312091855,0,0.24052330210719,0,0,0
