,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.237524402224594,0.00147627159654986,0,-0.0148314020553443,0,0,0.0162349850434904,-0.0891443402082496,0.0415679464196681,0,0,0.0456653893474562,0,0,0,0,0.0372203438196893
ETH,-0.323196094836588,0,0,0.411084227331509,-0.0814117159073634,0.110393367686292,0.428583760353163,-0.0592274382671073,-0.373197583748636,-0.00974130830635626,0.192116859545365,0.484106246948671,-0.03643847595227,1.09165688829489,0,0,0,0.636085869036162
XRP,0,0,0,-0.526725089672597,0,0.788189247546528,0,-0.537199419736411,0,0,1.19255641317205,-0.0141584328969758,-0.471562913421694,0,0,0,0,-0.513480777196435
DASH,0,0.725934021349846,-0.138647934877857,0,0.0366316728386104,-0.668966489591919,0,0,0.26447434750109,-0.0581296725282497,0,-0.0996673145674559,0.114842202017133,0,0,0,0,-0.122545263945521
LTC,0,-0.563341470864127,-0.114565200515963,0.347741488883454,0,-0.902802055352168,2.83841981878793,0.288606322842049,-1.34129694895218,0.709540386753176,0.147288093537055,0,0.113996543785125,0,0,0,0,0
XMR,0,0.498625566158013,0.0213354744318304,-0.333996718923826,0,0,0.249733428431594,0.287917829188154,0,0,-0.13466830021924,0.00498526242515465,0.125220557981692,0,0,0,0,0
ETC,0,0,0,0.128583678883836,0.102711543179201,0,0,0,0.13457801261406,0,0,0,-0.0420358564222936,0,0,0,0,0
XEM,0,0.470990131204454,-0.350629485802075,-0.427950149556291,0.252786737543177,0.466263998876181,-1.3410506409898,0,1.12778084515893,-0.438664920047049,0.685099155672936,-0.373167390891004,-0.344591473075935,0.869035581609344,0,0,10.3764823212133,-0.0547285464930291
ZEC,0,0,0.0655221477399731,0.16913152890073,-0.392925388031284,-0.320681155400098,1.28848061489082,0.140892445536307,0,0.148329214225782,0,0.336415647297396,-0.00886727394544677,0,0,0,0,0.191787748695647
DOGE,0,0,0.0884842547315572,0,0.357854047455713,0,-0.756512424635559,0,0.457748061013096,0,0.57187659206061,0,0.172731763076865,0,0,0,0,0
XLM,-0.918361271814398,0.207480056825299,0.368186835278276,0,0.141313653203939,-0.321917651832847,0,0.0209139376235897,6.93889390390723e-18,0.192854581186147,0,0.373108434176974,0.210722223001303,0,0,0,0,0.262537394199726
NEO,0,0,-0.0846320585068313,-0.137883535973311,-0.018237078926421,0,0,0.0686239641872027,0.174398923803645,0,0.208864383826814,0,0,0,0,0,0,0
DGB,0,-1.10175364042897,-0.455654448710921,-6.93889390390723e-18,-0.252770360301855,0.666965122382227,0,0.168520810451122,0,0.999263970111788,0.264752867568822,0.213432111338065,0,1.35205287322381,4.37603988075184,0,0,-1.23168876853156
BV010082.Index,0,0,0,0,-0.0268973844618557,0,0,0,0,0,0,0,0.0331137346043826,0,0,0,0,-0.0574649632699767
CVIX.Index,0,0,-0.00420593870096539,0.0325046531529337,0.0205107931132771,0,0,-0.0198764420988844,0,0,0,0.0317042668843635,-0.0130484489489664,0,0,0,0,0
DXY.Curncy,0,0,0.00665820418216712,-0.0141725070275192,0.00284866425678852,0.0223479785166399,0.0143104495224799,0,-0.01251610723973,0.00351746910123681,-0.0189415324127006,-0.0132510035194923,0,0.0232233113791456,0.01803221011059,0,0,-0.0150452822097669
SPX.Index,0,0.0278143904033129,0.0159134854972154,-0.0168845888412204,-0.00515629370141109,-0.0155417819300028,0.043844368058629,0.00542315138079748,-0.0290928362555408,0.00371918672351736,-0.0356936945296761,0,0.0237488699954082,-0.0184861584495532,0,0,0,-0.0333298872977225
VIX.Index,0,0,-0.0616941786159181,0,0,0,-0.269786928773897,0.0547763170646702,0.00916263499239189,0.0867288397249103,0.0621238657667832,-0.0500351106098257,-0.0951805671701167,-1.80796009711562,0,0,0,0
