,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0.123759205548836,0.262839596544924,0.147216081181543,0,0,0,-0.061590240729615,0.20547867954628,0,0,0,0,0
ETH,0.227036754589647,0,0,0,0,0,0.103242153597339,0.00189976753399762,0,0,0,0,0.0284553039402121,0,0,0,0,0
XRP,0,0,0,0,0,0.0885958914714342,0,0,0,0,0,0.0689519079517081,0,0,0,0,0,0
LTC,0,0,0,0,0,0.00459277765324408,0.315693991568725,0.0507885098504093,0,0,0.0821000098463743,0,0.0500917814607236,0,0.111490157017922,0,0,0.040580710203187
XMR,0,0,0,0,0,0,0.161966827017216,-0.0536596425355534,0,0,0,0,0.338063620226889,0,0,0,0,0.0262869059621772
DASH,0.284747691400292,0,0.0882245428295514,0,0,0,0,0.115801210099727,0,0,0.239197749957396,0.102552733663982,3.46944695195361e-18,0.337969810646911,0.302048197185682,0,0,-0.105767226973102
ETC,0.00078506699264778,1.00671353145241,0.501417484439986,1.10046212304303,0,-0.101067889070904,0,0,0,0,0.0338052059479338,0,-0.0249007143815093,0,0,0,0,-8.67361737988404e-19
XEM,1.28945321442933,0,1.01557951027431,0,0,1.45691932006134,-0.835472263906463,0,0,0,-0.00366446508137656,0.277633753306985,-0.337974336175728,0,-0.565360826508265,0,0,-0.168941772332647
DOGE,-0.0830725824500923,0,0.295346734520355,0,0.374878617421455,0,0,0.0360105662367535,0,0,0,0,0.0664661921280945,0.427523101415438,0,0,0,-0.0480131173423074
ZEC,0,0,0,0,0,0.17302293940671,0.102088744879378,0,0,0,0.16192201246054,0,0.0709505911119446,0,0,0,0,0
XLM,-0.238217965291432,-0.600768439712064,0,0.904006933510803,0,0.513220434639553,0.0309690766058344,-0.16296263615523,0,0.44091289347908,0,0.0867984274909349,-0.165256042766363,-0.134539473523224,-0.334741281129952,0,0,-0.0903623276285592
NEO,0,0,0.296290239555223,0,0.617895300988645,0,0,0.0975477238377259,0,0,0.177765644705179,0,0.0804551432404452,0,0,0,0,-0.48702802977016
DGB,0.122902140245927,0,-0.102517067468597,-0.71205065697628,0.773792072173824,0.5270992691996,-0.0763889643884685,0,0,0.3388859070806,0,0.249329510002154,0,-0.4995041947387,0.121780746026236,0,0,0
BV010082.Index,0,0,0,0,0,6.93889390390723e-18,-0.0514686416028777,-0.0176070547046237,0.608258407633841,0,-0.042329449537264,0,-0.0644014574712367,0,0,0,0,-0.179035822689826
CVIX.Index,0.372635501441591,-0.302706471269735,-0.340276761822689,0.257099448663887,0,0.223099085144226,-0.138606490108974,-0.118420548730614,-0.369936434659296,0,-0.00413966086379706,0.0206642107896582,-0.00921676278564745,0.150231941352197,0,0,0,0.139669557284515
DXY.Curncy,0,0,-0.0598253288036175,-0.0335746020549038,0,0.0551029417222883,-0.0048771930462005,-0.0165944094469329,0,0,0,0.00233630669390395,0,0.0614849322890238,0.0245718667315065,0,0,-0.0190264595450818
SPX.Index,0,0,0.0240229353797465,0,-0.00828537826058406,0.0278088732382544,0,-0.00593501543098353,0,-0.018318056944719,0,0.00421047037945154,-0.0134309851009084,1.0842021724855e-19,-0.0109544757514104,0,0,-0.0729726364602217
VIX.Index,0,0,0.294073473147514,0,0,0,-3.46944695195361e-18,-0.113263192514105,0,0,0,0,-0.0997288940407755,-1.63337148468896,0.0518288132451138,0,0,0
