,BTC,ETH,XRP,LTC,BCH,EOS,BNB,BSV,XLM,ADA,TRX,XMR,DASH,MIOTA,ATOM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.417640905186431,0,0,-0.0284207853623401,0.15667285825826,0.131648184940838,0,0,0,0,0.0221886815725795,0,0,0,0,0
ETH,0.197486538127892,0,0.0086791956465295,0,0.119109948364209,0,0.144227836711217,0.0402972284184564,0,0.312988054174831,0.0377925673577603,0,0,6.93889390390723e-18,0,-0.127362937424958,0,0,0,-0.184619205298243
XRP,0,0,0,0,0,0.0789340859188881,0,0.0643088834441398,0.738517176085159,0,0.0319405844195839,0,0,0,0.0474529246653156,-0.0281596254186553,0,0,0,-0.167303335112993
LTC,0,0,0,0,0,0.246739988429654,0,0,0,0.339648726550628,0,0,0,0,0,0,0,0,0,0
BCH,0.689714803096334,0.0655409247290263,-0.0720268253556326,1.73472347597681e-18,0,0.221805758996467,0.246828983746949,0.0689961356627054,0,0,-0.0434144361868511,0.00958698013244029,-0.0616705982976485,0,0,-0.142114057003789,0.0494851221245401,0,0,0
EOS,0,0,0,0.219253623319358,0.620025161559809,0,-0.131419718236635,-0.0663838883550018,0,0,0,0,0,0.491052169031069,-0.0321046565049905,-1.38777878078145e-17,-0.37190434864426,0,0,-0.178502192402601
BNB,-2.62424120804517,1.36944456933901,0,0.114020982912144,1.50170355392056,-0.59224578499118,0,-0.142665447454088,0,-0.419865697613033,-0.0396103068908315,0.977747837198386,0.361736815126952,0.21997506245542,0.0625804045903771,0,-1.54448695750987,0,0,-0.107598652299742
BSV,0,0,0,0,0,0.33758446302035,0,0,0,0,0.0712394846506582,0,0,0.591662147629511,0,0,0,0,0,0.462160041308123
XLM,0.186755354679812,0,0.30804022978046,0,0,0,0.0385448939526946,0,0,0.252771496873964,0,0,0,0,0.0167470944014873,0,0,0,0,0
ADA,0,0.302731426931831,0,0.355830666384277,0,0.0612482647170539,0,0,0,0,0.129433773115544,0,0.316290435284508,0,-5.23961710982715e-05,0,0,0,0,0
TRX,0,0,0,0,0,0.295609921339524,0,0,0,0.690954973179208,0,0,0,8.67361737988404e-19,0.070276712366314,0,0,0,0,0.129378096368645
XMR,0.542221980627787,0,0,0.0499946687112511,0,0,0.180443821775038,-0.00736387964823677,0,0.126037581425068,0,0,0,-0.0687073516728795,0.0920286250299274,0,0,0,0,0
DASH,0.408217504386466,0,0,0,0,0,0,0.015255837128517,0,0.112631638813835,0,0.0357303744838966,0,0.193082966205026,0.122192544236795,0,0,0,0,0
MIOTA,0,0,0,0.0751221939393334,0.131008840395297,0.414295282843034,0.292376102624802,0.090445818241127,0,0,0.0213189304275944,0,0,0,0.00684196382757939,0.0402423796324623,0,0,0,0
ATOM,0,-0.0904346426454934,0,0,0,-0.0912224326775608,0,0.0222168255067268,0,0,-0.130768452710488,0.506123847542494,0.785151904714455,0,0,0,0,0,0,0
BV010082.Index,-0.0506760520228949,-0.334793081961846,0,0.108414928010881,-0.302966053501404,0,0,0.103975589461399,0,0,-0.0259648512457953,0,0.665570044421682,0.0832287827105172,0.150806728365455,0,-0.308213327663076,0,0,-0.418468846114433
CVIX.Index,0,0,0.463277625359524,0.0996122949044858,0.105838924624871,-0.212774701578176,0,-0.00969371575179524,-0.489583972297493,-0.122405385498399,0.23684774156985,0,-0.0917576448379904,0,0.111933894659735,0,0,0,0,-0.0420095401810775
DXY.Curncy,0,0.0172409432614071,0.0339315542217712,0,0,0.00734704330708081,0,0.00996045782383491,0,0,-0.0291131748340453,0,0,0,0.0118643347827299,0,0.0648237948229824,0,-0.082568196202735,0.000852258843625911
SPX.Index,0,0,0,0.001686591368957,0,0,0,0.00397396931994667,0,0.0389284356873606,-0.0353158659250694,0,0,0,-0.0130946236216575,0,0,0,0,-0.100620202713783
VIX.Index,0,-0.343288777873165,0,8.67361737988404e-19,-0.124270650793825,-0.225385910255644,0,0.157681878783948,0,0.0589378958533115,0.203766137460153,0,0.604221784871209,0,0.225796544898698,-0.874469229612858,-0.397347715893998,0,-0.676236883265905,0
