,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.201870136707303,0.108602513914562,0.0181448036688619,-0.0927184674538834,-4.33680868994202e-19,-0.157785462640353,0,0,0.0901714201622825,-0.0104315875552441,0.120680318766056,0,0,0,0,0
ETH,0,0,0,-0.0713463807919543,0,-0.0817253686208839,0,0,0,0,-0.0415081001687409,0.160168802766301,0,-0.189183166705603,0,0,0,0
XRP,0,0.0309796615320993,0,0,-0.0452388271426731,3.46944695195361e-18,0,0,-0.134153461895827,0.122496557087344,0.0169128500597071,-0.0121880332564775,0.126763406434029,-0.264370904509195,-0.149863213759951,0,0,0.02211775299639
LTC,0.519031225388245,0,0,0,0.012932429707378,0,0,0,0,0,-6.93889390390723e-18,-0.0560135101060392,0.0152906640552463,0,0,0,0,0
XMR,0.640063900679354,0,0,0.434193748739964,0,-0.342009049596258,0.562525490139725,0.861369768125841,0,-0.0820735637799147,0.0821670632402411,0.25911407651095,-0.343172495199096,0.838322099593204,-0.130314090715682,0,0,0.726755487782412
ETC,-0.88789614716002,0,0,-0.132722568990068,-0.0432841116677331,0,1.09892006070886,-0.309513373479458,0,-0.171187268769433,0.117727026199856,0.11991603006871,0.330366058038525,1.28713892126336,0,0,0,0.292489108905146
DASH,0,-0.185730806553218,0,0,0.101524681808325,0.454281864869974,0,0.10618771251341,0,0.171843359206618,0,-0.0825658108525124,0,-0.817074520358773,0.18594793261221,0,0,-0.427260278940552
XEM,-0.682268213710429,0,0,-0.0690329215129489,-0.214243268064877,-0.15793752010832,0.288611889814968,0,0.236753767047096,0.00761291812593762,0.174628617352051,-0.159492309766903,0,0,0,0,0,-0.0668422101649872
DOGE,0,0,0,0.275219532774943,-0.129792561696436,0.0423520960368756,0,0,0,0.0427949123738185,0,0.0356267782496017,0.10317169151404,0,-0.107518198083443,0,0,-0.327670895273156
XLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,0,0.304568614633213,0,0.296251939503168,0,0,-0.0637170168039142,0,0.169956596030618,0.675343891837371,0,0,0,0,0
NEO,0,0,0,-0.269607081233131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,1.04142585451815,0.554580074337715,0,0.28288208195427,0,0.209503619663542,0,0,0.490669634527685,-0.0833937690692021,-0.0202620296368735,-0.0412201815826479,0,0,0.970455338400718,0,0,0.607868988762229
BV010082.Index,0,0,0,0,0.0555159481204012,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0.0242378647694372,0,0,0,0.114296355847907,-0.0755121715550562,-0.0140613753745872,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,-0.00919765080855601,-0.0149293600576216,0,0.0258023726526247,-0.00456132518412696,-0.00515650287844482,0.0205986341916099,0,0,0,0,-0.0607722135923486
SPX.Index,0,-0.0314801898457023,0,0,0.0113117890748051,0,0,0,0,-0.0208043610145495,-0.00306640436810589,0.0221964169100654,0,0,0,0,0,0
VIX.Index,0,0.159320269171035,0.816436007330089,0.181766090846614,0.105382632232932,0.195098633875198,0,-0.106712793394722,0,0.141054174673358,0,-0.0581435074847554,0.0702254314463023,0.171332034819396,-0.495768224942711,0,0,0
