,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,1.23702515903281,-0.00305581971945728,0,0,-0.0131632050188041,0,0,0,-0.00349916975688438,0,0,0,0,0,0.00160230123303501
ETH,0,0,0.663975636065364,0,-0.0194698221291883,0.110812892505973,0,-0.180371158849962,0.773295921779971,-0.281014477426809,0.137979878273578,0.0987886777506566,0.217455604777672,0.490882351330962,-0.0870509824230422,0,0,0.117151217636341
XRP,-0.271764589373331,0,0,0.581875045361289,-3.46944695195361e-18,0.10626649137127,-0.129726092159258,0.0475269151243281,-0.211767740665407,0.439250227013545,-0.0981686559054154,-0.08622675611054,-0.13497507574574,-0.0132359265499348,-0.0669036495192956,0,0,-0.0615604130180451
LTC,0.716332418200217,0,0,0,4.33680868994202e-19,-0.0272045493895755,0,0.0110902781264146,0,-0.04088304550139,0,-0.00574713790941748,0,0,0,0,0,-0.0138880665237708
XMR,-0.304668764160528,0,0,-1.04979973004369,0,0,0.0881674959240019,0,0,0,0.422569015561406,0,0,0,0,0,0,0.108463038034561
ETC,0,0,0,0,0,0,0,0,0,0,0,0.0875502023773522,0,0,0,0,0,0
DASH,0,0.073662655625997,0,0,0.31411054229173,0,0,1.73472347597681e-18,0.160112357111402,0,-0.31385519952309,-0.150564305883041,-0.511398123834702,0,0,0,0,-0.132166503042423
XEM,0,0,0,0,0.114758936603823,0.264163765075917,0,0,0.670061337601144,0.434666310227168,0,0,0.162207617209433,0,-0.163486400367035,0,0,-0.0757301308399146
DOGE,-0.192614450294901,0.385759613353719,0,0,-0.081863799804436,0,0,0.0325379644732308,0,0,0.133846793868952,-0.0181287333865387,-0.0314244562316284,0,0.101687209697468,0,0,0.020382478222901
XLM,0,0,0,-0.0421894618789441,0.179292060012035,0.31169033236489,0,-0.108452131939317,0.557989640115689,0,0.068675476393977,-0.00870830412278121,0.173923524151894,0,0,0,0,-0.0491490576803084
NEO,0,0.54780017618573,-1.00580376633709,1.32355295138497,0.471071046755865,-0.284872927551309,-1.0477843063709,-0.0868978624552865,0,1.10080646877655,0,-0.338801053208543,-0.37705730744879,1.91764812203589,-0.599711317740923,0,0,-0.077365655300299
ZEC,0,1.31391769327541,-2.71326149935363,0.101281927579067,0.998724693152447,0,-4.3867017499689,0.342006473179757,0,1.2164193716169,-1.60320375748484,0,-2.07439935197778,0,0.0786699590006808,0,0,-0.972865499161108
DGB,-0.0563244475171828,0.155145955182577,0,0,0,0.0936024970251831,-0.334476841978505,0.194940561222975,0,0.479159184649571,-0.197829857302741,0.0447923637305163,0,0,0.0653668994124362,0,0,-0.0719720378924237
BV010082.Index,0,0.0237669668566478,0,0,0,0,0,0.0725721403734974,-0.0869930409532607,-0.0997625315099198,0,0,-0.0844668692081554,0,0,0,0,-0.10348743287008
CVIX.Index,0,0,0,0,-0.0546350549717987,-0.377233564239941,0,0,0,0,-0.0963479156778793,0.0253763115471907,0,0,0,0,0,0.282728615986324
DXY.Curncy,0.0253041551937567,0,0,0,0,0,-0.0165009177138928,0.0153388597596155,0,0,0.0116364198635397,0.00972542284140591,0,0.056550580471903,-0.00529538538026224,0,0,-0.00914690665871004
SPX.Index,0.0434477070941904,0,0,0,-0.00412110259192291,0,0,0.00894091076290082,0,0,0.00482515458050884,0,-0.017784704248305,0,0,0,0,-0.0419094020685436
VIX.Index,-0.0595938954882515,1.9195589498081,-1.12413393454675,0,0.23779097408507,0.449951870110313,0,-0.166569213863007,0,6.93889390390723e-18,0,-0.158332900335357,0,-2.1519267494844,1.04178021953906,0,0,0
