,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.207815556680667,0,0,0.052989031194507,0,0,0.279575391968027,-0.453418727835427,0,0.201395545901239,0.105037421294578,0.04105045788067,0,0,0,0,0,0
ETH,0,0,0.237208366477374,0,0.112906499938412,0,0,0,0,0.0861543150826277,0,0.117885411109214,0.0768150808318738,0.00498731286997669,0.0390728586078893,0,0,0,0,0
XRP,-0.0817820873627951,1.48658630498626,0,0,0,0,0,0,0,-0.109616097402066,0,-0.318115972125215,0,0,0.105696000572401,0,0,0,0,-0.0403038173745346
BCH,0,0,6.93889390390723e-18,0,-0.501528408683083,0,-0.33105813694996,0.227407622717193,0,0,1.96314741199754,-0.109745103173398,0,0.00106401926010512,-0.111292903043644,0,0,0,0,-0.124447924344732
LTC,0.0732178151611972,0,0,-0.373361612679181,0,0.0999942339338309,0,-0.180553568465817,0.157064712622402,0,1.53393852594632,-0.198481144108368,0,-0.0202132847638824,0.0830632947334001,-0.378625685464113,0,0,0,0.0176944849315752
DASH,0,0,-1.73472347597681e-18,0,0.140539926958021,0,0.0466969351878491,0.0949993916701478,0.345900899362078,0.0921278918386117,0,-0.071946686027762,0.0333759032188274,-0.0383239274105928,0.117108448795453,0,0,0,0,0
XEM,-0.344678988002458,0,-0.0361757952048803,-0.238852143739047,0,-0.608724701960617,0,0.149915801187927,0,0.361131180759354,0.410695045624569,0.206735984635041,-0.0021122042034058,0,0.169870654221032,0,0,0,0,-0.31374393785009
NEO,-0.651477637697273,0,0.0805725367150334,0.104368154143447,0,0,0,0,0,0,0,0.0961934893530546,0.318810006058187,0.0982560635906975,0.279518047758862,0,0,0,0,0.175114725868813
XMR,0,0,0.291362246451992,0,0.00405820151821695,0.411699668508747,0,0,0,0,0,0.185161725913414,0,0,0,0,0,0,0,0
MIOTA,-0.546506608950842,-2.71050543121376e-20,-0.0144982332801293,0,-0.3233411483656,0.38198545005758,0.131480680517159,0.197827491177513,0.285228623779902,0,0,0.142589625386349,0,0.0598820651902142,0,0,-1.03165544863899,0,0,0.264801316838724
ETC,0,0,0,0.23843446943823,0.225299298167625,0,0.131841782243738,0.0483651387226981,0.0674476176979261,0,0,0.0716191320307689,0,0.00666075125413244,0.0257921601573567,0,0,0,0,0
ADA,0.446070593326449,0,-0.00531170844044217,0,0,0,0.177028061065522,0.0821288609835792,0,0,0,0,0,-0.0850493674597214,0.449352544549551,0,0,0,0,0
ZEC,0.108465596585988,0,-0.0143162188979463,0,0,0.328689959780229,0.281272151441959,0.163209821223825,0,0.0464455547552247,0,0,0,-0.024522201717992,0.0114545948223462,0,0,0,0,0.18013077041807
XLM,0,0,0,0,0,0,0,0,0,0.704023172926267,0,0,0,0,0,0,0,0,0,0
EOS,0,0,0.176330531469222,0.174907666985912,0.197104621244682,0,0,0,0,0.122143886562085,0,-0.0586571519201583,0.0637138635759923,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0.0215216087016289,-0.0511743313552432,0,0,0,-0.08776599724043,-0.016440383659879,0,0,0.0726562820342569,0.0033850559514737,0.0175728749831101,0,0,0,0,0
CVIX.Index,-0.0736364985658517,-0.32257379758246,0.11646856668804,-0.0105585839502446,0,0,0,0.148427596349491,0.0294519706660816,-0.100351528704077,-0.0897317692737676,0.145082189560064,-0.0583039970316246,0.0130844486368372,0.0308204953326113,-0.297845958646506,0,0,0,0
DXY.Curncy,-0.0197939729594401,0,0,0.0119753473940862,0,0,0,0,0,0.00102866852400607,0,0,0,0.000689236475730113,0,0,0,0,0,0
SPX.Index,0,0,0,0.015802516381684,0,0.00176492821502123,0.00532501346895001,0,0,0,0,-0.000744129283997243,-0.0323893834945644,-8.31977277860416e-05,-0.00197739129496216,0,-0.011426096878427,0,0,-0.029629743800964
VIX.Index,0,0,-0.0101159818005144,-0.373779342749336,0.233658043880489,0,0,0.162564010113263,-0.660489853758025,0.219523990048432,0,0.0801014979822347,0.789843787608837,0.00981379588024942,-0.285820295261223,0,0,0,0,0
