,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.200414150704999,0,0,0,0.166446486567037,0,-1.73472347597681e-18,0.0474373377949687,0.0277237904150848,0.0479160865069834,0,0,0.112437741302533,0,0,0,0,0,0
ETH,0,0,0.805448439027804,0,0,0,0,0,0.0104146385198864,0,0,0.0714642367104115,0,0,0.0277397367725768,0,0,0,0,0
XRP,0,0.217382738525458,0,0,0.0173014529298289,0.16743277209699,0.122791268118729,0.0510989140024057,0.0208255527667869,0,0.0725484179113234,0,0.206876296664698,0.056205433631481,1.35525271560688e-20,0,0,0,0,0
BCH,0,0,0,0,0,0,0,0.178118239599688,0.199927029038726,-0.0368685713106501,0,0.39442216637504,0,0,0.15395251386021,0,0,0,0,0
EOS,0,0,0,0,0,0,0.514136220308964,0,0,0.338534464699463,0,0,0,0,0,0,0,0,0,0
LTC,0,0,0.191009937946269,0.181568288202086,0,0,0.0636502448477746,0.150404124125238,0.00141404545351146,0,0,0.172586467028175,0,0,0,0,0,0,0,0
ADA,0,0,0.270418675606675,0,0.126367171203211,0,0,0.374150153417115,0.120005892056163,0.0843005240536967,-0.0986590471111431,0,0,0.0194203991688015,0.0458026463131631,0,0,0,0,0
XLM,0,0,0.217310262495736,-1.73472347597681e-18,0.0263549432333972,0,0.288182753805509,0,0,0.0380080149846186,0.394833346542835,0,0,0,0,0,0,0,0,-0.0874218479104945
MIOTA,0,0,0,0,-0.272619878210983,-0.0559547267499933,0.592659402070726,0.340324747513811,0,-0.0967240902804609,0.194909957265461,0,0,0,0.168538606486825,0,1.05013154809608,0,0,0.164253142914567
TRX,0,0,0,0,0.383853217651193,0,0,0,0,0,0.284470963279329,0,0,0,-6.93889390390723e-18,0,0,0,0,0
NEO,0,0.0559146233512984,0,-6.93889390390723e-18,0.055262436332737,0,0.059442184417358,0.139747480671868,0.0513623670995816,0,0,0.499381981240745,0,0.143703310536458,0,0,0,0,0,0.0663435447160628
DASH,0,0.465926228112066,0,0.130063939335619,0,0,0.109023792027688,0,0,0.0283405758640853,0.10446645235386,0,0.0596999193312495,0,0,0,0,0,0,0
XMR,0,0,0.236617373226392,0.119932548842175,-3.46944695195361e-18,0,0,0,0,0,-0.0715815889803746,0.0718216494898801,0,0.5000804840844,0,0,0,0,0,0
XEM,0,0.258780552005862,0,0,0,0,0.0680356553867939,0.138569330986246,0.0392459539228009,0.0837096807478544,0.0786889823318453,0,0,0,0.18780884107005,0,0,0,0,0
ETC,0,0.282860337270342,0,0,0,0.379860786500041,0.051990521245957,0.132515262135502,0.102891569769876,0.115698299304959,0.00336992541712768,0.0849295983441051,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0.0146114224499251,0,0,0,0,0,-0.00161912442659438,0,0.0187005021897747,0,0,0,0,0,0,-0.0354522674657941
CVIX.Index,0.314970007246229,0,0,-0.014839022015485,0.12002091556625,0,-0.249049859213063,-0.0470865929068167,0.0600305040150902,2.16840434497101e-19,-0.0186501179612459,0,0,0,0.0286254911998297,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0.00828820497888463,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,-0.00983901211318691,-0.00367562298878708,0,0,0,0,0,0,0,0,0,0,0,-0.126674624672211
VIX.Index,0,0,0,-0.0437980629558098,-0.04570100048742,0,-0.217478941414399,-0.301865362817752,0,-0.00904681922985226,0.2335275599393,0.216588897252936,0,0.152519928883945,0,0,-0.392106157969271,0,-4.73617559208091,0
