,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0427494129213045,0.0425070568971067,0,-0.0605202954301858,0,0.15018840891132,0,0,0,0.253413241257891,-0.326514275710306,0.373491362771007,0,0,0,0,0
ETH,0,0,0,0,-0.106272268002048,0.890605485288406,0.34292495032697,-0.218803757390631,-0.497626310055808,0,0,-0.189692301032884,-0.13966216617463,0,-0.275032804646568,0,0,0.0130585407118543
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0,0.0126253083219528,0,-0.117639693857423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0.572446056048192,0.4869054496697,-0.0261714221376917,0.181450505433494,0.0911407148787875,0,-0.46976505140066,0.115738605508589,0.209867273808956,-0.0810894059775034,0.241210254977336,-0.0766692890332869,0,-2.17281513073249,-0.260890466786124,0,0,0.0288602697013683
ETC,0.103012964157019,0.376139952862025,0,-0.192819786586142,0.412113184711087,0,0,-0.0542330730771326,0.391906566421176,0,-0.122052086497345,-0.249773923188595,0.274494173488092,-1.10641983827713,0,0,0,0
XEM,0,-0.106295852203101,0,0,0,0,0.226759638980848,0,0,-0.439469414244387,-0.0269445603345115,0,0.376399667325682,0,-0.15212961904553,0,0,0
ZEC,0,0,0,0,0,0,0,0,0,0.142967642644012,0,0,0,0,0,0,0,0
DOGE,0,0,0.17378042857534,-0.0192618054405372,0.155100492403716,0,0.166600594533921,0,0.18994057579006,0,0,0,0.326742477552018,0,0,0,0,0.0276291979764245
XLM,0.434131694432128,-0.0944877775317876,0.114110138873026,0.090162029658376,0.123050962402987,0,0.45055927633836,-0.17810823149512,0.248758152594881,0,0,-0.0403950569347472,0.223043754673166,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0.0519812111936872,-0.157268390798625,0.138146759220725,0,0,0,0.350865445188521,-0.232277172755114,0,0.106543201420918,0,0,0,0,0,0,0
BV010082.Index,0.211871718116347,0,0,0.0874440130776694,0.0337351315189847,-0.105208629880903,-0.134611130698821,0.00132105579573118,0,0.0110434408098895,-0.00358119235405897,-0.0967431408431881,0.0648641785271777,0,0,0,0,-0.0402931604727225
CVIX.Index,0,-0.0450464465358278,0,-0.145495948625167,0.0243107157303779,0,0,-0.0525419742767053,0.186645718288765,0.0746802637264181,0,0,0.0597755396976365,0,0,0,0,0.343889137250142
DXY.Curncy,0.0084744257173111,-0.0111990888634082,0.00470517228747907,-0.0136623230376673,0.00400154375836507,0,0.0168918653900875,0.00663043645377887,-0.00328756273228668,0.00117713755898412,0,-0.0186872093964762,0,0.110749032916205,0,0,0,0
SPX.Index,0,0,0.00697434746570743,-0.00772787101144921,-0.00291489308030806,0.00983602969784407,0,-0.0024174559946678,-0.00186665522509281,0,0,-0.00375767840205956,-0.00439334629293364,0,0,0,0,-0.0410493584925649
VIX.Index,0.030511172285671,0,0.032661768261878,0,-0.0253323211575951,-0.156591455896887,0,0,0,0,0,-0.0976620661124839,0,0,0.304965864457142,0,0,0
