,BTC,ETH,XRP,LTC,EOS,BCH,BNB,XLM,TRX,ADA,BSV,XMR,MIOTA,DASH,MKR,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.256036758587364,0,0,0,0.202386631463786,0,0.0069791721697829,0,0,0,0.102991971539942,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.11352414299276,0.674367656202451,0,0,0,0,0.02599898111456,0,0,0,0.0244667566815611,0,0,0,0,0.0198754656982796
XRP,0,0.044359859913031,0,0.153947845242551,0,0,0,0.133303108769344,0,0.0762846705620274,0,0,0.191633468450705,0,0.0909781373064888,0,0.107463708360537,0,0,-0.0462856914783104
LTC,0,0,0,0,0.226743151592154,0.577259068379842,0.2678818182505,-0.0646207216616876,0,0,0.150666965876335,0,0,0,-0.156248787279027,0,0,0,0,1.73472347597681e-18
EOS,0,0,0,0.602903726264623,0,0,0.0610752736077058,0.222383209119852,0,0,-0.0549456050107988,0,0,0,0.352238878963759,0,0,0,0,0
BCH,0,0.49672692967459,0,0.153281981806872,0,0,-0.0593283863526762,0.0908413989114615,0,0.0833987797171429,0,0,0.310730137540063,0,0,0,0,0,0,0
BNB,0,0,-0.25537191066973,1.36630666697899,0,-1.55951516624984,0,0,0.569271011793129,-0.208260370485955,-0.382634280625057,0.0877182394340831,0,1.49318297977196,0.180839002430196,0.769202291365839,0.112254701166514,0,0,0.0699228723868014
XLM,0,0,0,0,0,0.346914905417451,-0.0516369396749661,0,0,0.17805477613347,0,0,0.226000184622044,0,0.0416192158405693,0,0,0,0,0.0494567989136695
TRX,0,0.0730317817124868,0.290683633324586,-0.431750262666409,0.4579932535816,0,0.118891325222308,-6.93889390390723e-18,0,-0.260921880822836,0.222386717737256,0,0.127167548708904,0,-0.125507427367002,0,0,0,0,0.118473526988987
ADA,0,0,0.406170549469366,0,0.153371981360445,0,-0.0410277637208099,-0.122243332460079,0,0,-0.0279537619114254,0.345236074140914,0.239731548891928,0,0.191828103522097,0,-0.0257686351252061,0,0,0.0797977583071274
BSV,0,0.652959056223169,0,0,-0.0252069486936792,0,0,0,0,0,0,0,0,0,0.0707811037044152,0,0,0,0,0.0676438175025016
XMR,0,0,0,0.0375977815023838,0,0.310050443750769,0.112609933399143,0.141917423582833,0,0,0.0480889455807543,0,0,0,0,0,0,0,0,0
MIOTA,0,0,0,0,0,0.413863135628835,0,0,0,0.306314061062765,0,0,0,0,0,0,0,0,0,0
DASH,0,0.305123347158765,0,0,0,0,0.0584774490925563,0,0,0.134256064997271,0.0686989763318231,0.102658498991965,0,0,0.0734501631679505,0,0,0,0,-0.0568486795713034
MKR,0,0,-0.24031892461539,0,0.445250738753697,0,0.161596119142974,0,-0.0932581968953577,-0.228989979973671,0.600246287167018,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,-0.0157972997046562,0,0.162188345952965,0.0694352679195192,-0.0377200007434893,0,0.14767449738358,0,-0.211616467248165,0,-0.11773351730279,0,-0.137359796114667,0,0,-0.145644506107242
CVIX.Index,0,0,0,0,-0.0236081325805966,0,0,0.0513227233722546,0,0,0,-0.157889061474192,0,0,0,0,0,0,0,-0.0736106925875525
DXY.Curncy,0,0.0293683627778679,-0.0128129919696813,0.0439557067810775,-0.0721040746594495,0,0,0,-0.0235869455562179,-0.0210311873967026,-0.0015654283500477,0.0465259696044016,-0.0136002365341578,0,0.0352278404972757,0,0.0269746737014049,0,0,-0.0135094397518358
SPX.Index,0,-0.073088201197508,0,0,0.0612890410620839,0,0.00555885932245925,0,0,-0.0456777979632134,0.0558895495461612,0,-0.0105217446276869,0,-0.00597296778312835,0,-0.083190060860909,0,0,-0.061561906814945
VIX.Index,0,0,0,0.279111656953271,-0.427103825870222,0,0.568202244301137,0.262434614451502,0,0,0.548630843577378,0,-0.201353803017742,-0.937618950706884,-0.0570324259120801,-2.53568669943171,0,0,-3.67453900201155,0
