,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.00927038452164808,-0.0259247922290948,0,0.0448500654229573,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,-0.0489311980138334,0.294608463742101,0,0.11761395743371,0,0.182744652147366,-0.256833334371381,0,0,0,0,0
LTC,0.613594198543649,0,-0.0230483111741511,0,0.0519524113432611,0,0.121619113441284,-0.0108820437261941,0,-0.049690282720886,0,0,0.0418928910766975,0,0,-0.0342492527783949
ETC,0,0,0,0,0,0,0,-0.0517498044543713,0,0,0,0,0,0,0,-0.193073431733492
XMR,0,0.626310081185134,0.119658055541583,0,-0.0737434834400294,0,0,0.401776809529255,-2.94235081685625,0.242356962713526,-0.120078481528206,-1.49911701740441,0.438692652949229,0,0,-0.186773447295838
DASH,-0.856535277161642,-0.408084507693535,0.303530982673245,0.233088968950383,-0.0108920054725228,-0.101509654200171,0,0.1439043379121,0,0,0.0197168576607038,0.81837529378439,-0.226596779674701,0,0,0.116106742237338
XEM,0,0,0,0,0.130626266613786,0.190211515344331,0,0,0,0,-0.204492979296765,0,-0.688845127289337,0,0,-0.17153279276801
DOGE,0,0,0.0566930633325853,0,0,-0.0595370249320568,0,0.0390160669086247,0,0.104591001576712,0,0,0,0,0,-0.0190923718964144
XLM,-0.441075280733913,-0.272845500915781,0.580316538137632,0,0.157033521168349,0,-0.492133455661012,0,0.130241464147006,0,0.058686036318747,0,0.72343702218766,0,0,0
DGB,0,0,-0.396355480684535,0,-0.36896153148858,0,0,0,0,0.30278414221991,0,0,0,0,0,-0.135864866414852
BV010082.Index,0,0,-0.1145621488564,0,0,0,0,0,0,0,0,0,0.202821325859335,0,0,-0.0269688282778539
CVIX.Index,0,1.73472347597681e-18,-0.319741655087265,0,-0.0221964107106384,0,-0.00625946720153438,-0.100103467349021,0.686148867525499,0.113524155893687,-0.158471168735851,0.151890178968518,0,0,0,0.0201933378275805
DXY.Curncy,0,0,-0.0285203214306914,0.0474899069698536,-0.00340867854513933,-0.00692881218623282,-0.027596252312098,0.00738271298392812,0.0113000953257754,0.014490830694946,0.0142469004769331,0.062501159933264,0.0237717168010127,0,0,0
SPX.Index,-0.104033185066641,-0.054338179680468,0.0306228752229056,0.142823907558407,0,0.0090732217988434,-0.0604336953150832,0.0231447648536518,-0.0609114792348009,0.0154499675459336,0.0178338020962995,-0.0232920545874361,0,0,0,-0.057511421207541
VIX.Index,0,-0.339968715702382,0,0,-0.372358638930479,0.0640797069981863,0,0.311449297367231,-0.462190806815738,-0.110554599766382,0.216901161206915,-2.01263036800686,1.2134303069242,0,-8.48073005218628,0
