,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.10296831842084,-0.265678844192656,0.476745027078637,0.0803614694155293,0.0264856785813419,0.0856515780865515,0.296202778800648,0,0,0,0.114810996727722,0,0,0
ETH,1.79987145952177,0,0,0,-0.165929207688376,0.585245540704313,0,-2.03923611828403,-0.118520039956761,0.252870508567682,0,-0.503768830896032,0,0,-0.0461962918862904
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0.489202421397008,0,0,0,2.16840434497101e-19,0,0.0660932598174653,0.118998922675808,0.0794752641907669,0,0,0,0,0,-0.134848616294385
XEM,2.98439066080497,-0.25214100916873,-1.73472347597681e-18,-1.48748551776128,0,0,-0.381185443502815,0,1.28705607139974,0.554710625118593,1.56171067510791,0.193216928073189,0,0,0.253988011600717
DASH,0,0.117403664768302,0.197538752444,-0.0511560856230557,-0.0471788293403757,0,0.195019122802323,0.265910721432121,0.15776300084701,0,-0.531001751159051,0.0266578515464409,0,0,-0.120092432184624
DOGE,0.241330570288903,0,0.213713322298872,0.335859628659155,0,0.36951502367271,0,0.12976376575729,-6.93889390390723e-18,0.111670255244768,0,0,0,0,0.13574592455006
XMR,1.40754775757449,-0.372276709140194,0.0859642238476593,-0.196756177498792,-0.127017273520491,0.192963262583414,-0.257000017639219,0,-0.0238899870292404,0.159107880033375,0.366441514371051,0,0,0,0
XLM,0,0.141731968689138,0,0,0.248724105466372,0,0,0.497221190292791,0,-0.380825013818869,0,-0.482343893521385,0,0,0.157450981092327
DGB,0,0.236957765552817,0,0,0.0879984112630573,0,0,0,0,0,0,0,0,0,0
BV010082.Index,-0.502438768358344,0.0321372157776398,-0.0185880307720043,2.16840434497101e-19,0.0682522771470736,-0.127634261239041,0.132671226776088,0.164408181876282,0.0502083729497121,-0.105158845386919,0,-0.192758322033551,0,0,-0.122396288224857
CVIX.Index,0,-0.11106893983713,0.0756412393215091,-0.369357942963798,0.0555989785510025,0.380737617494489,0,0,0,0,0,0,0,0,0.132322716369475
DXY.Curncy,0,-0.0127954955692377,0.0214079651027301,0,0.000407027685811585,0.0110260907210507,-0.0107473186912866,-0.0361326770371398,0,0,-0.112550486716564,0.048204179800489,0,0,-0.0163488156787909
SPX.Index,0.0886038081951253,0,0.0163624158497347,-0.0749417345372755,-0.0131751813919123,0.067755365818027,-0.00870252199667639,0.0119528998982771,0.0158308667647843,-0.018899152068677,0.222252608483289,-0.0636712748800877,0,0,-0.045370643523184
VIX.Index,-1.43990826564541,0.891594264100666,-0.524180260887717,-0.613047730695678,0,-1.17743284412477,0.527576368449743,2.15957034074681,0.699212134469406,-0.467837956581963,0,0.649753822876969,0,-3.69450463276533,0
