,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,-0.0259247922290948,0.00927038452164809,0,0.0448500654229573,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0.289849737409176,-0.0105295058022842,0.465408214548949,0.00130007957485425,0.19729617066132,0.358506095728512,-0.206768342873353,-0.208983198479923,0,0,0,0
LTC,0,0,0,0,0,0,0,0.0395899608370497,0,0,0,0,0,0,0,0
XMR,0,0.726826123460761,0.094023042110073,-0.345415755258928,0,0,0.3711363006212,0.458260312453182,-3.33676096877144,0.242937223979784,0,-2.05074776204052,0.921746637718695,0,0,-0.0270089884486599
ETC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,-0.359970038768708,0.335726160399585,0.20627897690005,0,0.00909628930833849,0,0.0870500614799503,0,-0.191669449689404,0.0782974073382565,0.140678020516203,0.134484186961501,0,0,0
XEM,3.73962436221233,0.658886495204835,-0.444947572013524,0,0.264523027115664,0,0.0602713684378159,0,1.19191415408527,0.20983590553939,-0.249608315614187,0,-1.53732486293438,0,0,0.280563100438408
DOGE,0,0.0875530722604986,0.0929771224251345,0.242469698987351,-0.0777579762810176,0,0,0.0610088843549142,0,0.0477100162275638,0.0156364161829091,-0.285926959968933,0.2019924548584,0,0,-0.0639361900780018
XLM,0,-0.244010627873863,0.392334325149431,-0.234653718922783,0.199990102975131,0.14430193659127,-0.956861355237,0,0.856913179010874,0,0.199752312184523,0,0.316424941041489,0,0,0
DGB,0,0,-0.440545831461548,0,0,-0.240073377796064,0.436888256871794,0,0,0.31136599370975,0,0,0,0,0,0
BV010082.Index,0.305611308183541,0,-0.142971969898815,0,0,0,0.100453353680421,0,-0.103152155989969,0,-0.00318658719611774,0,0.225424650689514,0,0,-0.0821702116663095
CVIX.Index,0,0,-0.188758855295888,0.456238348269135,0.0548937052962314,0.018315805534935,0,-0.151569118770832,0.422043951442601,0.140899969860298,-0.0647126307414901,0.276578461178174,0,0,0,0.127457898554537
DXY.Curncy,0,-0.010828049442902,0,0,0.00106651266109801,0.00839248700040529,0,0.023550696133709,0,-0.00571701267017922,0.0261841110238305,0,0.117040062528447,0,0,0.00032055381115775
SPX.Index,0,-0.0642618897327086,0.0376955019918293,0.162094849143485,0.00624825577805545,-0.0134904348290958,-0.0886159388461739,0.00911932611805672,-0.0599763877489691,0.0158069451541024,0.00970258663247343,0,-0.00215875094541139,0,0,-0.0658316350683281
VIX.Index,0,0,0.0344061660213909,1.08970998659897,-0.0482848064237729,0,-0.587412380632707,0.220938724801165,0,-0.0990064968510963,-0.00772320071067616,-1.19737976519555,0.546922825219579,0,-3.11496113582824,0
