,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.1913407898429,-0.0348034266995474,0,0.257404582065676,0.0984387071611695,0.390582828789392,0.0953029169447381,0.188371036399837,0.0710800247446566,-0.351812818630848,0.159407828991019,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0.168357025169359,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,-0.135600691055028,0,-8.67361737988404e-19,0,0.0728701580495267,0,0.395162089928897,0,-0.282203197628148,0.13539093960272,0,0,0,0,0.229967217053658
DASH,-0.751907237789104,0,-0.124378191907922,0,0.598467803790289,0.711735943166066,-1.73472347597681e-18,-0.149950755543264,0.549098333850878,0,0,0.680071072248518,0.258194409332608,-0.762930330488264,0,0,0,-0.440990519509997
LTC,0.43613887595154,0,0,0.0851761395124525,0,0,0.0607775773743448,0.0325518950190009,-0.0753918360051195,0.0895778081945206,0.192803030088271,0,-0.0409683833101059,0,0,0,0,0
XMR,0,0.335892437207462,0,0.390883947605376,0,0,0.00383727661091577,0.194525873880638,-0.398427954125105,0,0,-0.184829879606222,-3.46944695195361e-18,0.471299152371324,0.340207014985478,0,0,0
ETC,0.891453004993365,0.359478592431693,0,0,0.600095520053967,0.00521604334594888,0,-0.20620749353964,-2.16840434497101e-19,0,0.24219077655867,0.132974829213585,0.0973058278579435,0,0,0,0,-0.230132361485243
XEM,0.767214727632128,0,-0.295829608709572,-0.505926286273628,1.21752946623652,0.484176105417713,-1.00055859911838,0,0.867548338536607,-0.411098361880301,0,0,0.48777028477943,0,-0.121546925357503,0,0,-0.1109649482949
ZEC,0,0.303344927967479,-0.490673959536883,0.365869764788992,0,-0.276434767263901,0.151902418841538,0.123287902555443,0,0.699109589225091,0,-0.32277375674768,-0.0557276350283509,0,0,0,0,0.342874936503081
DOGE,0,-0.406149804752736,0.968278350730972,-0.159574480171198,0,0.405876169346025,0.130335390701855,-0.163155781009164,0.556467772682871,0,-0.205493540391188,0.309414689201645,-0.0134725942334823,0,0,0,0,-0.156924818944617
XLM,-0.264654396469173,0,0,-0.130633177235924,0,0,0.28355560079543,0,0,0,0,-0.0475712541076405,0.121161908768175,0,-0.182912536380113,0,0,-0.111457844649841
NEO,0.232218888122726,0,0,-0.0270104353524368,0,0,0,0.247988579076721,-0.225308398121758,0,1.73472347597681e-18,0,-0.227205937772663,0.160949354467434,0,0,0,0.752930279762768
DGB,0,0.112769989138952,1.07292943117118,0.506163937449528,0,-0.634574473023333,0.306541756422503,0.415749056954208,-0.445485275879129,0,-0.399801308482881,-0.567007396031333,0,0.86470094796812,0,0,0,0
BV010082.Index,0.204450780506079,0,-0.25580142478908,0,0.00596371423248234,0.137768825971645,-0.298290958784724,-0.164941876217603,0.0968136445655362,0.142379215217195,0.523851885165717,0,0.0953065907430845,0,0.18916474033215,1.10651783723915,0,0.256954684456225
CVIX.Index,0.273545744129908,0.00439075703036224,0.375724124288465,-0.00473230911756842,-0.159559575861639,0.190705239776679,0,-0.0762689320816908,0,-0.28687155410479,-0.422455169415204,-0.0259790522168227,0,0,0,0,0,0.0177099628076596
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,6.7762635780344e-21,-0.00759157987424119,0,-0.0063325513067876,0,0,0,0.0200347408427094,0,0,0,0
VIX.Index,0,0,0.233872531636769,-0.132892273501591,0,0,0,0,0,0,0,0.241811591801639,0,0,0,0,0,0
