,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0268827238177222,0.0171279459935792,0.27460429835439,0,0.0218559087283321,0,0,0.0335105936821483,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0.0312893367665557,0.215118870846203,0.189472808532252,0,0,0.100175622900978,0,0.00130683825350451,0.392292757497284,0.205475241652052,0.130338858125017,-6.93889390390723e-18,0,0,0,0,0
XRP,0,0,0,0,0,1.68095958689393,0,0,0,-0.217660213683814,0,0,-0.356649499065566,0,0,0,0.33375299033053,0,0,0.0521722703352162
BCH,0,0.238187886957021,-0.0736110659976678,0,0,0,0.205180419908362,0,0,0.118419433144544,0.116129454491088,0,0.311323088043144,0,0.156361662249794,0,0,0,0,0
EOS,0.78027416386685,0.332046729675979,-0.013576773236698,0.272909688649997,0,0,-0.130224879922907,0,0,0.0587146456386785,0,0,-0.0383389037830731,0,0,0,0,0,0,-0.011995166000528
XLM,0,0.0346404260130341,0.136144934799738,0,0,0,0,0.352969009568016,0,0.183017865120566,0,0.161786085116222,0,0,0,0,0,0,0,0.0244584592199479
LTC,0,0.083391205919777,0.0156709926208363,0.0917680658000567,0,0,0,0.23152352619099,0.0998315487516249,0,0,0,0,0.234618601091233,0,0,0,0,0,0.0183341716560261
ADA,0,0.285378693962365,0.056649596062819,8.67361737988404e-19,0.112031632752726,0.159791251050994,0,0,0,0.0668553646221505,0.326889139081047,0,0,0,0,0,0,0,0,0.0149380700031106
XMR,0,0,0.0194826703738935,0.10572242973856,0,0,0,0,0,0,0.439544229987109,0,0,0,0,0,0,0,0,-0.0139250325627266
TRX,0,0.038783431106579,0,0.0619776157808175,0,0.223722410008569,0,0.410632685013083,0,0,0,0,0.555767370667247,0,0,0,0,0,0,-0.0155268588993914
MIOTA,0,0,0.040379774437398,-8.67361737988404e-19,0,0.200217287964931,0,0.256251664633387,0.477435720376507,0,0,0,0,0.223173292969533,0,0,0,0,0,-0.024109440984989
DASH,0,0.602096213194835,-0.134095167159784,-0.0253321391508709,0,0.161911703624076,0,0.0855878054501641,0,3.46944695195361e-18,0.136892585594167,0,-0.26746177273818,0,0,0,0,0,0,-0.00871970116728406
BNB,0,0.159271611561305,0,0.0725165334727599,0,0,0,0.183232702623393,0,0.102512600300539,0,0,0,0,0,0,0,0,0,-0.0135429552376105
NEO,0,0.0658754332456601,-0.0864238285904144,0.0715009093577134,0,0,0.12439590114822,0.184088606241333,0,0,0.305634790110664,0.270506383870398,0,0,0,0,0,0,0,-0.0143960860393115
ETC,0,0.122590870455594,0.20816330516122,0.0731921063894348,0,0,0,0,0,0,0.104075495914961,0,0.190524645033252,0.208197973390663,0,0,0,0,0,-0.0347590343939868
BV010082.Index,0,0,-0.0268926514275251,0,0,0,0,0,0,0,0.0301725019081157,0,0,0,0,0,0,0,0,-0.0222473956183828
CVIX.Index,0,0,0.0747574476259092,-0.0864908524258341,0.297579693122703,0.0462825651422594,-0.413293075361306,0,0,0.027537947946345,0.197890934760356,-0.305282466251866,0.128070319274369,0,0.149225185423802,0.139203916250906,0,0,0,0.0574382309326687
DXY.Curncy,0,0,0.00894855282354564,-0.00158312595403914,0,-0.0113216160272234,0,0.0133019246671797,0,0,0.00544474327626433,0,0,0,-0.0439578585455916,0,-0.00663032696908388,0,0.17328222409029,0
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899349193447709
VIX.Index,0,0,-0.160736767588999,0.119797928975398,-0.0456260904376893,0,0,0.650789405151093,0,-0.0984275276177522,0.806400795098131,-1.00037310848291,0,-0.803165829101152,-0.909360943858884,0,0,0,-6.5039614966335,0
