,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.125221314273058,0.257799077221449,0.272077630079764,0.0859487806572147,0.134751510066158,0.386182135621031,0.335446614015468,-0.107555081389473,-0.104447115004677,-0.14666848317209,-0.201640732079292,-1.20164990101383,0.167649257018271,0.0932382715616149
ETH,0,0,0,0,0.0484523366619595,-0.158541194779285,0,0,0.0195995614671923,0.293615930466371,0,-0.691627744185456,0,0,0.0719909633229717
XRP,1.3076451434938,0.121758900675422,0,-0.386675796682016,0,0.0468318045588254,-0.612607420555645,-0.3775275700015,-0.100064494047858,0.0348597631231526,-0.204541743456489,0.369307468188825,4.17584848425285,0,-0.219711123595893
LTC,1.09398842794086,-0.165083964802384,0,0,-0.0863881760169975,0,0.477885582867449,0,0.0615879474873104,0.137798926124485,0,0,0,0,-0.00296364541520557
XEM,4.611339434641,0.00801338427382861,0.398809482178076,-1.95292370536487,0,-1.76611931999299,0,-0.149988720109059,0.920502851210318,0.136330017392756,0.875472230255116,0,0,0,0
DASH,0,-0.100914621356877,0,0,-0.0187991696035943,0,0.135554062863388,0.205332299983366,0.109468411461091,0,0,0,0,0,-0.0361536288935262
DOGE,0,0,0,0.474273750898109,-0.081754566158005,0.0118569488832411,0,0,0.202090553302478,0,0,0,0,0,0.0735866211042007
XMR,0.893172611373071,-0.236323293695222,0,3.46944695195361e-18,-0.0107098077393355,0.386576005651684,-0.29841078257056,0,-0.117740452385767,0,0,0,0,0,0
XLM,0,0.631574265428516,0,0.0785079338638413,0.196217624661239,0.666210560521049,0,0,0,-0.500259303219921,0,-0.160635375752546,0,0,0.133231989706207
DGB,0,0,0,0,0.110845678347778,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0.0916094783179006,0.066762813720633,-6.93889390390723e-18,-0.0126928442689245,0,-0.108549960505683,0,0.0541122905078784,-0.0966412582956944,0,0.0505055577547318,-2.43521223424101,-0.652068398588864,-0.0941580032169638
CVIX.Index,0,-0.489724324301276,0,-0.135485580733798,0,0,0,0,0,0,0,0,0,0,0.126323227137096
DXY.Curncy,-0.0238963217380528,-0.0168151582837998,0.0397211381790632,0,0,0,-0.00346062249583526,0,0.000863097283317257,0,0,0.0259047720508718,0,0,0
SPX.Index,0,-0.0136824399195092,-0.0206437799544929,-0.00358092333164866,-0.0168098215376555,0,-0.0874260551760071,0.0539177974544684,0.0428806869039727,-0.0159230522212399,0,-0.0635672465319385,0,0,-0.076145008796801
VIX.Index,0,0.215447564162936,-0.572696221939806,-0.103075816522502,-0.164147497178062,0.161861284434672,-0.851213867111027,0.616842307115211,0.56445177969688,-0.578090153497002,-1.25867569426067,0,0,-6.87679331359277,0
