,BTC,ETH,XRP,LTC,DASH,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.480177091210302,-0.0773164279419973,-0.0511282030160548,0,0,0,0,0,0.0586568428827607,0.145691636554783,0,0,0,0,0,0,0
ETH,-0.514538070731325,0,-0.0541064581344854,-0.090834555999708,-0.0165890850547728,0.575616648815011,0.274514004980212,0,-0.343292139478299,0.124661684891279,0.0945176189426044,0.21589455299108,-0.201201719883814,1.18900270437685,0.623928771804517,0,0,0
XRP,0,0,0,-0.156589746333164,0,0.909297806115286,0.12795804290659,-0.300051479275593,0,0,1.52619752457776,-0.277835001571289,-0.65714409822766,0,0,0,0,0
LTC,0,0,0,0,0,0,0,0,0,0.410352003082424,0,0,0.207934886396201,0,0,0,0,0
DASH,-0.17255915326526,0,0,0.111377894938862,0,-0.157022326144066,0,-0.228257883582379,0.0244854233494952,-0.352189432352818,-0.0935578846426495,-0.318350249881665,0.433079658911519,0,0,0,0,0
XMR,0,0,0,0,0,0,-0.0504572344144709,0,0.245079575206347,-0.118232040429635,0,0,0,0,0,0,0,0.0803241864171249
ETC,-0.0335567165925342,0.235233933499471,-0.0202433797652537,0.335484812386279,0,0,0,0.25797466736397,0.500139514130739,0,0,0,-0.227972530743975,0,0,0,0,-0.0339974095692381
XEM,0,-0.0647834387581537,0,0,-0.160662780790391,0,0,0,0,-0.2265368374691,0,0,0.484942522183829,0,0,0,0,0
ZEC,-0.846712101743213,-0.521486430221108,0.0387419029413749,-0.104866174815079,0,0.291936818485251,0.00416651392169781,-0.289157671651086,0,0.146461858922566,-0.156000280927973,0.0223997037879296,0.351643763356736,0.575498761045105,0,0,0,-6.93889390390723e-18
DOGE,0,0,0,0.104108393470118,-0.0978781552540587,0,0.0141118790902809,-0.703555937465963,0.122832980476779,0,0.449043071238589,-0.153052747059639,0.534006625465884,0,-1.67306848231468,0,0,0.674495363814041
XLM,0,-0.0876704109370408,0.411045580058251,0.244179331612118,-0.141872484184668,0,0,-0.534408389992355,0,0,0,6.93889390390723e-18,0.659029693676135,0,0,0,0,-0.338002492035998
NEO,0,0,-0.0695911036386682,0,-0.285222573634163,0,0,0,0,0.0263438031851783,0.0749205411222203,0,0,0,0,0,0,0
DGB,0,0,-0.191227110178314,-0.0784896415585924,0.515919586406368,0.334356573183132,0.273999525590861,0.658470340091757,-0.100729280992871,0.507524110679342,0.0936801897271107,0.595628718403144,0,1.50141556141259,1.48773506629343,0,0,0
BV010082.Index,0,0,0,-0.013667832529683,0,0,-0.0550025480510816,0,0,0,0,0,0.0154172010610628,0,0,0,0,-0.0985139646956531
CVIX.Index,0,0,0.0332174854065754,0.0224830393625621,0,0,0.0207945914233943,-0.0819719248419824,0,-0.0992690474349915,0,0.00888230308668262,0.078628757183557,0,0,0,0,0.0439488302589848
DXY.Curncy,0.0353295876562207,0.0216696527373423,0.00705988035641211,0.00837904752150283,-0.0220235016920122,0.00369923129364603,0.0129031038897795,0.0046839685964825,0,-0.00248116272973269,-0.0182852204619668,-0.0210072107723716,0.00359647818991365,0.062210708734526,0,0,0,-0.00443327269408136
SPX.Index,0,0.00572184004387749,0,0.00364960995780899,-0.018214932938399,0.0110867523537252,-0.00262002388608111,0,0,-0.00455227881700376,-0.000843592214124985,-0.0114910330803128,0.00314034722410409,0,0,0,0,-0.0534988852874001
VIX.Index,-0.0190885774938394,0,-0.0453519652625506,-0.0556898382401141,-0.052827917366374,-0.0514658785586567,-0.112631212217037,0,-0.0777523051743064,0.104334392077989,0,-0.0497638746367661,-0.0214558886878942,-1.87263562058704,0.607525738010368,0,0,0
