,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0687868543900375,0.0394820370126391,0.22160878955848,0.0750197676682171,0.057865016398891,-0.175521594766914,0,-0.0156501590407531,0.0295118632985184,0.0186756635881489,2.16840434497101e-19,-0.127659454114227,0.262437303922878,0.140652671708026,0,0,0.0762931796663479
ETH,0,0,0.689805668576455,0.892725387098355,0.341564173396968,0.274714645045429,0,0,0,0.286938742447863,-0.00660292402667892,0,0,0,0,0,0,-0.0958960468030355
XRP,0,0.0535445985069767,0,0,0.0179206030206888,0,0,0,0,0.0979784160708064,0,0,0.243571557228994,0,0,0,0,0
LTC,0.847559132815106,0.305665256475553,0,0,-0.139087712866378,-0.127532636899225,0.145388517653045,0.278152000368292,-0.152112333596329,-0.0882422626432585,0.0542372801326459,-0.107710047047928,0,0,0,0,0,0.0575188789782224
XMR,0,0.976690597417584,0.0353430412026786,-1.33242423132927,0,-0.140842115252524,0,0,-0.493465011050413,-0.309818500343933,0.224476761449811,-0.411299405742283,0.220910955757772,0,0,0,0,0.10758963005909
ETC,1.98037427455728,0,-0.831322064268809,0,-0.00277721132572415,0,0,-0.254035935380899,0.783333110283195,-0.0270625715246191,-0.12645878257431,-0.166928771483141,0.40565270444261,0.288362177065192,0,0,0,0
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XEM,-0.805454549328521,-0.115546792631178,-0.501960984173813,1.10423779757923,-0.0694403616669537,-0.125430073193535,-0.337105581403065,0,0,-0.0236006348290049,-0.0137144537218139,-0.219113563816534,0.625604840500231,0,0,0,0,-0.306821727135748
DOGE,0,0,0,0,-0.0468245152182638,0,0,0,0,-0.0172178215806648,0.00472491531749237,0,0,0,0,0,0,0
XLM,4.22620195213555,1.14828456791245,0.70823612336117,-3.24298137590217,-0.642254322570775,-0.445234026497776,1.30074295133122,0,0,0,0.436270394278648,-0.87440195918148,0.549551484812135,-0.231638058698686,-2.27114507770022,0,-5.26823763807768,-0.35218582702269
ZEC,0,0,0,0.744621359589395,0,-0.0549986273933982,0,0,0,0.0146227290183031,0,0,0,0,0,0,0,0
NEO,0.887661904929214,-0.109944333851427,0,0,-0.350053085859812,-0.256085975813059,0.754840214285513,-0.551503573890425,0.444734879231417,-0.0684804280917916,-0.0898043007416051,0,1.03589753466396,0,0.70499283589658,-3.18334564818348,0,-0.228969079871674
DGB,0,-0.0726129438777407,0.472059392084101,-0.266653271050758,0.177178733683609,0.207228228111137,0,0.34373060499789,-0.555829538903138,0,0,0.288307094408492,0,0,0.234652621486878,0,0,0
BV010082.Index,0.180965224518403,-0.101708564419499,0.151372505851981,0,-0.00884503173267871,0.0307424588204304,0,0.0202917213280683,0,0.0775835572767267,-0.0159073400687371,0.102814451668396,-0.094960503212111,0,0.278019172810177,1.45344156853915,0,0
CVIX.Index,0,0,-0.0056571835113542,0,0.0886046576821583,0.0642714877756237,0.0619965061966078,0,-0.0800852686465409,-0.100058062213789,0.0330816373628108,0,0.0195101755949578,0,0,0,0,-0.155242543843471
DXY.Curncy,-0.0928306013144261,0,0,-0.0080027816883578,-0.0146468853948069,0,-0.0372816967783653,0.0115362431390227,0.078655987558088,0.00345577458821106,0.0119016902739288,-0.0157789621373054,0.0140004734074004,0.0571185984278476,0.121119168518319,0,0,0
SPX.Index,0,0.00539130749452863,0,0,0.00269709622115905,0,0,0,0,0,0,0,0.0153342269264817,0,0,0,0,-0.041526686422388
VIX.Index,0,-0.137700681188764,0,0,0,0,0,0,0,-0.217036720254872,0,0,0,0,0,0,0,0
