,BTC,ETH,BCH,XRP,LTC,MIOTA,XEM,DASH,NEO,ETC,XMR,ZEC,EOS,BNB,XLM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0016732769975033,0.0281580553211185,0.191507510544297,0.280211492526603,0,0.154770568740085,0.00422743699444518,0,8.67361737988404e-19,-0.236410988572537,0,0.0233192257168274,0,0,0,0,0,0
ETH,0,0,0.076509475823018,0.0179077760116704,-0.197416269026908,0.176521009037682,0.0590057144169271,-0.254152851044943,-0.0347380133501804,0.840237964344283,0,0.304912078295943,0,0,0.107195984437736,0,0,0,0,0.0146310783251819
BCH,1.19852418659998,0,0,0.758521347815857,-0.462567365389333,-0.848462885418749,0.860359963420825,0.669031774687303,-0.379214377909064,0,0,0,-1.73472347597681e-18,0.0276094117499121,-1.86874835136621,0,0,0,0,0.292524208181347
XRP,0,0.0580751750894039,0.000761909687569975,0,0.10039813966393,-0.0485522714906979,0,-0.225778125847609,-0.0293423259649622,0.634519969090115,0.354115329060862,0,0,0.0379791497029477,0.0686691042284869,0,0,0,0,0
LTC,0.111919870900425,0,0.0073860807088121,0,0,0,0,-0.152011049263033,-0.0512364422868167,0.581930263347224,-0.0104134416655688,0.16941764410912,0,0.0527417373068534,0.100822128589671,0,0.20074490189836,0,0,0.00877016133495009
MIOTA,1.01418095344132,0,-0.199845995219111,-0.214970322685138,-0.676068862936507,0,0,0.309456434795422,-0.237663019036216,0,0.14514875451088,0,0.728063266821485,0.0959688339562714,-0.457771979041872,0,1.07768686803566,0,0,0.0966582379036904
XEM,-0.213367762083198,0,0.0443762232110538,0,0,0,0,0.381472141505942,0.182712791274834,0,-0.0954535799309571,0,0.166225278644033,-0.0666225562199615,0.255232080724264,0,0,0,0,0.161621205717027
DASH,0,0,0.0656341324486656,0,0,0.199623064578894,0,0,0,0,0,0.17271558994709,0.0143194359953157,-0.066645823142738,0,0,0,0,0,-0.0459351965578529
NEO,0,0,-0.278279361674791,0,0,0,0,0,0,0,-0.0698032556769953,0,0,0,-0.816037858762008,0,0,0,0,-0.00300978818346455
ETC,0,0.250162908946453,0,0.0694522916738954,0.330406723094089,-0.0270008823960787,-0.0123971920504033,0.107424284355873,0.00497309907016096,0,0,0,0.0455844862370829,0.0104884584226746,0,0,0,0,0,-0.0272398082662045
XMR,0,0,0,0.698990117787774,-0.146607061852842,0.0546872456267121,0,0.118783270266898,-0.0202836951060784,0,0,0,0,-0.0431398071830161,0,0,0,0,0,0.0420174468315114
ZEC,0,0.396271768155949,-0.0307224775267931,-0.0693290077303006,0.0939919238688511,0,0.306510701312442,0,-0.106875342417084,0,0,0,0.167409230319231,-0.00818945888830612,0,0,0,0,0,0
EOS,0,0,-0.017461569274029,0,0,0.0224099593096767,0,0,0.128985062010438,0,0.0123171070893372,0.313430157760409,0,0.0517825902904821,0.31788661047604,0,0,0,0,-0.012307043811694
BNB,0,0,0,0,0.296280231552965,0,0,-0.375407583975301,0.194898636617889,0,0,0,0,0,0,0,0,0,0,0.367367220299754
XLM,0,0.465924844287286,0,0.54690336042164,0,-0.0857206810514525,0.0297314353638718,0.0568453540826035,0,0,0.0394241997105787,0.0646968568630305,0,0,0,0,0,0,0,0
BV010082.Index,0.03071676012956,0,-0.0203554439227675,0,0,0,0.0755918037654281,0.0279021775998118,-0.0207571650403865,0.134320093422521,0.0159618734015414,-0.028333199770746,0.0025702448181542,-0.00424536348507513,-0.0711698877714304,0,-0.312961435693291,0,0,0
CVIX.Index,0,0,0,0,0,0.0301964796652223,0,0.0503345510671047,0.00798231763709098,0,0.0329743456992185,-0.1471109305059,0,0,0,0,0,0,0,0.0507434703981403
DXY.Curncy,0.0289887449316193,0,-0.0074030268425493,-0.0157055270696393,0.0209737593000965,-0.0249049395211523,0.0112655121265219,0,0,0,0.00933943831532635,0,0.0208414812544247,0.00148219077212301,-0.014284074611449,0,-0.0738358356181538,0,0,0.00433917794247083
SPX.Index,0,0,0.000761293082791267,0,0,0.00674190933535069,0.00486093007975936,-0.0240020740726268,0,0.0294651236319125,-0.00299708371234767,-0.00196128641359601,0,-0.00030924515848526,-0.00433342699066753,0,0,0,0,-0.0536773628931792
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133800617580745,0,0,0,0,0,0
