,BTC,XRP,ETH,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0574056091286176,0.873206498436129,8.67361737988404e-19,0.0409374305453134,-0.00158970832690977,0.116456828114404,0,0,0,0,0,0,0.0395707668271235
XRP,0.060519276179266,0,0,0,0.146330123981365,0,0,0,0,0.0552760178354947,0,0,0,0,-0.112358952686458
ETH,0.255250534719197,0.474197746163172,0,1.07533877182029,-0.0558753653704489,-0.230715172420073,-0.773446882810568,0,-0.110044968883612,-4.33680868994202e-19,0,0,0,0,-0.0704426354201333
LTC,0.781356423277313,0,0.051616504860273,0,0.00988355773183807,-0.0529023245439058,0.134906173665804,-0.108732363884271,0.0406011094211904,0.0205571485027584,0,0,0,0,0
DOGE,0,0.90887634984756,0.298673559024704,0,0,0,0.874130864667202,0.281175543674679,-0.147456914698634,-0.265755214771883,0,0,0,0,0.352093223338831
DASH,0.971269553220855,0.13667421752284,-0.826193359968738,0,0.351670257617076,0,-1.0248197601907,-0.6169151433365,0,0.0611959305217698,-2.67905245720679,0,0,0,-0.468548089590477
XLM,0,0.500462447748925,-0.0828754875278673,0.143263930244284,0.257814952586786,-0.0205828548888296,0,0.0310456091160315,0.0825686748861088,-0.0614985289895053,0,1.10792362593999,0,0.807184237007598,-0.129299367544589
XMR,0.499127992199021,0,-0.134377651093995,0,-1.73472347597681e-18,-0.272386511834165,0.250449873880325,0,0.0609540351634694,0,0,0,0,0,0.0515560469260947
XEM,-4.14439491679448,-0.0598464176120752,0.505761465098406,4.00671465789001,0,0.924933988280573,0,1.23435961128051,0,-0.0390912274300764,0,-2.34889717362462,0,0,0.651070144899264
DGB,0,0,-8.67361737988404e-19,0,0.172942986173758,0.0293491655594293,0,0.336529207453583,-6.93889390390723e-18,0,0,0,0,0,0.22141470147721
BV010082.Index,0.0776076672257323,-0.0518331170805538,0,0,0.0110740084576057,-0.0696042205507058,0.038620569402586,-0.0125228974188721,-0.0081260072075492,0.0164400201141577,0,-0.443788158641627,0,-0.402210354657827,-0.0518279477417414
CVIX.Index,0,0,-0.0061299326932492,0,-0.0504958009567421,0,0.0899385422003153,0.116796799592584,-0.0682209605231846,-0.0114711100428934,0,0,0,0,0.147491964110793
DXY.Curncy,0,-0.0296955144229341,0.00185982963307134,0,0,0.00342553636126782,0.0109761599099742,0.00132350941817495,-0.000952909761311358,0,0,0,0,0,-0.0195164465564735
SPX.Index,0,0,0,0,0,-0.0305411258427888,0,0,0,0,0,0,0,0,-0.107498545833287
VIX.Index,0,0,-0.228093325028153,0,0,0.00772040818941176,-0.085340110649747,-0.0444901766313692,0.0547950505783855,0.148236136655958,0,1.11618392484398,0,-3.58299126842087,0
