,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.00559886230741097,-0.0240375724448955,0,0.0508557617418825,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0.282449013258911,0,0.0506548446820239,0,0,-0.229899957115473,0,0,0,0,0
LTC,0,0,0,0,0,0,0,0.0282326983943229,0,0,0,0,0,0,0,0
ETC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0.767517413660912,0,0,-0.0638661529866595,0,0,0.0982923894728447,-2.20706935156159,0.379335641810464,-0.174715414413968,-1.14190305081438,0.018747906204095,0,0,0.174268740665106
DASH,0,-0.37456432073519,0.295234565280715,0,0.00309233230427226,-0.00282806174414468,0,0.129392963295574,0,-0.197064664766013,0.0690181720536114,0,0.212967519946869,0,0,0
XEM,4.73425075475049,0.283599454935485,-0.335226020106636,0,0,0.338561787594555,0.251948715764085,0,0.903402307803466,0,-0.211565825733812,1.17143757998386,-1.67605972608185,0,0,0.235693519429899
DOGE,0,0.111617773728245,0.0837555859029756,0,0,-0.179166590414412,0.138416373369434,0.127393167671013,0,0.0468569430518247,-0.0172862876060102,-0.467926835401623,0.384305565779322,0,0,-0.0381835389464277
XLM,0,-0.344395557964865,0.750439493055027,0,0.138302870040107,0.11784641262712,-1.58118919360714,0.0126520253170144,0.850419517557514,0,0.233673319261116,0.976579740335855,0.194258750714031,0,0,0
DGB,0,0,-0.450827390169722,0,-0.243276949017169,0,0.484361899209161,0,0,0.297155076883016,0,0,0,0,0,0
BV010082.Index,0,0,-0.118415105813081,0.107065091844649,-0.0103250863466878,0,0,0,0,0,0,0,0.230101214221808,0,0,-0.142388798641366
CVIX.Index,0,0.123426841836396,-0.34181329509847,0.26961323754502,0,0.0456306129421062,0.0758514266780453,-0.151312408724879,0.724431003870895,0.17676199841736,-0.123738712051809,0.158581837723167,0,0.779064771825797,0,0.202912931438655
DXY.Curncy,0,0,-0.0112012259973158,0,0,0,0,0.00828371300472776,0,0,0.0193489156049622,0,0.0738400892605379,0,0,0
SPX.Index,0,-0.019198863315216,0.0060628908707445,0.0899151992111399,0,0.0104798344715142,0,0,0,-0.00788801786761035,0.00107719363272163,-0.0213279588498531,0,0,0,-0.0711193807722135
VIX.Index,0,0.0877511320084512,0,0,0,0.161023748437329,-0.332918274767512,0.129767431206613,0.92012183767439,-0.23150362198094,0,0,0.162120375388798,0,-2.62486407194506,0
