,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0539256210702971,0.651810659756417,0,0,-4.33680868994202e-19,0,0.0405979524671312,0,0.0565277390289248,0,0,0,0,0,0,0,-0.172951398991754
ETH,0.0186024226411869,0,0.100086201926366,0,1.73472347597681e-18,0,0.0454705738748929,0,0.630118359603227,0.0239583693843358,0,0.0971666941230012,0,0,0.00790158477433842,0,-0.0135066256831474,0,0,-0.147342831962692
XRP,-0.251261758892946,0.141843829185052,0,0,0,0,0,0.0742002529015117,0.503300152764729,0.0549294758461087,0,-0.0322467600635219,0,0.0125087614677121,0,0,0,0,0,0.320178920346313
BCH,0,0,-0.0467143241494103,0,0.18975095684032,0,-0.137897045863901,0.214228962875376,0,0,0.374475580498295,-0.13277644228302,0.105007655204856,0,-0.0674240172503792,0,1.57125879415781,0,0,0
LTC,0.35456057214306,0,0.102063072754752,0,0,0,0,0.210496698201166,0,0,0.302109522490346,-0.105424633889768,0,-0.0269813016246196,-0.0136166077491613,0,0,0,0,0.0697879682434692
DASH,-0.0490672520019646,0,0.0838725162131037,0.280587837691519,0,0,-0.00229877033580135,0,0.331676540413735,0.0222610261284648,0,0.0817903117502521,-0.128492718191272,0.0642176383912113,0.0895079456368281,0,0,0,0,0
XEM,0,0,-0.173722601683109,-0.113272145828903,0,0.405030434212497,0,0.0720859422907643,0,0.0830390254120922,0,0,0.282225197540501,0.0532719841474981,-0.116075657190765,0,0,0,0,0
NEO,0,0.0264603103921434,0,0.159671179683371,0,0,0.0657053136119148,0,0,0.229401195884841,0.416104177789517,0.13903282495991,0,0.372052420538529,-0.143241456482065,0,0,0,0,0
XMR,0.145732799747078,0.10887938672601,0.105520058253944,0.100718986450775,0,0.163025423586977,0,0,0,0.0430326827829833,0.179921825657967,0.0456264155422702,0.210217684116831,0.00493802018783595,-0.130063680401592,0,0,0,0,0.0770108870432188
MIOTA,0,0,0.20283281577649,0,-0.574140842926169,0,0.291259066071493,0.221340586020021,0,0,0,0.226439356943256,0.234214448302957,-0.00224178907477495,0.252724653843008,0,0,0,0,0
ETC,0,0.240680557292978,0,0.167902638939958,0.309081833803539,0,0,-0.00341387526255097,0,0.00327065736471236,0,-0.0119758404320176,0.0282259851803572,0,0.0285885797231699,0,0,0,0,0
ADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,0.285257054727327,-0.0568017531372727,0,0.214685144200858,-0.183825674416486,0.777711487225507,-0.0375844487376034,0,8.67361737988404e-19,0,0.139318906069866,0.200252657857736,0,0,0,0,0
XLM,0,0,0,0,0,0,0.176896719928975,0.194118703300888,0,0.212180973426324,0,0,0,0,0,0,0,0,0,0
EOS,0,0,0.162904109098034,0,0.1776018020554,0,0,0.0967112350143932,0,0,0,0,0.183722086061985,0.0392572714644832,0,0,0,0,0,0
BV010082.Index,0,0,-0.0201560934677109,0,0,0,-0.0242320420654177,-0.00598577404229278,0,0,0,0.00249154161725306,0,0.0175033837040254,0.0416035819098556,0,0,0,0,0
CVIX.Index,0,-0.029209441219401,0,0.24967292813844,0,-0.16714249173745,0.0801429391083588,-0.0709547222757105,0,0,-0.0282375316882613,0.0453263221519815,-0.0284358710657497,0,-0.0287989476727194,0,0,0,0,0.100417187946761
DXY.Curncy,0,0.0218272799512653,-0.00456362852940136,0,-0.00974925900173464,-0.00568577480141055,-0.011791981144531,0,0,0,0,-0.00633181122695359,0.0179378256414707,-0.00977627808869464,0.00772414443010241,0,-0.0690899220358728,0,0,0.0142307465048599
SPX.Index,0,0,-0.00590317813543468,0,0,0.00446401080549529,-0.00333985078148887,-0.000253935431385579,0,0,0,-0.00617486735730281,-0.00457040051083191,0.00238308575548055,0.00582833375845462,0,0,0,0,-0.0396368666625059
VIX.Index,0,0,0.105066290472974,0,0,0,0,0.0262867850936912,0,0,0,0,0,0,-0.0475866424460492,0,0,0,0,0
