,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.396761445039792,-0.0161107333598372,0,0,0,-0.0923846400634859,0,0,0.0223093950071184,0.0224652177116029,0,0,0,0,0,0,0.15689207764419
ETH,-1.11170508207938,0,-0.0202968797101255,0.252427962174037,-0.0408084033167718,0,0,0,-0.238392065369822,0.0567092663696617,0.0695885002614264,0.514275806576039,-0.18075382451658,0,0,0,0,0.23947216573927
XRP,0,0,0,-0.565051041691617,-0.256705986871569,0.615886470565896,0.306675664567033,-0.49325034694969,0,0,1.53483609791744,-0.717469768851333,-0.23085578394909,0,0,0,0,-0.494889890087181
DASH,0,0,-0.133250354633386,0,0.0277131629332705,0,3.46944695195361e-18,0,0.182271311981842,0,0,-0.156941688071535,0,0,0,0,0,0
LTC,0,-0.299112472124839,0,0.411860792553017,0,0,1.07403387479955,0.0956504950466633,-0.958449191384337,0.624853086371017,0.0214639054987113,0.268317872122866,0.201556182103661,0,0,0,0,-0.0870178413253028
XMR,0,0,-0.0125077127846046,0,0,0,0,0.0514568756649394,0.156244481075725,-0.0717034393656486,0,0,0,0,0,0,0,0
ETC,-0.598806647399807,-5.42101086242752e-20,0.00884320880916904,0,0.200020815443377,0.0617225720350741,0,0,0.166633094420271,-0.127601289326663,0,-0.123990798655208,-0.0288828232685867,0,0,0,0,0
XEM,0,0.240903157208161,-0.378268160401748,-0.439739186973821,-0.142696844196603,0.697351527488875,0,0,0,-0.549137822427796,1.07101415766922,-0.107867719844678,5.55111512312578e-17,0,0,0,0,0
ZEC,0,-0.449100902553304,-0.038674830672771,0.209456961406053,-0.347961900476687,0.0531869462338061,1.16656648711353,3.46944695195361e-18,0,0.420193441278069,0,0.411349108933423,0.136938915590425,0,0,0,0,0
DOGE,0,0.814378838506264,0.181162874326411,0,0.3148416896757,0,-0.482905990726934,-0.143402803688451,0.528151653241195,0,0.124913246893065,8.67361737988404e-19,0.12447637530387,0,0,0,0,0
XLM,0,0,0.463996176607985,0,0.215912169695165,0,0,0,0,0.0722494511599502,0,0.0700563455443909,0.289683970762844,0,0,0,0,0
NEO,0,0,-0.146903872164764,-0.263692080042134,0,0,-0.17453114974369,0.0261381252738094,0.37900965168837,0,0.257343958604713,0,-0.0685292438612053,0,0,0,0,0
DGB,-1.7004104673143,-0.784367875113986,-0.0605165835915997,0,-0.0854756784251934,0.910452699406638,0,0.0928597914994805,0,0.179008620186724,0.177578399966132,0.836697604042789,0,3.13571769332342,0,0,0,0.526635305372412
BV010082.Index,0,0,0.00146304842353176,-0.00499605235834095,-0.0240355618429378,0,-0.0317123952585523,0,0,0,0,0,0.0236393734497556,0,0,0,0,-0.106945881548017
CVIX.Index,0,0,0,0.0471814219983988,0.026645548567128,0,0,0,0,0,0,0.0203379664529318,0,0,0,0,0,0
DXY.Curncy,0,0.000226682041041687,0.0112575766650981,-0.00899561931235469,0.00565064718299776,0.0101721354586834,0,0,0,0,-0.0267378925577005,-0.0123034055166306,-0.000136239866534863,0,0,0,0,-0.0121142637658889
SPX.Index,0.0264721196242946,0.0301991638107197,0.00823689803402593,-0.0180304122051327,0.0134831199414728,-0.00261124098089082,-0.0176720788563984,0,0.0219198505293269,-0.0171548583749794,-0.0124224732922567,-0.0218042624683206,0.00995784152990053,0.0154342771207319,-0.0834096764128434,0,0,-0.0319650846754092
VIX.Index,0,0.159153923125895,-0.100751627295403,-0.0498603756027571,0,0,-0.318404593969146,0,-0.0514400129600719,0.0255756588245146,0.167075415362574,-0.119474740236099,0.00808687695896107,-2.48610633167151,0,0,0,0
