,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.108240553919417,0.107592107349599,0.106035722301068,0,0,0,0.164771691508044,0,0.406912918265111,0,0,0.0775571284285721,0,-0.169565245978664,0,0,0
ETH,0,0,0,0.342328246833571,0,0,0.624525983867653,0.243744819804766,0.275074872841449,0,0,-0.315301274249234,0.171692988871664,-0.316481853366235,0.384566221458306,0,0,0.374423363701714
DASH,1.5483541657723,0.20814305938262,0,0,0,0,0,-0.387165437123119,-0.117283371649678,-0.412133468008518,0.182131078277069,0.701635586691177,0.0861084487158514,0.817340437284618,0,0,0,0.349577282832665
XMR,0,0.580281216923467,0.0604045884766988,0,0,0,-0.010732346114142,0,0,0,0,0,-0.277839128760233,0,0,0,0,-0.549595461886535
XRP,0,0,0,0,0,0,0.139857838382943,0,0.0391660174686038,0,0,-0.119251213869924,0.0762473556208147,0,0,0,0,-0.142114693310345
LTC,0.320043630126316,0.0275815833000615,-0.0684248506066227,0,-0.0841650464762443,0,0.196133789387788,0,0,0.0269737572066751,0.085814314809978,0,-0.0423323382351259,0,0.0722700188297601,0,0,0
ETC,0,0.301990082686835,0.0379673014037331,1.38777878078145e-17,0,0.105471970349977,0,-0.0604024576821333,0,0,0.25178347883952,0.195628311278661,0.107446803672471,-0.312025058777856,-0.383940040960022,0,0,0
XEM,0,0,0,0.102663376846722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0.0444574068524005,-0.281532705794743,-0.0154620304622767,0.850416712965671,0.656706483912341,-0.0132182239674256,0,0.625756709034514,0,0.218115823273787,-0.0801152768217215,0,0,0,0,-0.389805499379049
DOGE,0.473825695481235,-0.109119321030346,-0.0403416473474726,0.169765550312332,0,0,0,-0.0778377341345829,0.0861399455457112,0,0,-0.0307688617648787,0.0459534128346746,0,0.373323604835206,0,0,0
XLM,0,0.0760984628566268,0,0.272657339525078,0,0,0,0,-0.145187109128777,0,0,0,0.270012497241481,0,0,0,0,0
NEO,0.165380340743465,-0.0966073396893928,0.216923909069709,-0.228015152498356,0.0323955484492949,-1.76884488048575,0.681773795845058,0.353247569782294,-0.051732205202142,0.938858119506172,-0.313430885005432,0,-0.422544417884101,-0.969204759075357,0.571110257951972,-3.84529749263896,0,0
DGB,0.0537547808199924,0.0191000445746209,0.176316788189055,0,0,0,0,0.0439314030048001,0,0,0.385474466178307,0,0,0,0,0,0,0
BV010082.Index,0,-0.202697417048052,0.106312704754476,0.0737157105649273,0.470484822042752,0,0,0.093644865719834,0.0367888819744094,0.0605152737685059,-0.147734417215461,-0.169958215579244,-0.031051179483853,0,-0.151448070893711,0,0,0.405764708391483
CVIX.Index,0,0,0.0154562665109751,-0.00827980396477448,0.506917066385802,0,-0.0833210426404531,-0.121439552990009,0.0928146554758346,0.274545991981839,0,0,0,0,0,0,0,0.333316701962173
DXY.Curncy,0.0468045055717267,0,-0.00522526419865066,-0.00409203588099696,0.0125937698855758,0,0,-0.0134189460598444,0,0,0,-0.014359903510516,0,0.039980611843562,0.00453229451348501,0,0,0.0512884445768141
SPX.Index,-0.0345996131136641,0.0185892035073231,0.00995767103799494,0,-0.00611672016144114,0,-0.0227598107171099,0.00705003779721792,0.00359738369870556,0,0.00880855554215773,0,0.00631012831511192,-0.0931789590052281,-0.0285939164995921,0,0,0
VIX.Index,0,0.321620019221765,-0.0789513112047508,-0.235237513838597,-0.587042135544001,0,-0.0777006555075238,0,-0.162854751363681,0.263367606150654,0,0,0,0.3143597610977,0.659972287400267,0,0,0
