,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,MIOTA,TRX,XMR,NEO,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0480796683915267,0.256425090226791,0,0,0,0,-0.219769531471895,0.160682021298762,0.279313025338408,-0.30863843958988,0,0.284914214588564,0.474914289530772,0,0,0,0,0.068753153303516
ETH,0,0,0,0.00225877139024894,0.0742306367582962,0,0.424618574361843,-0.0762521210155249,0,0.0102210163572517,-0.0710834640480975,0.362510564500499,0,0.231424209336008,-0.029653740536134,0,0.128056008954633,0,0,-0.0159272207448665
XRP,0,0,0,0,0,-0.0291029100663407,0,0,0,0,0.135123893158937,0.382664509630209,0,0,0.0441472865088989,0,-0.540400293881295,0,0,0.0149465786841647
BCH,0,0,0,0,-0.176242766452504,0,0.798130692929777,0.0275777216331791,0,0.210064416605151,0.221955409057801,-0.00685847637435344,0,0.0926388857594219,0.0128786761108334,0,0,0,0,-0.0673611969900907
EOS,0.165523762501398,0,0,0,0,0.0138530060244906,0,0,0.274025366350563,0.265070935075641,0.223666286820667,0,0,0,0.000575956381412793,0,0,0,0,0
XLM,0,0,0,0,0,0,0,0.275171007643567,0,0,0.31171736811131,0,0,0,0.421210964513032,0,0,0,0,0
LTC,0.0388318622271835,0,0,0.4428455157065,0.393490423002146,0,0,0,0,0.0117634127463046,0,0,0,0,-0.143542395984741,0,0,0,0,0.0645264239140891
ADA,0,0,0,0,0,0.292475847941748,0,0,0,0.352560909377652,0,0,0.171104389225156,0,0,0,0,0,0,0
MIOTA,-0.317784728270041,0.532364290393069,0.608508762128569,0.115940606494005,0,0.149597894585654,0,-0.0566268769597806,0,0.0335690660716031,0,1.38777878078145e-17,0,0.0806812397209516,0,0,0,0,0,0.118926979435458
TRX,0.0562743190710653,0,0,0.0613667617531373,0.54301968313092,0,0,0.129940313409617,0.319958143607227,0,0,0,0,0,0,0,0,0,0,0
XMR,0.421392204526941,0,0,0.265129700086811,0,0.0142960212793554,0,0,0,0,0,0.404356777795475,0,0,0,0,0,0,0,0
NEO,0,0.207328854211972,0.566698580489407,0,0,0,0,0.0119765438493803,0.289941507650719,0.01204381075487,0.0655529468440902,0,0.154351231994383,0,0.133949184653693,0,0,0,0,-0.0179349995008459
DASH,0,0,0,0,0,0,0.276737583343521,0.177753530886054,0.226595778050567,0.0425265819810236,0,0.154853896649251,0,0,-0.0630716687860061,0,0,0,0,-0.257975046858491
ETC,0,0.434512632303206,0,0,0,0,0,0,0.101154869038377,0,0,0,0,0,0.284158071634989,0,0,0,0,0.0270468194496267
XEM,0,0,0.315248675568948,0,0.0359567728281786,0,0,0.355234891328175,0.113044264226124,0,0.00584196338806305,0,0,0.193065965723207,0,0,0,0,0,0
BV010082.Index,0.0262452984348625,0,-0.0678023647108375,0,-0.0243250217615361,0.0242215661388537,0,0.010350975198264,0,0.0286657152977258,0,0,0,0,0.0258679356739895,0,-0.203534005937632,0,0,-0.0479409790747015
CVIX.Index,0,0,-0.52183873265971,0,0,0.0149182085020259,0.11547412765978,-0.0344722484229602,-0.203967021113573,0,-0.111140156096415,0.334045861268435,0,-0.15585514612117,0.153325085568414,0,0,0,0,0.0234149841579607
DXY.Curncy,0,0,0,0,0,0,0,0.00907776586184719,-0.058074237032918,0.0159309122418578,0,0,0.0142146472853276,0,0,0,0,0,0,-0.0114359812885533
SPX.Index,0,0,0,0,0,0,0.0260257863402641,0,0,0,-0.01953284641989,0,-0.0150320528951119,0,0.0207876168518624,0,0.0187923297345395,0,0,-0.0742063718997124
VIX.Index,0.574646159197446,0.245951347435207,0,0,0.313686499234177,-0.00496360139963618,1.07821679144073,-1.38777878078145e-17,0,-0.27251681768239,-0.930383639684473,0,-0.973647439438604,0,0,-0.0987230490337663,0,0,0,0
