,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.207965374047769,-0.119264377329348,1.24797519631601,-0.0205358146892173,0,-0.207256035848159,0.0539285997408753,0,0.0920269431641523,-0.0133306500932847,-0.00565258601794512,-0.047515363944881,0,0.093824781908872,0,0,0
ETH,0.100657551576891,0,0.224568008504986,0,0.170273211909035,0,0.154102240978005,0.0319756261793058,-0.34175028006226,0.0534756238970862,-0.0322538647104896,0,0,0,0,0,0,0.111353237163621
XRP,0,0,0,0,0,0.209177961556752,0,0,0,0.256747618825372,-0.00880084209458404,-0.0116633398937448,0,0,0,0,0,-0.124186441621037
LTC,0.698219824730259,0,0,0,0,0,0,0,0,0,0,-0.00510629092603205,0,0,0,0,0,-0.0191630245552997
XMR,-1.139092475667,0.359605662247799,0,0,0,0.386786774615245,0.0605011925304986,0,0,-0.240464865543788,-0.0773423709702651,-0.0390816048817224,0,0,0,0,0,-0.304582497286771
ETC,0,0.529869851791351,0,0,-0.0075936270413605,0,-0.389119621814409,0.224319661583452,-0.10101592476106,-0.0758417053227734,-0.0684902628721901,0.0217292373309393,0.630530410236052,0,0,0,0,0
DASH,0,0,-0.238519401426644,0,0.351679156796554,-0.00904776594676308,0,0,0,0,-0.0442260030776099,-0.0911177006722365,0,0,0,0,0,0
XEM,0.0533529407744481,0,0.465234469161956,0,0.495947675743783,0.284713006100138,0,0,0.897990908007328,0.0511780176505578,0.155641013599295,0.0126756643509865,0.118704759801263,0,-0.00702726336137883,0,0,0
DOGE,0,0,0,0,-0.0542880686021825,0,0,0.0484815762060965,0,0,0,-0.0174160704086349,-0.106602895980286,0,0,0,0,0.0457887021722172
XLM,0,0,0.81673559692322,-0.431142738367491,0,0.146557053750694,0,0,0,0,0,-0.0179072512941142,0.326313178046685,0,0,0,0,0.0297821562207122
NEO,0,0,-1.07601277945963,0,-6.93889390390723e-18,0,-2.88482927163356,0,0,-0.130578008403228,0,-0.2266720520796,0,0,-0.860259187656571,0,0,0
ZEC,0,0,-0.973321622912609,0,1.40733389105075,0,-8.00570559591973,0,0,0,-0.903371696951343,0,-1.15652186410598,0,-0.0451272856900945,0,0,-1.28217419499465
DGB,0,0,-0.115483953155437,0,-0.147600399695182,0.236786158120596,0.00920984316595123,0.0249930527828756,-0.0360456299619321,0.0906658098079603,0.022155047533712,-0.0340815589617818,0,-1.1350470403977,0.124498763557877,0,0,-0.425022283462344
BV010082.Index,0,0.153475860125986,-0.0245560736439009,0,0.0442907534551179,0,0,0,-0.0958325625406537,-0.0386820767193179,0.000263489699739736,0.000660974221998396,-0.107642421259194,0,0,0,0,-0.0826584884953747
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0.00218916674952425,0.0244259967022981,0,0,-0.011316602242889,0.0190508214885602,0,0.0193740741025257,0,-0.00396073517845913,0.00117984008670823,-0.000868556771557829,-0.0365332260680144,0.0524703905872793,0,0,0,-0.0451635815610614
SPX.Index,0,0,0,0,0,0,0,0,0,0,0.0115461108296932,-0.000850514002753679,0,0,0,0,0,-0.0445677580002039
VIX.Index,0,0.418324835681324,-0.221630265854745,-0.0929335972974742,-0.167990959083935,0.602108998641818,0,0,0,0,0.0704245719257113,-0.0743222844138329,-1.44971979116902,-2.99515854304369,0.656383980545536,0,0,0
