,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,1.01580971631812,-0.0875445679609028,0,0,0.0442815571715632,0,0.0360834463804474,0,0.00199069511085608,0,0,0,0,0,0
ETH,0,0,0,0,0.0644926511090898,0.0320531859051065,0.410270670007692,0,-0.409541864791386,0.259869060968166,0.0433943013164379,0,0,0,0,0,0,0.151477983257428
XRP,0.239174322816722,0,0,0,0,0.12516021681327,0,0,0,0.282014980319924,-0.0906212179818321,-0.0232623897581955,0,0,0,0,0,-0.129545883973028
LTC,0.747768395212183,0,0,0,-0.00798137524050279,-0.0182973269633657,0.0813134059660121,0,0,-0.019288771569721,-0.00755455568634934,0,0,0,0.00130998592147158,0,0,-0.0109227215649104
XMR,-0.998117054765647,0.355725789701879,-0.36805739976581,0,0,0.565220817235317,0.131483579686602,0,0,-0.0167745420365074,-0.0514671830420847,-0.0240291694548689,0,0,0,0,0,-0.25062654352679
ETC,-0.0846277581065316,0.732134637578975,0.195436944842318,0,-0.0435562801533467,0,-0.475554878191563,0.312024829207631,-0.0393959408056651,-0.19215481307981,-0.0553722894113694,0.0153347769714359,0.887128648943726,0,-0.452736740107411,0,-1.77390532956075,0
DASH,0,0,-0.209264208418021,0,0.32794990679391,0,0,0.0747698445227703,0,0,-0.0773525722896446,-0.0885561158530043,0,0,0,0,0,0
XEM,0,0,0.142978677042461,0,0,0.46387246104965,0,0,0,0,0.0216163109839904,0,0,0,0,0,0,-0.0560737844189944
DOGE,0,0,0,0,-0.0920376646663188,0,0.126698270011681,0.0485460222416783,0,0,0.00386178937288753,-0.00684903159210767,-0.0939093503363889,0,0,0,0,0.0788127223272827
XLM,0,0,0.802395261823925,-0.284466274753341,0.110942386550454,0.0237349323734034,0,0,0,0,0.0484688656582518,3.46944695195361e-18,0.598620384024609,0,0,0,0,0.198592025121123
NEO,0,4.39971645618952,-4.61574298348589,0.634632350724394,0,-1.20433880974019,-3.29842536313705,0.202679893549086,1.37837478779473,0.823606598062951,0,-0.305594973727924,0,0,-2.15277770202284,0,0,-0.108113599645417
ZEC,0,-5.55111512312578e-17,-1.83988375690238,0,2.20033221685913,0,-8.45640112126301,0.398619647530418,0,0,-0.618706884399789,0,-1.62574883818829,0,0,0,0,-0.955803439142268
DGB,0,-0.0679649628831646,-0.207292152850794,0,-0.0111424284895356,0.386396800057791,0,-0.166429157309366,0,0.171224274632525,0.0284035517794337,-0.027482979774176,0,0,0.505365581872416,0,0,-0.372705684272253
BV010082.Index,0,0.111545039719451,-0.0114934130507025,0,0.0739809039600986,0.00558810719516694,0,0.00631968621134702,-0.142821703144303,-0.0627580908028357,0.0117646484737315,5.79632099913538e-05,-0.0974829102000292,0,0,0,0,-0.0626135701035844
CVIX.Index,-0.0626333174279921,0,0.134392135721984,0,-0.276505411066017,-0.340894757442609,0.0535939467219534,0.417848067261344,0,0.0380863583551229,-0.0131519869212487,0.00760143517072757,0.277537470202082,0,0,0,0,0.160731537485754
DXY.Curncy,0,0.00720668798432048,0.00559744566384963,0,-0.00270727161256799,0.0103123534029264,0,0.0244747373325146,-0.018077719904937,0,0.00153600590423092,0,-0.0200892858198547,0,-0.0254673738573934,0,0,-0.0328451098364497
SPX.Index,0.00942825822360371,-0.0338923306085458,0.0158750287955488,0,-0.00770025877672552,0,0,0.0247509735306659,-0.0125331896869332,0.0165509933486578,0.0048335399183378,-0.000582832417172402,0,0,-0.0509327818630268,0,0,-0.0345738237591941
VIX.Index,0,0,0,0,0,0,0,0,0,-0.0747387551044566,0.0281663034884534,-0.0464904516381364,-0.36095153267416,0,1.79076736198594,0,0,0
