,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,1.26958816771435,0,-0.0353033252132232,-0.0336611721615714,-0.00277321940701313,-0.0330295070572534,0.144386163923084,-0.0124610793740077,0.00718804922410187,-0.0164583564957245,0,0.00258021996701237,0,0,0
ETH,0,0,0.545325509601749,0,-0.0502267952905359,0,0.202751610588982,0,-0.0368218363337588,0.198155644587569,-0.016372268050295,-0.00920592078227836,-0.196119911516749,0,4.33680868994202e-19,0,0,0.014610601884548
XRP,0.144431244235195,0.0338758807045418,0,0,0,0.179921647602615,0,0.0545190448736802,-0.070418893710427,0.368842486061022,0,-0.000293970233662177,0.0252819411410153,0,0,0,0,-0.0600620486087346
LTC,0.70070681775911,0,0,0,0,0,0,0.0154002134128949,0,0,0.00784973728813078,-0.00284357590807965,0.00241331907113992,0,0,0,0,-0.0113527772420135
XMR,-0.751272483370289,0,0,-0.39320799276974,0,0,0.643562017644302,0,0,0,-0.0454503144279708,-0.0154907730307191,0,0,0,0,0,-0.0227576229453849
ETC,0,0.367388769074942,0.231707157367018,0,-0.0963916860285067,0,0,0.0638585966420373,-0.296053448931036,0,-0.0380030453822393,-0.00299064829329379,0.287729489784002,0,0,0,0,-0.087087973789358
DASH,0,0.164687816500058,0,0,0.155338176380692,0,0,0,0,0,-0.0230180323558088,-0.044726723040692,0,0,0,0,0,0
XEM,0,0,0,0,0,0.420027605100493,0,0,0,0,0,0,0,0,0,0,0,-0.0873782952052096
DOGE,0,0,0,0,-0.0803620288603468,0,0.148260049544639,0.0622595837512461,0,0,0.0105681039343008,-0.00782056545712645,-0.157122379336839,0,0,0,0,0.0795497692427025
XLM,-0.0500161768795818,0,0.716517237783639,0,0.228220954850872,0.188499126943978,0,-0.139077225588363,0.347236766725697,0,0.00811020635339059,-0.00134826852139881,0,0,0.154473599106163,0,0,0
NEO,0,0,0,0,0,-0.670949832744906,0,0,0,0,0,-0.0296552885291613,-0.208664318029581,0,0,0,0,0
ZEC,0,0,0,0,0.751643578228787,0,-7.38230702945938,0,0,-0.519205128958228,-0.290513828823259,0,-1.17305991175736,0,0,0,0,-0.66641665431898
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0.0842520584971998,-0.14986028492612,0,0.00895695512592623,-0.00405872178610421,-0.104341516687096,0,0,0,0,-0.103666963772407
CVIX.Index,-0.67077954428491,-0.983382645055439,0,0.908815994394144,-0.273189950613911,-0.413122560813707,0.530105893988531,0.143941992057528,-0.580927787348181,1.01142542507141,-0.198933374069835,0.0342558659686074,0,0.227811893216009,0,0,0,0.372897765947457
DXY.Curncy,0.0296450085676662,0.00232611234596064,0,0,0.0156832691030919,0,0,0.0138962414212572,-0.0335034079381406,0,0.00348179582833682,0.00103553746707535,0,0,0,0,0,-0.0254653275569872
SPX.Index,0,0,0,0.0279752079458048,0.0018833145058593,0.0106796146808226,0,0.0154754421916001,-0.0141449678840269,-0.00429009952444259,0.0143594570833458,-0.00167816315277509,-0.0244043505646567,0,0,0,0,-0.0407083696335595
VIX.Index,0,0,0,0,-0.111384413960341,0,0,0.119346264489899,0,0,0.0217260293612925,-0.0138360102582059,-0.494158037909332,-3.19186541267294,1.0233531296464,0,0,0
