,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.027632910263442,0.452756842888787,0.29905225359172,0.347837037741209,0.0827747330241955,0,-0.207570580134294,0,0.0194732947262623,-0.153353860290105,3.46944695195361e-18,0,0,-0.0221057886597501
ETH,0,0,-0.356805065827454,-0.258762875592105,0.965125917242064,0.0203847197885446,-0.28702844589903,0.766125651126794,-1.98770967262759,-0.0928446839295254,0,0,0,0,0
XRP,0.721277770930663,0.0767045065916726,0,-0.339161353970306,0,0,0,0.0807292259729018,0,-0.230773846546799,0,0,0,0,-0.0630151444498699
LTC,1.06947361921302,-0.0627104866561691,-0.524562141312894,0,-0.357746781273918,0,0,0.259945771838302,-0.559310138882267,-0.171047915254588,0.110299553503645,-0.273022648545172,0,0,0
DASH,0,0.240969547915061,-0.0582251760364399,0.061448328832354,0,-0.320014214694019,0.207991865058592,-0.245748704601569,0.354513272154686,0.170450844056555,-1.48644652509178,-0.605757416916663,0,1.86516083940108,0
DOGE,0,0,0.0124346051794808,0,0,0,-0.0467829586207598,0,0,-0.10449176008295,0,0,0,0,0
XEM,0,0,0,-0.219924963713453,0,0,0,0.245669437446454,0,-0.206188950415982,0,0,0,0,0
XMR,-1.26297540540553,0.312880580947932,0.600176229836235,0.415882926771898,0,-0.494639775330818,0.360823084198018,0,0.774806148414474,0.118556982715769,-0.599821148054257,0,0,0,-0.115641423186407
XLM,0,-0.287762078229451,-0.250401082616175,-0.306355679829348,0.156044357348853,0.513458889018634,-0.147809055059742,0.367743083939173,0,-0.053534807000609,0,0,0,0,-0.007393423993689
DGB,-0.757978069884585,0.0436260858539613,-0.309383686608264,0,0,-2.07867340154776,-0.246280682210955,0.353707957439152,-0.747322953755107,0,0,0,0,0,0
BV010082.Index,-0.204722848135948,0,0,0.125225224065979,-0.0397503111023452,-0.138006753190011,0,0.0651548493355899,-0.0874607232487102,0,0,-0.100645288447189,0,0,-0.223823769982335
CVIX.Index,0,0.0560802728036734,0,-0.0782120159000179,0,0,-0.115562200009867,0,0,0,0,0,0,0,0.116822000368914
DXY.Curncy,0,-0.0440994579693877,-0.0428709331171348,0,-0.0149994806489039,-0.0478017379780802,-0.0597352304380383,0.0856463208489057,0,-0.0213480498369892,0,0,0,0,0
SPX.Index,0,0,-0.0207163693861876,-0.0216318339376901,0.0272824038348875,0,0.0319337046693962,-0.0552327443817121,0,-0.00812237885083877,0.0332678430761474,-0.0280538653795734,-0.076425716662202,0,-0.0849199414853107
VIX.Index,-0.0109732076488693,0.41487034832068,-0.598366758591271,0.112883689989581,-0.0606584786452607,0,0.419495179271921,-0.582542383067024,0,-0.0637614014357401,-1.58715611273152,-0.760531773079821,0,-6.02212360939918,0
