,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0103863670138193,0,-0.0288500118768222,0,0,0.0716963976257134,0.0174485404856136,-0.00585412155898864,0.0865010095147229,-0.092241210347635,0,0,0,-0.00784155733525992
ETH,0,0,0,0,0.0591357865970855,-0.341701922864108,0,0.0465571751398433,0.0552433182925464,0,0,0.298386954644772,0.152248047672608,0,0,0
XRP,0,0,0,0,0.141843064827354,0,0.54667047736688,0,0,0.412358706571503,0,-0.411359807531664,0,0,0,0.0269209403569944
LTC,0,0,0,0,-0.0233190430910101,0,0,0.0369842640756892,0.0876255798146133,0,0,0,0,0,0,-0.0133773236414268
XMR,0,0,0.405141427301658,0,0,0.745437155625056,0.606744215694323,0.290296840821079,-2.10489974804508,0,0,-0.907708504120811,0,0,0,0
ETC,0,-0.354458401075043,0,0,0.0586391278753045,0,0.508363078724191,-0.0623541666656906,0.181188458640235,-0.0168972914106095,-0.212464166092187,-0.580241645910399,0,0,0,-0.0286293833037845
DASH,0,0,0.0380787631073035,0,0.0601106319065993,0.300911211222719,0,0.0621763894228319,0,-0.0521598312153867,0.120414523599785,0,0,0,0,0
XEM,4.77864143261484,0.393944602965312,-0.609660124021207,-1.11022302462516e-16,0.376736113235595,0,-1.0767146878206,0,0.806975992499099,0.491270183684412,0,0,-1.70436027736828,0,0,0.173050878565647
DOGE,0.105427639367988,0,-3.46944695195361e-18,0,-0.181746131179689,0.157600938862473,0.0939559543119848,0.0460534496610709,0,0.0463105382370337,0,-0.331748172211908,0.330725727281045,0,0,-0.0337410652772447
XLM,0,0,1.57286700408404,-2.54903625893689,-0.208340691205335,0,-0.985588691477402,-0.0632228775474615,-0.236843023952723,0,-0.685607372951637,1.17880334859697,0.576480453727273,0,0,-0.17634513822527
DGB,1.84695904838249,-3.46944695195361e-18,0.194510966980688,0,0.165115741005552,-0.515887469230658,0.0245381777251973,0.0399338446538298,-0.514211148723498,-0.00697724151859423,0,0.484304787820455,0.457833508066106,0,0,-0.0604601387741554
BV010082.Index,0,0.160885768256483,-0.339973933455157,0,-0.0686156636858008,0,0,-0.0372603199091338,0,0.125546278120324,0.237493445740301,0,0,0,0,-0.0233907620143772
CVIX.Index,0,0.183436227505269,-0.0738967118807318,0.329437421542179,0.0201744741055093,0.0137526420561921,-0.107163234237518,-0.181386227193194,0.310235983509639,0.0592933576847799,0,0,0,1.64912598152217,0,0.0752970665434031
DXY.Curncy,0,-0.00475442702902439,0.00436358960761582,0,0.00268907455568528,0,0,0.0263170155646603,0,-0.00167316468502536,0.0140467348705871,0.0616743559598328,0.127996976998454,0,0,-0.00992004194895138
SPX.Index,0.0722178623013345,0.038850802376878,-0.0117616266662732,0,0.00844413317891191,0,0,-0.0212445017331063,0.0549019512831299,0.0139014703687195,0.00830428884119937,0,-0.125486986913831,0,0,-0.0484681329773126
VIX.Index,0,0,-0.0250976322256889,0,0.0687526311861735,-1.34069041719077,0.404476216239853,0,1.16658564901883,-0.088179813723545,-0.0146109038249743,0,0.0815285355582848,0,-9.48153039865408,0
