,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.024863324208021,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0.117950156056982,0,0,0,0.109359102399941,-0.0826351251807656,0,0,0,0,0.0842907131915348
XRP,0,-0.345197999736515,0,0,0,-0.0300187252734287,0.116242758299625,0,0,0.627905311933367,0,0,0,0,0,0.0632241889175573
LTC,0.485043841149028,0,0,0,0.0132159949421777,0.0866784019383171,0,0,0,0.0311067018791723,0,0,0,0,0,0
XMR,1.42319537627254,0.946675182320537,-0.19189367658988,0.810933640936413,0,-0.283425739678676,0,3.46944695195361e-18,-0.782160292208622,0.191246677965247,0,0,0,0,0,-0.0628806389349953
ETC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0.827901990908225,-0.135877949933319,-0.169443710153306,0,0,-0.095503805077446,0,0.112260844837537,-0.492835001257926,0.0343431229477779,-0.0111479490500797,-0.889024808834915,0.527113512585683,0,0,-0.0207822000950534
XEM,0.502535452271593,0.0389883273419937,0.128723141601743,-0.156824838414923,0.0332497298945448,-0.113612422959906,0.125226676535551,0,0.35996376861606,0,0,1.59027790194258,0,-4.69577747516023,0,-0.112695727428893
DOGE,0,0,0,0,-0.0632595323986507,0.00387952361741056,-0.120420318999344,0.152200406976877,0,0,0.237117597475952,-0.337450905207535,0,0,0,0.0501279978747238
XLM,0.921945733069046,-0.207025728880775,0.543740719401576,-0.274155728128278,-0.0109741366923373,0.0688850254888737,-0.0313379197232006,0.5747288820618,0,0,-0.166928872472149,0,0.237779237295604,0,0,0.118058958339468
DGB,0,0,0.384776704793205,0,-0.0657288041773225,-0.0204954651013308,0,0.311863714024867,0,-0.25163200498968,0,0,0,0,0,0
BV010082.Index,0,0,-0.153225374019826,0.0216201167696369,-0.0289441534362749,0.0552125866159389,-0.0267108590030494,0.147841479741518,-0.252129265435125,0.151580877208292,0,0,0,0,0,0.0352979381055191
CVIX.Index,-0.48795542023787,0.0788553291960777,0.100866712170947,0,0.00864641632624424,0.0458714734857601,0,-0.0480655511783131,-0.145996533294152,0,0.095305894763363,0,0,0,0,0.0827315710677712
DXY.Curncy,0.0308494421294006,0.0027984862907993,-0.00375992783199001,-0.00303697632968309,0.00139662653015854,-0.0221399734772262,0.0119321609518846,-0.105276725824046,0.0448711942256727,0.0416730184852041,0.00499150116798339,0.30223464244872,0,0,0,-0.0100308302658837
SPX.Index,0,0.0155497986381875,0,0,-0.00451943549374948,0.0120971805401559,0.000871387284158591,0.0683038516674096,0.00209207470908647,-0.0171273182381081,-0.00471899511134473,-0.134788048902942,0,0,0,-0.0603432918363581
VIX.Index,0,-0.0474446596522418,0.352392877190771,0,0,0.0335550250455157,-0.0329291961067901,0.33002134594181,0,-0.860214732333063,0.0948481726299201,0,1.49252576302339,0,-8.39819076913636,0
