,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,-0.0874384333908049,0.144544676252568,0,-0.0543606216262818,-0.289599009961499,0.280086481904647,-0.431745888602018,0,0.232903452666109,0.186923587964106,0.0753976302489946,0,0,0,0,0,0
ETH,-0.129129217354956,0,0.118677502037959,-0.0324391850288036,0.205718575956667,0,0.0661725638560322,0,0,0.0329155152044631,0,0.0783647140422076,0.195761672838643,0,0,0,0,0,0,0
XRP,-0.0300219693621295,1.14321878766191,0,0,0,0,0,0,0,0,0,-0.200571994249419,0,0.000566539421383811,0.322662722158469,0,0,0,0,0
BCH,0,0,0,0,0,0,0,0.314988119396458,0,0,0.502535794950686,0,0,-0.0025164902921543,0,0,0,0,0,0
LTC,0,0,-0.0804121359746556,-0.34347226690272,0,0,0.0313055962278771,-0.207240092121705,0.517686086355604,-3.46944695195361e-18,1.42255493853587,-0.261363827191543,0.00357912905236523,-0.0418820492249465,0,0,0,0,0,0.029236295895092
DASH,0,0,0.0114962492667025,0,0.0903053781936169,0,0,0.121472362125208,0.269494477944292,0.0745989112662388,0,0,0,-0.0228581766788691,0.216687373822109,0,0,0,0,0
XEM,-0.0463430097543718,0.375248143517681,-0.290666608958982,-0.267768082819509,0.114903298046954,-0.735274056877814,0,0.224806040635184,0,0.512095958433216,0,0.096685707286005,0,0,0.274068480516221,0,0,0,0,-0.18837502280808
NEO,-0.509806466053869,0,-0.221635923995648,0.216624357836577,0,0.450343177846757,0,0,0,-0.0661196392520049,0,0.232303296166724,0.215678873494487,0.12140809667923,0.427667191067306,0,0.119226301971076,0,0,0.264261444707726
XMR,0,0.327277604585704,0.0305312925033903,0,0.00776753619842971,0.518356833585877,0,-0.0679081036276417,0,0,0,0.11591880657964,0.0871408561670726,0,-3.46944695195361e-18,0,0,0,0,0
MIOTA,-0.580033041250059,1.73472347597681e-18,0,0.0254303439073978,-0.314658988657725,0.361511740042373,0.0993316377477655,0.162835662632434,0.302997854726406,0,0,0.150470597969951,0,0.0602614456350359,0,0,-1.066798502197,0,0,0.302330128486999
ETC,0.0312842696064318,0,0,0.248434872476745,0.255720615933538,0,0.114538062918775,0,0.0461459195058844,0.0284289298951351,0,0.0756267922267501,0,0.0101608535397771,0.0667181600343851,0,0,0,0,0
ADA,0.825204406993732,0,-0.00832134216681336,0.125814901554433,0,0,0.20353923658627,0,0,0,0,0,0.0435502844410873,-0.098292154258814,0,0,0,0,0,0
ZEC,0.363403383788163,0,0,0,0.00215882222199835,0.254226403985106,0.248338608003764,0.141770027253444,0,0.238626891356862,0,-0.0674217418902344,0,-0.0489136406393149,0.0205845704496996,0,0,0,0,0.143457605844689
XLM,1.71403533315278,0,0.251349612219039,0,0.658358761110571,-0.0390662787716912,0.86903734922495,-2.07319556818806,0,4.6801632892438,1.0068040166856,-0.989501313152661,-0.561990698474088,0,-2.2588352630576,17.8344304892519,12.7267489328722,0,0,-1.79402047194056
EOS,0,0,0.197668242984604,0.219263625776234,0.130080367471357,0,0.105653413876349,0,0,0,0,-0.073901339189775,0.176854158970678,0,0,0,0,0,0,-0.165992763212601
BV010082.Index,0,0,-0.000594527346833097,0,-0.060705067229982,0,0,0,-0.0738146518362468,-0.0206723355287371,0,0,0.0497356720344295,0.00373305546628817,0.059991507421073,0,0,0,0,0
CVIX.Index,0,-0.0627109418498062,0.0779559936121125,-0.0251480116664154,0.0102004389616085,0,0,0.189413893568781,0,-0.140305448931084,0,0.032878173749458,0,0.009036382968091,0.126789655134993,0,0,0,0,0
DXY.Curncy,-0.0153822365547926,0,0,0.00829102906207847,-0.00494874352851516,0,0,0,0,0,0,0,0,0.000584371507786036,-0.00925936282734458,0,0,0,0,0
SPX.Index,0,0,-0.00283636447287565,0.0145638040319742,0,0,0,-0.00322666751584808,0,0,0,-0.00149296654773145,-0.0191109449069971,0,0,0,0,0,0,-0.027769317514128
VIX.Index,0,0,0.0533715522934506,-0.528902216935958,0.0786326802451456,0,-0.0709451721534586,0.306289840208092,-0.17386969052694,0,0,0,0.549816970599857,0.00654218467718259,-0.315140860004519,0,0,0,0,0
