,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,1.19906350789341,0,0,-0.0302208286577763,-0.0137421949016995,0,0.0891271218841625,8.79742101175997e-05,0.00593734619623881,0,0.0564480903560684,0.0247109245539242,0,0,0
ETH,0,0,0.278062191665564,0,-0.103231172312072,0.148450706576564,0.581334522242654,0,-0.0625243973415914,0.144067631198707,0,0.00971283284586247,0,0.13784908141194,0,0,0,0.0444061671542717
XRP,0.0407539332044249,0,0,0,0.0316055780098219,0.0155815409007959,0,0.0457049053637775,-0.158033147153051,0.232917661806337,0,-0.0246922835220563,0,0,0,0,0,-0.0902937386509268
LTC,0.704080628892453,0,0,0,-0.000756296463204661,0,0,0.0181115867006021,0,0,0.00412952636609206,-0.00326162571158144,0,0,0,0,0,-0.0118151535267476
XMR,-0.462130221006172,0,0,-0.570872623847271,0,0,0.826992932131858,0,0,0,-0.0762772531120936,-0.0145191639606266,-0.241124313419682,0,0,0,0,-0.00987508120514765
ETC,0,0.391326675418932,0,0,-0.0564193855596766,0,0,0.196105260448559,-0.730475023165646,0.318477617260834,-0.0673705803203133,0.00575952626772663,0.0607926496599593,0,0,0,0,0
DASH,0,0.389241876946484,-0.3639738920924,0,0.189868943877742,0,0,0,0.382535071119417,0,-0.132457242305016,-0.0694496083334941,0,0,0,0,0,-0.0783554940337433
XEM,0,0,0,0,0.0221653413820054,0.447955393772956,0,0,0,0,0,-0.0189309039695027,0,0,0,0,0,0
DOGE,0,0,0,0.0258673705092766,-0.0890293647541398,0,0.157680683644316,0.0481210705116246,0,0,0.00443542115651623,-0.00704006733823865,-0.14147299420194,0,8.67361737988404e-19,0,0,0.0841433319677802
XLM,0,0.268043912009085,0.55715910058785,-0.462348151057248,0.0411886668073433,0.263443202780165,-0.125496094073047,-0.0755923047141325,0.412170892500056,0,0.102110799061811,-0.0205690492399027,0.24907087929438,0,0.315939524540678,0,0,-0.100399355663749
NEO,0,0,0,0,0,-0.670949832744906,0,0,0,0,0,-0.0296552885291613,-0.208664318029581,0,0,0,0,0
ZEC,0,4.1492767135593,-7.47738198782166,2.4009597584049,2.27175937184494,-6.93889390390723e-18,-8.02748719299623,-0.35220978922316,1.23213199167442,-0.0597680242184296,-1.30094611864433,0,-1.57850190184714,0,-0.729949497234838,0,0,-1.10883770000697
DGB,0,0,0,0,0,0,0,0,0,0,-0.0663938658317168,0,0,0,0,0,0,-0.03716274638574
BV010082.Index,0,0.114897900427523,0,0,0,0,0,0.0866829180976907,-0.128965582525654,-0.0777581939692296,0,-0.00297953513831916,-0.115422564308532,0,0,0,0,-0.103015561396548
CVIX.Index,-0.0938738364557417,-0.258850050206683,0,0,-0.305362457076971,-0.526556005361074,0.289585157709652,0.122887437644745,-0.152391604017609,0.641863165860947,-0.228497495099572,0.0278892435568625,0.175464511083741,0,0,0,0,0.290545898437548
DXY.Curncy,0,0,0,0.0357836724254794,0.0225738849440662,0.0027012873201915,-0.00393956423423937,0.00426228273554413,-0.0163302467505182,0,0.0128845870880852,0.00106050503574084,0.011712206721676,0.187121334837938,-0.0219477300341396,0,0,-0.000168111846512731
SPX.Index,0,0,0,0.0481274923559394,0.00497326644733959,0.00711163681874195,0,0.0108668662385222,-0.00916627077244855,-0.00298595308466118,0.0134687447285713,-0.000972908166268094,-0.0122416351841986,0.0758959461718791,0,0,0,-0.0333046514677062
VIX.Index,0,0.985660777538176,-0.482979697697405,0,0,0,0.0990010316239328,0.0943787142772875,0.0548463544369423,-0.637317347249946,0.0982889709934561,-4.33680868994202e-19,-0.116001897086496,-3.50209559787642,1.25516894204546,0,0,0
