,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0145417088992621,0.320177424949874,0,0.0491106030658669,-0.0742156772171836,-0.0701200244814882,0,0.0251749018873717,-0.0042681101737198,-0.0574429685114882,0,0.088820308612387,0.138625028502432,0,0,0
ETH,0,0,0.633246034251585,0.9142896234694,0.320823393884606,0.261582532424782,0.00577792745272291,0,0,0.206991306481624,0,-0.140709449055592,0,0,0,0,0,-0.358231730780283
XRP,0,0.086052523022716,0,0,0,-0.0317580329028241,0,0,0,0.100994455588309,-0.0885681857894202,0,0.261529773463638,0,0,0,0,0.0538482848050779
LTC,1.12459779773829,0.343209523597736,0.0640663787830724,0,-0.193022049578725,-0.128613066749308,0.208309180359483,0.27695647457636,-0.173657523348232,-0.114845985871104,0.0629200651284774,-0.153184811581437,0,0,0,-0.233800723200209,0,0.0746322814960435
XMR,0,0.500876669344664,0,-0.99382076461583,0,-0.176053124791374,0,0,0,-0.209955689978318,0.0914099748098711,0,0,0,-0.216306093381088,0,0,0.0426073409849723
ETC,0,0,0,0,0,0,0,0,0,-0.0958745630933532,-0.14634269009622,0,0,0,0,0,0,0
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XEM,0,0.121108009061376,-0.396916434267549,0.537530719492012,-0.1131555967126,0,0,0,0,-0.0973973605076125,0,-0.100775206289659,0.372541977972735,0,0,0,0,-0.294789910374682
DOGE,0,0,0,0.044825604753883,-0.0903955567819991,0.0129246799744068,0,0,0,-0.0390914334130334,-0.0180301759383848,0,0,0,0.122775467195312,0,0,-0.0988680828162427
XLM,1.75801759399304,1.45219346952596,-0.312014509739361,-2.42827062112371,-0.78424900688546,-0.562444651913538,0.516694426157436,0,0.277408556350308,0,0.176025026439105,-0.920782098903144,0.689338632614309,0,0,0,-3.75971645215538,-2.77555756156289e-17
ZEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,-0.144036881244345,0.413060261228738,-0.328524451059184,0.128612069166225,0.256656403384537,0,0.486845096809087,-0.690964013804268,0.0337415311002276,0.0205961477038451,0.355374831338224,0,0,0.15162197514447,0,0,0
BV010082.Index,0,0,0,0,-0.0267829518173584,0,0,0,0,0.0224421124837761,0,0.0401949196222334,0,0,0,0,0,0
CVIX.Index,0,0.0359266547426127,0,0,0.0987433473585723,0.071981017471029,0,0,0,-0.0813968424645501,0,0,0.031684762070304,0,0,0,0,-0.0876035041913579
DXY.Curncy,-0.0778003863008544,0,0,-0.0238513893432843,-0.0161549273575125,0,-0.0331678060023558,0.013229517800873,0.0494731779598937,0,0.0172170188266985,-0.00292929411967022,0,0.0454335082864275,0.114684800279088,0,0,-0.00726534630184331
SPX.Index,0,0.00127533947563563,0,0,0.00310085236891066,0,0,0,0,0,0.0059927607034196,0,0.0108311581759714,0,0,0,0,-0.0449563684547383
VIX.Index,0,-0.137683978978321,0,0,0,0,0,0,0,-0.217082303446589,0,0,0,0,0,0,0,0
