,BTC,ETH,XRP,LTC,DASH,ETC,XEM,XMR,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0692459981096182,-0.122829631084104,0.128844584755696,0,0,-0.0512765235638101,0,0,-0.180029359033087,0.0464660172566432,0,0.0632136761390777,0,-0.16673970947565,0,0,-0.127967281358341
ETH,0.419317058844151,0,-0.243016459574064,-0.0749423806734805,0.511931129113482,0.15656933897916,-0.145437037970155,1.15307177983674,0.0408662072033354,0.0842956590944371,0,-0.223980707025992,-0.088124211915469,0,-0.342793255181318,0,0,-0.137595112227403
XRP,0,0.192352589960252,0,0.052031211965201,0.0897168519754374,0,0,0,0,0,0.159006723489989,0,-0.0537434527914055,0,0,0,0,0
LTC,0,0,1.35525271560688e-20,0,0,0,0.00364189205167097,0,0,0.400139118258219,-6.93889390390723e-18,-0.436674160357396,0,0,0,0,0,0
DASH,0,0.815484069763131,0.376449038305876,0.0452105147090132,0,-0.153538879580594,0.0947551334809233,-0.785413863273214,0,0,0.0308041394058467,0.320960716304443,-1.73472347597681e-18,0,0.25398115418205,0,0,0.14341222347878
ETC,0.165197049192275,0.543341904369694,-0.35556288194643,0.181572328739301,0,0,0,0,0,0,0,0,-0.0344411401389307,0,-0.595061216789303,0,0,-0.154510103096163
XEM,-2.00349030633221,0,-0.391892833678416,0.231861261869821,0.568102316444491,0.105742125673383,0,0,0.70829549119733,-0.193770648221435,0,0,0.385687182571905,0,-1.31059860630751,0,0,-0.835898876539579
XMR,0,0.406077352375945,0.398102070065377,0.031700969666814,-0.386009975510657,0.0223117689933419,0.13816106831792,0,-0.134459994033233,0.0861469467618347,-0.00752530868363621,0.419556864375018,0.0634503256641697,0,0.286863788334771,0,0,0.148254139068961
ZEC,0,0.0359757091221646,0.101093731507519,-0.0674930428448251,0,0.0993896818909901,0.15498668229008,0.623169123736311,0,0,0.102259331475718,0.121366425179549,0,0,0,0,0,-0.0397765674962007
DOGE,0,1.03571082613367,-0.153915018550286,0.536629289194225,0,-0.365510758342626,0,0,0,0,-0.0209951687081087,0.235662829967571,0.216412808599995,0,-0.388667802711826,0,0,-0.28556898976381
XLM,0,0.127600445497403,0.0736594735868325,0.265316197728127,0,0.253658580472575,0.292439029152162,0.220064213891299,0.507944444065522,0,0,-0.243558889351682,-0.0868306359124957,0,0.443263365592939,0,0,0.134756173092452
NEO,0.625598155791262,-0.31039255902018,-0.303852420580294,0,0.471613379543372,0,0,0.372236812161615,0.35947529417995,0.0830804448481159,-0.293288818896339,0,-0.0356576219316679,0,0,0,0,-0.111004706835006
DGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,-0.0308758818853228,0.0658602323578346,-0.0204543453750127,-0.0710651992978165,0,-0.0207137732834143,0,0,0,0,0,0,0,0,0,0,-0.0728253252741691
CVIX.Index,0,-0.395574936070333,-0.232456180249371,0.0237220323921727,0.859314914588445,-0.722595321802037,-0.337026635795084,0.546184659248663,0.35753708199636,-0.107073594950946,-0.181446281772586,0,0.0303030105434387,0,0,0,0,-0.291175169940217
DXY.Curncy,0,0,0.0201829646774512,-0.0118893067537652,-0.0183878227062686,0,-0.0141327647016317,0.0364157868755291,0,0.00794807602129286,0,-0.0148823819556907,0,0.0786556852248946,0,0,0,0.0327108256070631
SPX.Index,0,0,0.0205102075593815,0.00261480454948427,0,0,0.00205785724026652,0.0189878224780444,-0.0218834007262415,0,0.00667324427126694,-0.00897357351980338,0.00228296019313921,0,0,0,0,-0.0391453195596018
VIX.Index,0,0,-0.140753869997617,0.171210080515235,0.672498178021278,-0.428871267247986,-0.442251068707783,0,0.437341745773519,-0.327601123539927,-0.111735232912667,-0.0346172858658106,0.215264727769033,-2.95208756301338,-1.12015528673594,0,0,0
