,BTC,ETH,XRP,LTC,ETC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.376224358539833,0.0202354403864174,0,0.0318740255999815,0.0613336056272999,0.180139662369356,0.00888501603431095,0.185513966523192,0,0,0,0,-0.0608659314799299
ETH,0,0,0,0,-0.117114955212727,0.449841483354872,0.426346779665156,0.414099649112393,0,-0.365526945065919,0.333431273876861,0,0,0,0,0.705398809335395
XRP,0,0,0,0,-0.0068137915990793,0,0.0481907169978272,0,0,0.113456912542968,0,0,0,0,0,0
LTC,0.480596283190161,0,0,0,-0.00256786684694517,0,0,0,0,0.0291006905364572,0.00504645240502301,0,0,0,0,-0.0282738360284884
ETC,0,-0.690432586503384,0,0,0,0,0,0,-0.904015050889221,0,0,0,0,0,0,0
DASH,0,0.251201625080496,0.137670849958679,0,0.0226791564218884,0,0,-1.73472347597681e-18,0,0.161495065842156,0,0,-0.484552265406152,0,0,0
XEM,0.980710968344062,0.85895551858072,-0.142955751264635,0,0.125711462285906,-0.0695901627072086,0,-0.338937237190478,0,0.469139542866785,-0.44004885140357,-0.602852477176899,0,0,0,-0.796142062160399
XMR,0,0.353016434569061,0,0,0,0,0,0,0,0.361767665524537,0,0,0,0,0,0
DOGE,0.438646075431355,0,0.11970172519352,0,0.00298592765831637,-0.0796880866018276,0.0999698323242536,0,0,0.0420355509917843,0,0,0,0,0,0
XLM,0,-0.0152766030888441,0.396510147143106,0.457733416979023,-0.0139361797174977,0.499070858715698,0,0.162476040529363,0,0,-0.258616741017558,0,0.676260575261272,0,0,-0.264847158673936
DGB,0.203823781557176,0.444581498761623,0,1.06049829916907,0.0572882247689196,0.430688144636617,0.0200016825404892,-0.129957076688404,0.0639493139117315,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0.00273958135151456,0,-0.0859849202650861,0.0180400096833438,0,0,-0.0282577799783521,0,0.316406200309176,0,0,0
CVIX.Index,0,0,0,-0.0991194641677187,-0.00894062764325928,-0.341700491802206,1.73472347597681e-18,0,0,0.0755604811281193,0.127452439779358,0.428160815443693,0,0,0,0.0907264659896204
DXY.Curncy,-0.0232440421184891,0,0,-0.0385574116266378,-0.000887051866714987,0,0.0103249983346277,0,0,0,0,0.114183246833783,0,0,0,-0.0189819630037083
SPX.Index,0,-0.0177855124019977,-0.00550534794011241,0,-0.00242277834651978,0.0191592158740518,0,0.0193826435400501,-0.00289796346314848,-0.0135805013237136,0.00235124944512778,0.0544774672570023,-0.00849267686668196,0.0579390828301627,0,-0.0477364131540106
VIX.Index,0,0.755123644461741,-0.23410572423763,0,0.120098062019697,-0.144299515067116,-0.572432370718322,-0.239840721861654,0,0.265995105756379,-0.275956784933303,-0.300868258599251,0,0,0,0
