,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0199356177878242,0.67279517323756,0,0.0809866050377868,0.280474895718353,0.102238222361615,0.0130250870006493,-0.290923725416894,1.73472347597681e-18,0,-0.380279209668234,0,0,-0.0435686122073354
ETH,0.5477902863295,0,0,-0.902329437521384,-0.451561696828082,1.52084151304367,0.651705697537806,-0.953320916760024,1.51810348718165,0.235626665644826,1.23772432748911,0,0,0,0.471624145386297
LTC,0.399614857001766,0,0,0,0,-0.0203665941912192,0.0626662048717954,0.0247016208371732,0,-0.0761301758931547,0,0,0,0,0
XRP,0,-0.0566804488931158,-0.057127315935585,0,-0.103331874830059,0,0,-0.0151509612173304,0.198312852030945,0,0.214303959707037,-0.493931500056814,0,0,0.3554909907805
DASH,0,0.0358634855184326,0,0,0,0,0,0,0,0.0866340583491379,0,0,0,0,0
DOGE,0.363106257461209,0.137287859925662,0,0.500649374656586,0,0,-0.250686615882432,0.140841845894097,0,0.103259818702911,0,-0.25967079715018,0,0,-0.0150290014586776
XEM,0.274462848275957,0.237122630575936,0.511428097613722,0.635949837529568,0.258663826795548,0,0,0.182213976812899,-0.802131735166532,0.0834616616249525,-0.367541836643537,0,0,0,0.0774538488750338
XMR,5.55111512312578e-17,-0.27834571740104,0.758103302113429,0,-0.925109952858775,-0.0354092523368559,0.058102667323189,0,1.46520823226489,0.203274505665005,0,-0.392643427915808,0,0,0
XLM,0,0.0522535148217231,0.601545667795864,0.520361713200119,0.369007714059129,0,-0.517378001742898,0,0,-0.0164119323314913,-0.123913233765275,-0.456983011895893,0,0,0.214067940828222
DGB,-0.271572803406735,0.185032348616057,0,0,0,0,0.350053105495693,0,-0.213353404657639,0,-0.834435706860949,-0.154421325191414,0,0,8.67361737988404e-19
BV010082.Index,0,0,0,0,0,0,-0.0692651136126918,0,0,0,0,0,0,0,0
CVIX.Index,0,0,-0.0620805731204163,-0.132250889662877,-0.248023636985732,-0.0373904446005565,0,-0.114297518872551,-0.0638768561268864,-0.0487637588016519,0.313886967997481,0,0,0,0.388944128715382
DXY.Curncy,0,-0.00327478116750953,0.0232735395061768,-0.00325499735351397,0.00829247616461261,0,0.0114544843683355,0,-0.0155016548356672,0,0.0677218591300529,0.0603238132202581,0,0,0
SPX.Index,-0.00450265132960135,-0.0023867552712063,0,0.00065576739105819,0,0.019866947266304,-0.0189136693876215,0,0.0150382288960498,0,0.0542394349431849,0,0,0,-0.0459939189442087
VIX.Index,-0.00226010600805491,0.0527698212316746,0,0.878416197821263,0.142893624115221,0,0,-0.0179475133529217,0,0.0668123949252383,-0.211914109121549,1.17942452434709,0,0,0
