,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.320049064866948,0.0658359055954608,0.0870573703609074,0.189212204314977,0.0159904988568523,0.0905479655385194,0.175546368380846,0,0,0,-0.0724410544741775,0.196385713322495,0,0.102943434080709,0,0,0
ETH,0.549879063920374,0,-0.191060140779854,0.148684115383951,-0.381937800095354,-0.139409478609231,0.0699201368602682,-0.0279915708581605,0.332322983111522,0.0994066438423541,-0.125367968835164,0.11706480469661,0.0583139008677978,-0.0889623376473442,0,0,0,0
XRP,0.581649270150947,0,0,0,0,0,-0.305716468235508,-0.0312724861070258,0.360721820140716,0,-6.93889390390723e-18,0.195663921184523,-0.3165689775997,0,0,0,0,-0.13891997545954
LTC,0.273605227458406,0,0,0,0,0,0.152753023762928,0.0148864031379957,0,0,0.0343462797586659,0,0.130650338399561,0,0,0,0,0.0790433420897811
XMR,0.353634546743747,-0.330893434055967,0.0496118080108243,0.573758911120413,0,-0.0441963857040781,0,-0.0899538206512647,0.251466260538072,0,-0.215257043979489,0.0510283802395333,0.183582135224709,0.138884554330462,0.0161957349161552,0,0,0
DASH,0.294042951719483,0,0,0,0,0,0,0.110273684329659,0,0,0.262702806330515,0.0869367139867523,0,0.381615572346633,0.223867915249185,0,0,0
ETC,0,1.43893291176418,0.468290908076565,1.11530716558281,0.0665322301455289,-0.195006119482184,0,0,0,0,0,0.0224451252878295,0,0,0,0,0,-0.06119666229409
XEM,0.0956936449542409,-0.106391955669128,0,1.30070817859836,0,1.68238346475408,-0.27184508364202,0,0,0,-0.857444827988793,0.292092099090366,-0.856154462346241,-0.577306879933938,-0.678716172942165,0,0,-0.151900858798858
DOGE,-0.252575595192817,0.429033267678209,0,-0.182014453041246,0.563850983067498,0.023447138941617,0.0851350392376335,0.0735795752615477,0,-0.448453528438722,0.287595765401768,-0.109148282269374,3.46944695195361e-18,0.53481630044535,0,0,0,-0.0399007312129634
ZEC,0.180728382783119,0,0,0,0,1.73472347597681e-18,0.0831552670681699,0,0,0,0.155582186935353,0,-1.73472347597681e-18,0,0,0,0,0
XLM,-0.0695119531091801,-0.77640919499953,0,0.748219517902321,0,0.644225155922012,0.0204715910873949,-0.233711505247343,0,0.359971224443919,0,0.118563833594755,-0.256388153147572,-0.322989243477737,-0.413395091809934,0,0,-0.100755920788778
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0.978188065301551,-0.334570948710064,0,0.56168033868308,0.400710830936061,-0.389097380636227,-0.155220009675061,0.77282676276393,0,-0.239553881416705,0.311536271112551,0,-1.0448169113174,0,0,0,-0.0065377003944931
BV010082.Index,0,0,0,-0.0492931032460093,0,0.0600460674387926,-0.0754168062339693,-0.0703597335841446,0.553687587841338,0,0,0,-0.105668938664339,0,0,0,0,-0.0158721793873207
CVIX.Index,0,0,-0.0667508768952793,0,0,0.1119078268011,0,-0.078611229549139,0,0,0,0,0,0,0,0,0,0.167904190226684
DXY.Curncy,-0.013698260134923,0,-0.0510202643529546,-0.0152945340675155,0,0.0726044836104572,-0.00545449353094571,-0.0224175920731139,0,-0.0071828444970206,0,0.00339653804440885,0,0,0,0,0,0
SPX.Index,0,0,0.0207150030393861,0,-0.011212276319057,0.0222436241744399,-0.00826927748822474,-0.00334565411277827,0,-0.0178854768215281,0,0.00412687440777572,-0.00482692475427917,0.0242605009311989,-0.00842361748634415,0,0,-0.0501134805147848
VIX.Index,-0.156422442050113,-0.79665521627988,-0.0117485647496465,0.188153157822724,0,0,0.175076521141654,-0.0360306819113033,0,-0.655010859184012,0.34444390653764,0,-0.0873116109644559,0,0.0146625825418151,0,-5.07021406196547,0
