,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,1.12060143249052,0.0436300463454376,0,0.0332580134774326,0.0671804415463517,0.0279303832745033,0,0,0,0,-0.131243239483853
XRP,0,0,0,-0.0131511874489017,0.447407942174786,0.298052394702487,0.0853447364863969,0,0,0,0,0,-0.297703578972869
LTC,0.582828730848708,0,0,0,0,-0.0155383206520085,0,-0.00991398291585902,0,-0.199120415881813,0,0,0
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGE,0.370344904690919,0.197880640851313,0,-0.0488910625603527,0,0.0701825197660767,0.0190150825374028,0,0,0,0,0,0.154118109284878
XLM,0.485974559553795,0.92695121413122,0,0.131265805931041,0.0295432840482692,0,0,-0.106816389734311,0,0,0,0,-0.157749128535202
XMR,0.557784051297177,0.247155944450201,0,0,0,0,0,0.0627667200968186,0,0,0,0,0
DGB,0,0,0,-0.246855122871491,0.464980731179631,1.32004065001936,0,0,0.957727676293348,1.14815252306642,0,0,0
BV010082.Index,0,0,0.106023024658462,-0.0239614797799831,-0.00701672024925838,0,-0.135876262008069,0.0220296143264285,0,0.011279779384963,0,0,0.0706506315149815
CVIX.Index,0.431752569353957,-0.157829619053099,0,0.0219001256735202,-0.629809239811896,-0.218576804767012,0,0.0188904943774711,0,0,0,0,0
DXY.Curncy,0,-0.0165299500250126,0,-0.0140312100621471,0.0174000192482153,0.00414672286255886,0.0100337611301376,-0.00341974217057568,0,0.0380738522276174,0,0,0.0156363682211268
SPX.Index,1.0842021724855e-19,0,0.00924086396235817,-0.000666483564595228,0,0,-0.0176685394374645,0.0028024171272393,0,0,0,0,-0.0699420622173431
VIX.Index,0,0,0.269784396283899,-0.0527602590689459,0,0,-0.387301566128563,0.0604245739188583,0.409128877181159,0.0115855845472527,0.796130637880724,-6.96285557757683,0
