,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0645654645636683,0.106614339825601,0.0916512518654781,1.04270466989531,0,0,0.142054498994408,0.132675150107509,0.203846274166713,-0.0314263346052148,0.0425050595847714,0,-0.345288037493831,0.0902003877979388,0,0,-0.143044923153249
ETH,0,0,0.296460743839163,0,0,0.1010275169561,0,0,0.0506952988773849,0,0,0,0,0,0,0,0,0
DASH,0,0.0869112884484718,0,0.682200162452798,0,0.383546379247633,0.786516698132571,-0.313633584060477,0,0,0,0.888520461384702,0.0718967259500823,0.0422303606174932,0,0,0,0.462983997121851
XRP,0,0,0,0,0,-0.223801027676463,0,0.110625454466562,-0.0214495825090609,0.589099360867554,0.0174934015643156,-0.131787665790188,0.120136148371694,1.149310117377,0,0,0,-0.305737292399855
LTC,0.275297598786406,0,0,0,0,0.0379850413278515,0,0,-0.0263394288033742,0.0306985910816281,0,0,0,0,-0.0360429571132202,0,0,0
XMR,0,0.639405905896756,0.116822027539759,0,0,0,0,-0.0422272769092873,0,0.196980048214484,0,-0.0464110418910011,-0.417739316604958,0,0,0,0,-0.720643619633502
ETC,0,0.101413810743386,0.190850501206759,-0.103121699952501,0,0,0,0.0103417262871862,0,0,0,0.0309399069934222,0.0758790221774847,0,-0.160734887619301,0,0,0
XEM,0,0.825243289434659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0.276657724403898,0,0,-0.208972396038657,0.40643538006516,0.0596292505799624,0,0.197486046201519,0,0,-0.0799651294930607,0,-0.344242486837361,0,0,0
DOGE,0.112974568282138,0,-0.127561548659107,0.533549640624123,0,0.0961695850993824,0,-0.109212180654326,0.200169574044016,0,0,0.155151007168156,-0.121827463965675,0,0,0,0,0.164563082127214
XLM,0,0,-0.0800707749448441,0.159035348851042,0,0,0,0,-0.185648249966884,0,0,0,0.207383878352855,0,0,0,0,0
NEO,0,-0.12044782446727,0.0376136303965907,-0.640506140691916,0,0,0.888910383486662,0,0.104798045518505,0,0,0,-0.0396580321629877,0,0,0,0,0.142443834257335
DGB,0,0.240453829713907,0.134593469589993,0.793396482441351,0,-0.123771540179918,0,0,0.0867410990331628,0,0,0,0,-2.23181548064912,0.225198643258107,0,0,0
BV010082.Index,0,0,0,0.203593478254082,0,0,0,0,-1.0842021724855e-19,0,0,0.123489572616475,-0.0328424021706704,0,0,0,0,0.0519802643755311
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0.00738790547791373,-0.00249242936189436,0.0141262839332888,0.00758346726920479,0.0586111009652794,0.00676212603082008,0,-0.0103100608235182,-0.0198425182999209,0,0,-0.010120277126912,-4.33680868994202e-19,0.0835732789619695,0.0285484714301304,0,0,0
SPX.Index,0.00385139310488987,0.0120560144782372,-0.00233122180696122,-0.0337092653123323,0,0,0,-1.35525271560688e-20,0,0,0.0122265413631253,-0.0146136835613709,0,0,0,0,0,0
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0.187482642114659,0,0,0,0,0,0
