,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0602859784775212,0.0459836437333437,0.297269270557014,-0.148403954071945,0.0416228682979611,0,0.117415569335777,-0.0656903442161593,0.338392445610694,0.124479425815725,0,0,0,0,0,0,0,-0.0669332524074662
ETH,0,0,0.0845228182482627,-0.147504077503698,0.163337701997823,0,0,0.146018481255227,0.123351900357935,0,0,0,0,0,0,0,0,0,0,0
XRP,-0.397095623228905,0.202892461368583,0,-0.594157872211136,0,0.711661217537957,-1.08456725875785,0.154492768632458,0.480460092620902,0,0,0.0856499704397175,0,0.144446748489184,0.259410210562291,0,0,0,0,0
BCH,-0.0216429913998688,0,0,0,0,0,0.0603841737518643,0.0489007717223441,0,0.134219732476105,1.12445483105211,-0.0450713360225494,0.152220621261443,0.00796384372108522,-0.218630616043826,0,1.67618095821399,0,0,0
LTC,0.209892180287449,-0.155741391086579,0.116808263999618,-0.398466414108506,0,0.0185651973980806,0,0.102668586329804,0,-0.0334575485813469,1.03553509533503,0,0,0.00889756713500578,0.133848762129713,0,0,0,0,0
DASH,-0.476391072163705,0,0.0437893678440092,0.157187700315405,0.172228447292881,0,-0.0219634275581978,-0.0404055901965052,0.128710353451963,0.0524961269250245,0,0.211160854198552,0.182230166793405,-0.00454862518293079,0.258069547932681,0,-0.856075054834021,0,0,-0.0374206308780255
XEM,0,0.239661308992502,-0.368886271606138,-0.270494457198171,0,0.0611744776961628,0,-0.088555525412939,0,0.261097668751377,0,0.0460170130656054,0,0.112305092987192,0.223082248288907,0,0,0,0,0
NEO,-0.558814941725437,0.583130276998056,0,0.654874759693694,0.110909937004866,0,0.111174652862498,0,-0.401349007338966,0,0,0.130482450604683,0,0.0935301812418468,0,0,0,0,0,0
XMR,0.336345452490738,0.155680701717328,0.0425163851837588,-0.0669536050133324,0.0381677461269356,0.142007485094422,0.0807537595032126,-0.183901544827271,0,0.421905813914488,0.461191678311975,0,0.359329791904467,-0.0241331999182819,-0.0669837256296764,0,0,0,0,-0.166792131639906
MIOTA,-0.221718349540097,-0.219385446813263,0,-0.17815405866719,-0.504149649714804,0,0,0.334395833475628,1.27735165545777,0,0,0.0603452791161394,-0.390204045656556,0.0370371564140849,0.151149282623295,0,0,0,0,0.578039893158713
ETC,0,0,0.0422126054807875,0.155320793091693,0.0252028479485874,0,0,0,0.214134501938837,0.0510768207889617,0,0,0,0.00559203615051855,0.0575143369699448,0,0,0,0,0
ADA,2.56365751536684,0,-0.210302444379907,0,0,1.32685874009938,-0.0832958623391458,0.434588661930626,0,0,-2.71925378875146,0,-0.384333786816865,0.0212715221602482,0,0,1.27633319921417,0,0,0.312561890786665
ZEC,-0.132616462732223,0.309501921193155,-0.16804101758453,0.221900958649419,-0.0421872865915138,0,0,-0.0879689249069272,0.680661186202377,-0.0748884555419999,-0.33730175421604,0,0,0.0216485431880775,0.205228309955055,0,0.244033225448777,0,0,0.234923230679915
XLM,0,0,0.20510834319841,1.21834088994337,0,0,0.445185809933494,0.386023825846952,0,0,0,-0.20374695096605,0,0,0,0,0,0,0,0
EOS,0,0,0.124719469805109,0,0.166920436300357,0,0,0.136593403892471,0,0,0,-0.042495617039308,0.189231403757246,0.0142975063264717,0,0,0,0,0,0
BV010082.Index,0,0,-0.0410718683709537,-0.0603732694463866,-0.0412698976217971,0,-0.0663884106956759,0.0430322301114222,-0.03361167960532,-0.00892703847939158,0.186894139682794,0.00396726324153673,0,0.00115969238378588,0.0450625170243991,0,0,0,0,0.069268380967359
CVIX.Index,0,0,0.0844265418169191,0.117468977172244,0,-0.348732948182604,0.0878080283501338,-0.0318043333525506,0,-0.0545209445407319,0,0.0631671098081325,0.112360674052285,0.00194515842186783,0,0,0,0,0,0.0792066263663236
DXY.Curncy,0,0.0291245953583461,-0.0188418972323625,0,-0.00653661748289266,-0.00783918724600699,-0.0207735177840768,-0.00682755316797793,0,0,0,-0.0161767238520752,0,0.00245521975007476,0,0,-0.0716262486665181,0,0,0.0260424668754813
SPX.Index,0,0,-0.0107539015401499,-0.0242215531973477,-0.00975746335633493,0,-0.0120017149020103,0.00657054759032531,0,-0.00197818707316253,0.0626916367310188,-0.00892964091528686,0,-0.000748324014837245,0,0,0,0,0,-0.0142254145463962
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
