,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.436951990500028,-0.0819166896224618,0,-0.0330387027585334,0,-0.0489663496991534,1.0842021724855e-19,0,0.0381965634002382,0.162745714378463,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0.248699107167812,0,0,-0.111606249108495,0.792183638512596,0.188240520117772,-0.0419000029902945,0,0,1.40265193540215,0,-0.839648565228731,0,1.98842539861295,0,0,0
DASH,-0.105988257166169,0,3.46944695195361e-18,0,0.0463886472782489,0,0.0864014383834968,0.055779673128193,0.307063567759769,0,-0.258261158153647,0,0.233146757869446,0,0,0,0,0
LTC,0,0,0,0.16268953118873,0,0,0,0,0,0.412415327293386,0.069926322307614,0,0.120947103783015,0,0,0,0,0
XMR,0,0.0677286674166298,0,0,0,0,-0.0850710513436388,0.113376547122552,0.256809736158526,-0.0709050266987385,-0.00462409676318671,0,0,0,0,0,0,0.160881929451658
ETC,-0.178906031619533,0.271637409143012,0,-0.223874697871905,0.36721089631256,0,0,0.0700155156635162,0.612279614076038,-0.228755255192316,0,-0.200046919674852,-0.0777133844046127,0,-0.599322258465056,0,0,-0.0283234541321365
XEM,0,0,0,0,0,0,0,0,0,-0.113970405018539,0,0,0.466358728917024,0,0,0,0,0
ZEC,-0.974910592551062,-0.623450886993785,0,-0.115552399994981,-0.0670075339856549,0.352970326234481,0,-0.434828692699695,0,0.0783854727507558,-0.0961588373780842,-0.0072923751653357,0.426203022369663,0.142119949557526,0,0,0,0
DOGE,0,0.407713584940677,0.125170058181851,0,0.208923958724012,0,0.114971259436963,-0.21167228603005,0,0,0.139271787484038,0,0.386937867232034,0,-0.765630941901121,0,0,0.469244752510145
XLM,0,-0.082557737374637,0.417332049185409,-0.136625502625247,0.242216315969995,0,0,-0.4998041341443,0,0,0,0,0.640350049592168,0,0,0,0,-0.29929168646422
NEO,0,0,-0.0462686816552579,0,0,0,0,0,0,0.158161690632765,0.0338239120139544,0,0,0,0,0,0,0
DGB,-0.218508177957148,1.38777878078145e-17,-0.204988533884453,0.366391262559948,-0.2194251365275,-0.0942901996581677,0.340320390415025,0.37403620761554,0,0,0.466507055051958,0.507551513474808,0,1.02256057641247,0.0563239831829199,0,0,0
BV010082.Index,0,0,0,0,-0.0136678325296829,0,-0.0550025480510816,0,0,0,0,0,0.0154172010610629,0,0,0,0,-0.098513964695653
CVIX.Index,0,0,0.0298564707214606,0.0272458429676479,0.0320295165380799,0,0,-0.045583087232664,0,-0.0863812621927322,0,0.0189615872093928,0.0521963259042015,0,0,0,0,0
DXY.Curncy,0.0195238391394338,0.0124075347109258,0.00282324193542044,-0.0202727980781648,0.00515257557819903,0.00393513817030574,0.00845141147347221,0.0033039619401109,-0.00610361656464095,0,-0.0114199736476589,-0.018666226747224,0,0,0,0,0,-0.0242298583153116
SPX.Index,0,0.00674313859772771,0,-0.0192509863692323,0.00359970072408605,0.0136758282008078,-0.0023490425520996,0.00282438745161917,0,-0.00220714455192725,-0.00205294069985359,-0.0144794753453425,0.00346182010592971,0,0,0,0,-0.061750131882986
VIX.Index,0,0,-0.0369255638863125,-0.0487914324495061,-0.0505442963836472,-0.0871188567363001,-0.119956490267465,-0.0193379837943302,-0.0638537289071108,0.0719350714053272,0,-0.0595641435788759,8.67361737988404e-19,-1.95854444114611,0.411422398261949,0,0,0
