,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,1.38777878078145e-17,0,0.0680317822892192,0.201659354376753,0.332593552299672,0.0608135107410541,0.224023108174573,0.0418014485749102,-0.0169962419744485,-0.157464689430722,0.131318161636023,0,0,-0.117679931729813
XRP,0,0,0,-0.299232093821357,-0.193535997412529,2.76975766397814,0.157489650901458,-0.0401654246428126,0.0100851122571221,-0.0696531401724242,0,0,0,0,0.0484906000959342
LTC,0,0,0,0,0,0,0.126036946192166,0,0.0158736732281255,-0.0948732873403056,0,0,0,0,-0.0597950135729257
ETH,0,-1.663726937122,-5.55111512312578e-17,0,-0.821181952521083,4.89449120694387,-0.395374105258668,0.323712549144047,-0.0605703928419028,0.0430504147302901,0,-1.49798503338944,0,0,0
DASH,0.692275678625704,-0.390344698665067,-0.151125532903594,-0.0808273249267157,0,1.10476870688756,-0.187442585780177,0,-0.0134756791997618,0.0623162956950731,0.404385552325736,0.251064384151412,0,0,-0.0879041012731045
DOGE,0.300188296038851,0.228120266691021,0,0.0774061061505264,0.0903409566058536,0,0,-0.101970176555507,0.004455091850049,0.0121862658483805,0,-0.0382418418928476,0,0,-0.0173696214791075
XLM,0,-0.277452635635075,0,0,0,0,0,0,-0.0317757231026812,0.230091961324055,0,0,0,0,-0.232229460278875
XMR,1.82437755530099,0,0,-0.0216612880640041,0,-1.05216688842219,0.0703905874206272,0,0,0.0147954264627154,0.0860316137452963,-0.0979210816875074,0,0,-0.0507585315929202
DGB,0,0,0,0.60118301347441,0,0,2.77555756156289e-17,0,0,0.166759696648807,0,0,0,0,-0.540132541878428
XEM,0,0.157436522565808,-1.9491416007924,-0.231432514625675,1.23508881581052,1.06347889176394,1.55634405781183,0,0.123701704595494,0,-0.621367862188614,0,0,0,0
BV010082.Index,0,0.166319372678715,0,-0.0535458830637045,0.0965300153593841,0,0,0.00452451417552435,-0.013898982629494,0.0297173880625238,0,0.205241023877049,0.872394215571801,0,0.00568072882401002
CVIX.Index,0,0,0,0,0.233053325088696,0,-0.00493472611869942,0,0.0223424035737367,0,0,0,0,0,0.0673674020553188
DXY.Curncy,0.101696340257823,-0.0355470656634697,0.163628862030979,-0.0130099390570286,-0.0322017754558871,0,-0.0500584192471078,0,-0.00193008496284805,0.0213978734819244,0.157732752185116,0,0,0,0
SPX.Index,0,-0.0290072896281366,0.142470855993121,-0.024836136473948,0,0,0.0331505307971907,0,0.00684395559557279,0,0,0,0,0,-0.122191477428514
VIX.Index,-0.444803759858499,-0.0770713271222018,0.411807987192455,0.0145764481359952,2.77555756156289e-17,-1.23963142298617,0,0,0.0769225609162869,0.111134823019534,-0.469631581147852,0.35986979639391,0,-4.75277696017471,0
