,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,1.23942543005406,-0.00201564945713894,0,0,-0.0134662854787912,0,0,0,-0.0029264812114918,0,0,0,0,0,0.00136029787565661
ETH,0,0,0,0,-0.0109377209513098,0.0383599446073721,0,-0.00946718325986961,0.367775176153256,0,0,0.102507016444993,0,0,0,0,0,0.0637142924641377
XRP,0,0.219259949651762,0,0.301429627784561,0.0338038912982087,0.10396300304986,-0.0963161422398277,0.0504301199048088,-0.252628588591528,0.383869670509133,-0.0957087806635827,-0.0843152954463996,-0.102540322538332,-0.164458786482265,0,0,0,-0.114365145420891
LTC,0.704889340802031,-0.00245727936724225,0,0,0,0,0,0,0,-0.0512577433670544,0,-0.00834545816379789,0.0258399567249141,0,0,0,0,-0.0190993771817476
XMR,0.834194179531861,0,2.33647211248616,-2.4996803638753,0,-0.142355929870582,1.87756531519888,0.486938943520464,-0.080056355253605,0,0.482490503601669,0.506242457273048,-0.608376099560032,-1.27305135708389,0.597085474851472,0,0,0.187328021358274
ETC,0,0,0,0,-0.14014449585801,0,0.143814310159378,0.120878165134157,-0.208974621338975,0,-0.0787731797535618,0.140791977452752,0.116841497782443,0,-0.0873503551430386,0,0,0.201908937579076
DASH,0,0.210457290811446,0,0,0.330497061210134,0,0,-0.0111950891583569,0,0,-0.279368694297899,-0.149505405033289,-0.548039650908285,0,0,0,0,-0.164600910660516
XEM,-8.67361737988404e-19,0,0,-0.654357115794694,-0.0455280930540104,0.685516831339217,-0.00616804485814055,0,1.15109138863124,0.0416643578681966,-1.73472347597681e-18,-0.0993576859042998,0.373786588459611,0,0,0,0,-0.310418653883271
DOGE,-0.213699064215259,0.430536023331829,0,0,-0.0944347349107569,0,0,0.0395492726118153,0,0.0246321603620169,0.136212745357653,-0.0205153497521048,-0.0567708879861468,0,0.118566649800561,0,0,0
XLM,0,-0.458758033211322,0.810026627937527,-0.319468475136096,0.105661594878427,0.182159203935341,0,-0.152900879901638,0.745312457252733,0,0.083565390843499,0.0386998745543536,0.114024151495232,0.522615909825325,0.00438795921099988,0,0,0.0808457324548538
NEO,0,0.267149103387692,0,1.08501139585325,0.251997029531421,-0.657843879163039,-0.361578707596901,0.3434863028099,0,0,0,-0.201155637490667,0,1.65822857544424,-0.194716802577198,0,0,0
ZEC,0,1.3069273307956,-3.82021539563432,1.25496747123973,1.4780073789032,0.515962998490436,-4.32125996997437,0,0,1.18614239681989,-1.52532219255039,0,-1.59910757785276,0,0.035484245870368,0,0,-1.09311522638932
DGB,-2.16840434497101e-19,0.16589870394655,0,0,0,0,-0.332787363258125,0.197207114420258,0,0.400531962710845,-0.193987265012457,0.0661474095301551,0,0,0.00474814716419595,0,0,0
BV010082.Index,0,0.158929400629195,0,0,0.0234277226046963,0.0104258646786884,0.0518000828336276,0.0599800434121911,-0.131902665856,-0.0856194678822282,0.0436023404707084,2.16840434497101e-19,0,0,0,0,0,-0.0926718551163934
CVIX.Index,0,0,0,0,-0.0491185279447071,-0.48705614264895,0,0,0,0,-0.0770639963601164,0.0702847125865284,0,0,0,0,0,0.28373470027411
DXY.Curncy,0.0117317146095883,-0.0552659416713315,0,0,0,-0.00611511532505513,-0.0290240747700104,0.0107889562661548,0,0,0.00888658357821623,0.00278323327662543,0,0.073045956966904,-0.0203790651043481,0,0,-0.00273120599510649
SPX.Index,0.0441917149549891,0,0,0.0358753763008886,0,0,0,0.0196561014287501,0,-0.0336919881324082,-0.00184790224497003,0.00744082337821595,-0.0260880043913329,0,0,0,0,-0.0401729983649387
VIX.Index,0,0.771723658460653,0,-0.614471773562293,-0.050448995524002,0.594739145865923,0,0,0,0,0.415633760309748,-0.129956193693903,0,-1.92932252574777,0.990841752791821,0,0,0
