,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,-0.0320752615747959,0.127250395116461,0,0,0,0,0,-0.0021588802524802,-0.162100958760045,0,0.103490539869598,0,0,0
ETH,0,0,-0.0244248267616526,0,0.18021181047672,0.293761126013079,-0.406081462409387,-0.0440777117450723,0.719912175846162,-0.69810306541502,0.0371295490896556,0.0284012724026171,0,0,-0.458269560639038,0,0,0.130510290609614
XRP,0,0,0,0,0,0.147124157036737,0,0,0,0,-0.0029045880975373,-0.0755570588056331,0,0,0,0,0,-0.0828486128480781
LTC,0.197304360807635,0.0634653142145216,0,0,-0.0233784586459329,-0.0106496728888203,-3.46944695195361e-18,0.029237227675075,0.0377937631890619,-0.300122713360618,-0.0993021762602818,-0.00330650137224428,-0.135516150713919,0,0,0,0,0.0121830069182559
XMR,0,0,0,-0.685614870350896,0,-0.435664247524306,0,0.661990910515278,0,0,0.160907442051593,-0.0376533647594103,0,0,0,0,0,0.187157848684239
ETC,0,0,0,0,0,0,-0.358712978064153,0,0,0,0,0,0,0,0,0,0,-0.043160028992937
DASH,0,0,0,0,0.0692730869714133,0,0,0,0,0,0,-0.0262905420126852,0,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0,0.0321495876249289,0.330073374288771,0,0,0,0,0
DOGE,0,0.396625361156218,0.073530530666353,0,-0.141068268853691,0,0,0.0339225588915012,0,0.137479205484851,0.237157191319688,0,0.0959482987653908,-0.243481319024728,0.19212653461247,0,0,-0.0173706479035047
XLM,0,-0.450469240955012,0.190036656846564,-0.337876356240893,0.181389254414623,0.129692621134751,-0.31195901873325,-0.117186889344479,0.692014811952636,0,-0.0123398080126325,0,0,0.628277927942358,-0.262395611270919,0,0,0.123489407224726
NEO,-1.19334833765388,0.293121320330416,0,0,0.0297602180130987,-0.557055203098724,0,0,0,0,0,-0.0889033236990076,-0.602750009827968,0.897494920916691,-0.260611110469348,0,0,0.0737597650933067
ZEC,0,0,-9.06609937869401,0,0,0.988997307925537,-1.49203012465864,0,0,0,-0.310264521485041,0,0,0,-0.571473790960048,0,0,-0.550989722689657
DGB,-0.707875000300094,0.230343969479263,0.579123938592579,-0.842753640504193,-1.73472347597681e-18,-0.00104617863511439,0,0.103926804595582,0.0516186166287868,-0.63333041956329,-0.383698653540642,0.0157114177709053,0,0,0.0885301820885648,0,0,-0.0107287802173109
BV010082.Index,0,0,0,0,0,0,0,0.0154399742598586,0,0,0.0308576048226273,0.011217656343895,0,0,0,0,0,-0.106071545259066
CVIX.Index,0,-0.658172070773658,0,0,-0.127298632865301,-0.231782405907354,0,0,0.420248980784433,0,-0.0983270987277264,0.0185961126920106,0.527128584264697,0,0,0,0,0.283203193582604
DXY.Curncy,0,-0.0192715303261222,0,0,-0.00769807341334449,0,0,0.0104840818891477,-0.00679251216239446,0,0.00836098237350684,1.35525271560688e-20,0.00164391490660589,0.0325130234153892,0,0,0,-0.0152787214681483
SPX.Index,0,0,0,0,-0.00614059921277303,0,0,0.00995971084669911,0,0,0,0.00296873041821412,-0.0256929413778975,0,0,0,0,-0.0394803870307986
VIX.Index,0,0,0,0,0,0,0,0,0.115278563106436,0,0.508931929979275,0,0.0645773232138644,-1.51173921137364,1.10844992275374,0,0,0
