,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.121134959451291,0,0.0477917486435424,0.59340471856506,0.0785202881809492,0.269277159168972,0.0697355302293591,0.0429357837934311,0.017726513169194,-0.279174479014518,0.158713506375709,0,0,0,0,0,0
ETH,-0.820393872710743,0,0,0,0,0.0841882202881083,0.72669397047861,0.0874273397064809,0.232048764694589,-0.256016079841546,-0.563206747197176,0,0.148755415080366,0,-0.111234620353852,0,0,0.0199805791434209
XRP,-0.214606624710272,0,0,-0.0942596983873185,0,-0.0929599989834955,0,0.154877522079499,-0.0182673838397064,0.433442927807882,0.0504237620368667,-0.302331152791671,0.135059377238598,0,0.145472454331518,0,0,0.268338085723302
DASH,0,0.27826608980094,0,0,0,0.564982724759079,0,0,-0.119524135782068,0,0,0,0.248648104472562,0,0,0,0,0
LTC,0.0962567790082299,0,0,0,0,0,0.328719470901247,0.0213167873125523,0.00586259031032955,0,0,0,0,0,0,0,0,0
XMR,0,0.491192340248419,0,0.104304160022406,0,0,0.116329328779544,0.0159085613142224,0,0,0,0,-0.152197327909078,0,0.382325802165995,0,0,-0.091449171073635
ETC,0.858774012341463,0.363163934115129,0,0.018974606385347,0.676194424396868,0,0,-0.181523173431058,-0.0627084944458037,0,0.318331376326654,0.154022675367671,0.0677034745982876,0,0,0,0,-0.211656062338808
XEM,0.740220194585071,0,-0.301456457207479,0,0.730169515759698,0.264534660407939,-0.525970903689264,0,0.145688841309113,0,0.788491730889403,0,0.305278101792776,0,0,0,0,0.160331050001066
ZEC,0,0.270763250979984,0,0.215316176230188,0,0,0,0.0532064034116225,0,0.354419248334927,0,0.0266391619808917,0,0,-0.00701213340050758,0,0,0
DOGE,0,-0.254605761740691,1.06876299230679,0.106088871525761,0,0,0.249176395849295,-0.00434674163271034,0.204706553335949,0,-0.310977504678835,0.0560216997871837,-0.187203193744787,0.693141332981546,0,0,0,0
XLM,-0.140127854422617,0,0.17015520497038,-0.0352898040643059,0,0,0.198311305451383,0,-0.158848995992397,0,0,0,0.128533183965384,0,-0.216850806681871,0,0,-0.166730621608534
NEO,0.296180582396652,0,-1.13622569210362,-0.12024447856206,0,-2.77555756156289e-17,0,0,-0.0450437138278793,0.148126088600716,-0.0771381241128436,0,0,0.455289642124964,0,0,0,0.912790707099003
DGB,0.243283972550367,-0.1498078244247,1.07844281772438,0.332462561232194,0,0,0,0.113992750632812,0,8.67361737988404e-19,-0.2605081009556,0,0,0,0.0523751644108923,0,0,0
BV010082.Index,0.284496272864606,0,-0.0554471611169337,0,0,0.178149600862093,-0.304334647211603,-0.177249627125626,0.0939413436753059,0.0218031353749414,0.516752980564154,0.0562794542297411,0,0,0.209102098926029,0,0,0.092777213915714
CVIX.Index,0,0.0984767570092206,0.257917440060892,0,0,0,0,0,-0.0209535474819833,-0.128153644795445,-0.256450744687311,-0.0587241759138106,0.0453779946989324,0,0,0,0,0.121445110143979
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,-0.00757446044204454,0,-0.00629553017618544,0,0,0,0.0201609678488433,0,0,0,0
VIX.Index,0,0,0.178755123039027,-0.100858274278399,0,0,0,0,0,0,0,0.294804053924429,0,0,0,0,0,0
