,BTC,ETH,XRP,LTC,ETC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0571139805672581,0,1.04226819024775,-0.00990757856624334,-0.0149262085173579,0,0.0139672588366107,0.0322469669508522,0.00599995145922816,0.0548577246133009,0,0,0,0,-0.15989747622181
ETH,0.833988205650987,0,0.273475190884064,0,-0.176878282447877,0,0.235015767587314,0.0200403674831569,0,0.0690459413126644,0,-0.187435459179358,0,0,0,-0.159475743985148
XRP,0,0,0,0,0,0,0.0448382695229046,0.0158700754397838,0,0.0983688768838239,0.0113072427994573,0,0,0,0,0
LTC,0.581317329020023,0.0389106378003954,0,0,0.0366704081925927,0,-0.0128479763612052,0.0193815409126973,0.0487491457755042,0,-0.0384465355177636,0,0,0,0,0.0462750744203292
ETC,-3.37990275661655,0.0445108755864382,1.25431020949093,3.80450527252037,0,0.976699626748161,-0.586782972917479,-0.131935398699554,-0.891067096334206,0.880508649367687,0,2.88555371115764,-1.09467322219298,0,0,0.388151636802548
DASH,0,0,0,0,0,0,0.218138566554067,0,0,0,0,0,0,0,0,0
XEM,0,0.322807309320055,0.587809035924029,0,-0.301400782359102,0.350858516132217,0,-0.0129028742367736,-0.457450086134715,0.215099889346889,0.0516386400853446,0.790462093002643,-5.55111512312578e-17,-7.75951910290027,0,-0.702240345306712
XMR,0,0.223064018283696,0,0,-0.112546647647164,0,0,0,0,0,0.235392730256802,0,0,0,0,0
DOGE,0,0,0.409733418516569,0,-0.0968430453149257,0.381751975492064,-0.0964188802851461,-0.019819528391664,0,0.355134131862463,0,0.730500490934829,0,0,0,0
XLM,0,0.130067308254452,0.252223964534129,0,0,0,0.00694547991771383,0.0533963216334533,0,0,0.0436972796813541,-0.443214170545568,0,0,0,0
DGB,0,0.563948070625212,0,0,-0.209598613568631,0,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,-0.0468667291025497,0.0209430397112569,0,-0.147674324002868,0.0215769362519622,0,0,0,0,0
CVIX.Index,-0.244558677755717,0.107404568847769,-0.0536542673331331,0,-0.0375982583825677,0,0.0251309802954437,0.0110366313393591,-0.00475748877076584,0.0699771981590008,0.000402511325927147,0.215157796156079,0,0,0,0.271714504591785
DXY.Curncy,-0.122641536640237,0.0212416522871059,0.0578129148147666,0,-0.024260841197521,0.0214434224865134,-0.0191869174458296,0.00384273700660883,0.0120575176326725,0.048492641260793,-0.0246766314124429,0.167076059972404,0,0,0,-0.037177389405421
SPX.Index,0,-0.00674615387896728,0,0,-0.00423503077124369,0.00744218637362648,0,0,0,-0.00359242462505834,-0.00829277614369711,0,0,0,0,-0.047123732966802
VIX.Index,0,3.46944695195361e-18,0,0.314016661520764,0.0703530473872846,0,-0.327657225921816,-0.0421740237128437,0,-0.196594303178337,0.0590082433223934,-0.834335283179518,1.67705890478891,0,0,0
