,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.240796832974317,-0.0301352694935384,-3.46944695195361e-18,-0.0437990495051178,0.338598029828262,0.225439230420473,-0.0544276623982664,0,0,0.230616153134605,-0.422420732523633,0.449162592788408,0,0.186722603247785,0,0,0
ETH,0.359337568558055,0,-0.077460907896538,-0.302113113981761,-0.135735532762703,1.48174477496117,0.359663456421266,-0.207670253424593,3.46944695195361e-18,0.337486635808416,0,0.0996531439658436,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,1.49350841503802,0,-0.649542625092525,0,0,0,0,0
DASH,0,0,-0.0828834479040713,0,0,0,0,0.00680772979292495,0.389213540591904,0,-0.114729121141342,0,0,0,0,0,0,0
LTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0.468822093259397,0.396561163414202,0.0247848929532014,0.176226601420287,0.148522769744399,0,-0.210622879448003,0.128080330215864,0.176509477668011,-0.139277728405123,0.0164648718886326,0,0,0,0,0,0,0
ETC,0,0.435647956949487,-0.0384146763492231,0,0.463913662912658,0,0,0.0620215831670503,0.237624261251113,0,0,0,0,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,-0.188954628492716,0,0,0.489637043740159,0,0,0,0,0
ZEC,0,0,0,0.200118090099548,0,0,0,0,0,0.157388748791015,0,0,0,0,0,0,0,0
DOGE,0,0,0.287182852976362,0,0.130214917474178,0,0.123371840184033,0,0.153099240825199,0,0,0,0.348456660868242,0,0,0,0,0
XLM,0.183475030439838,0,0.48016240722114,0,0.130129126293926,0,0.311238400473689,-0.263715525668178,0,0.0230129132352805,0,0.165123725728255,0.599276432760215,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0.0922638435736602,-0.157774816326048,0.164122717132446,0,-0.11461535767606,0,0.380285498889778,-0.218137951933881,0,0.188152888961877,0.0302811212376447,0,0.377899839714352,0,0,0,0
BV010082.Index,0.192047302913188,0.0999292262166904,-0.00182593937975623,0.0975604076781708,0.0236470021230167,-0.288454846509621,-0.114313580140769,0.00513267046495826,0,1.0842021724855e-19,-8.67361737988404e-19,-0.0494812048023681,-0.0132771375237843,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0.0347959281671935,-0.0121385688505957,0.00336477080810783,0,0.00866276439987989,0,0.00788355895522649,0.00988475754242465,0,-0.00706363631370991,0,-0.00853650770715387,-0.0104406835162202,0.0749433928107495,0,0,0,0
SPX.Index,0,0.00207051274762332,0.000512271676999036,-0.0140763708507392,0,0,0.000718750889372165,0.00223075958028511,0.00295338171612926,-0.00542863253902692,0,-0.00485653808549966,-0.00763291211276273,0,0.0174472088367533,0,0,-0.0530379485746121
VIX.Index,0,-0.0882601493746074,0.0055410943680243,0,-0.00846100480102276,0,0,0,-0.0460793818004361,0,0,-0.104331156320896,0,0,0.331694417092391,0,0,0
