,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.17989569405106,0,0.0262307545764224,0.0108770059916395,0.161268673909619,0,0,0.0334431682250269,0.048134804418225,0.0176606420671309,0.0721863257977405,0.0944210906184417,0,0.0151494035710418,0,0.190044872134466,0,0,0
ETH,0,0,0.819114949321256,0,0,0,0,0,0.0167686405526111,0,0,0.0378081088653484,0,0,0.0305167848643757,0,0,0,0,0
XRP,0,0.16797265064482,0,0.016989055001985,0.0484185672386746,0.079373218652049,0.0916501364659008,0.0458654032218184,0.058472236595912,0,0.0348766097028457,0.156228914229438,0.167226235456414,0.0765826887942706,0,0,0,0,0,0
BCH,0,0,0,0,-0.101135632144309,0,0.129717133065553,0.284626973609125,0.180963370750213,-0.0496268418094039,0.286709902778288,0,0,0,-6.93889390390723e-18,0,0,0,0,0
EOS,0,0,0,0,0,0,0.466111824663365,0,0,0.488305549440868,0,0,0,0,0,0,0,0,0,0
LTC,0,0,8.67361737988404e-19,0,0,0,0.0580249879292429,0.0896544818105898,0.0515220928827583,0,0.0727832161336979,0.328667201839304,0.197179909226663,0,0.0331339701443591,0,0,0,0,-0.0199809398160958
ADA,0,0,0,0,0.0402323398959872,0,0,0.382184360069768,0.186887294160522,0.171138195436469,0,0,0,0,0.0588974533958467,0,0,0,0,0
XLM,0,0,0.264102430419086,-0.0337376687890754,0.0323095990265096,0,0.275918443695685,0,0,0.0132832218349788,0.38729521092227,0,0,0,0,0,0,0,0,-0.136018081068258
MIOTA,0,0,0,0,-0.106999029494871,0,0.366172019187922,0.33666978650239,0,0,0,0,0,0,0.283989863968372,0,0,0,0,0.108106319681588
TRX,0,0,0,0,0.383853217651192,0,0,0,0,0,0.284470963279329,0,0,0,0,0,0,0,0,0
NEO,0,0,0,1.73472347597681e-18,0.0965786996637942,0,0.0588816836251084,0.186458517506368,0.100304903700048,0,0,0.327235058597517,0,0,0.141613426921777,0,0,0,0,0
DASH,0,0.45572639337794,0,0.0657425104912323,0,0,0.110304693426527,0,0,0,0.12307013009858,0,0.110640749080127,0.00987728517926414,0,0,0,0,0,0
XMR,0,0,0.360575180114496,0.0652495194298101,0.0170748097371306,0,0,0,-0.00414916529863951,0,-0.0822882080194376,0.141060305679357,0,0.35989815823779,0,0,0,0,0,0
XEM,0,0.348693752108263,0,-0.12441356494376,0,0,0.176219159834717,0.0728220862064112,0,0.0976455145236315,0.0834072788789872,0,0.184339918161822,0,0.194271055575094,0,0,0,0,0
ETC,0,0.171788488786853,0,0,0,0.265411860914604,0.0563548347274228,0.120320780898,0,0,0.0429579933350413,0,0,0.387740183334739,0,0,0,0,0,0
BV010082.Index,0,-0.0225539753535176,0,0.0505503543961599,0.0256888936731882,-0.0269399877312869,0,-0.0471509313364762,0,0,-0.00908576474920728,0.0651013019453058,0.0370031444964169,-0.0141854961160559,-0.00749941571958195,0,0,0,0,-0.0692387188820919
CVIX.Index,0.418013952191805,0,0,0,0.0884795293883552,-0.0133936710111149,-0.247542300316158,-0.0726768907052947,0.071175314884682,0,-0.00449268165371443,0.0251342611128752,1.73472347597681e-18,0,0.0367203609213753,0,0,0,0,0.0632293512031664
DXY.Curncy,0,0,0,0.0132281523607894,0.0195722053656054,0,-0.0140996617777184,-0.00480814849813303,0.0136287056353984,0,-0.0126192438109241,0.00629499206797414,0,0,0.00382014058603799,0,0,0,0,0.00206425711085512
SPX.Index,0,0,0,0,0,0,-0.00983838813617198,-0.0036828374279323,0,0,0,0,0,0,0,0,0,0,0,-0.126679217832028
VIX.Index,0,0,0,0.070583418517394,0,-0.0917538973680121,-0.199264245577756,-0.26935314617918,0.0198326731728824,0.0465739022956567,0.144538649295366,0.234011934641324,-0.0331975737181388,0,-0.00760578865398445,0,-0.331585909596491,0,-5.91927531222469,0
