,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,-0.027176279552203,0,0.0531165387006282,0,-0.00371395528737877,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0.213475177293714,0.395389673702276,0.00214054221861628,0,0.435828269181799,-0.221779099398034,0,0,0,0,0
LTC,0.301057473588518,0,0.0219788109484177,0,0.0138020853454752,-0.00988615862285273,0,0.0238510415241171,0.0185636339641207,-0.0450566523933731,-0.0259678635643864,0,0.0850599270527128,0,0,-0.073256109672918
ETC,0,0,0,0,0,6.93889390390723e-18,0,-0.0859453734699045,0.140079223235874,0.0158972729256416,-0.168985050830276,0,0,0,0,-0.218182330904353
XMR,0,0.227691504773889,0,0,0.0522160448435051,0,0.103264920950956,0.314751692641398,-2.05278470076286,0.351619184659558,0,-1.88825346617073,0.0123545359553084,0,0,0
DASH,0,0,0.216830090394196,0,-0.0233155987403933,0,0,0.0561202951143662,0,-0.0210443983982167,0,0,0,0,0,0.0229249760993514
XEM,0,0,0,0,0,0,0,0,0,0,-0.33828180681725,0,-0.923313353390028,0,0,-0.118299244130705
DOGE,0,0,0.0940131342766993,0,0.0122513412118146,-0.187306909236186,0.127007050431209,0.15345026530429,0,0.027536590656821,0,-0.420100716892462,0.477407392538857,0,0,-0.0397320157634155
XLM,0,0,0.170260588796722,0,0,0,-0.301231535695876,-0.166654261713882,0,0,0,0,0,0,0,0
DGB,0,0,-0.275205734291114,0,-0.344366479205672,0.0621526735640329,0,0,0,0.194097652706217,0,0,0.353610857654617,0,0,0
BV010082.Index,0,0,-0.0447685254376391,0,0,0,0,0,0,0,0.010315183628836,0,0.192387508532367,0,0,-0.146717886704109
CVIX.Index,0,-0.115258810061899,-0.178574167236391,0.299218876573581,0,0,-0.0651317625175227,-0.151480513118976,0.631798228995989,0.168309043127292,-0.127256204612702,0.245210993803253,0,2.10011706571854,0,0.154579651389171
DXY.Curncy,0,-0.0204143342888532,0.000792383057534431,0,0.0102680159745868,0.00171693948513701,0,0.0248514890287194,0,-0.00189452149746956,0.0268326633960951,0,0.12928784361656,0,0,-0.012956894067828
SPX.Index,0,0,0.00428931045530617,0.0781273733548774,0,0.00706452079453067,0,2.71050543121376e-20,0,-0.00303551048042357,-0.0032084052231367,-0.0216566260466087,0,0,0,-0.0734280251330404
VIX.Index,0,0,-0.220083540127424,0,-0.600332985594231,0,0,0.0616103762697415,0.0237101305565181,0,-0.206796894377398,-1.70119991026062,0.317195928313134,0,-6.64497011755958,0
