,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,BNB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.00338453071075137,0,0.0707482286168404,0,0,0.0933353935633887,0,0,0.019350202166981,0.151151429171871,0,0.148326078153791,-6.93889390390723e-18,0.0367261866202895,0,0,0,0,0
ETH,0,0,0.360980664533635,0.0820558966565711,0,0,0.126809678344248,0,0.134321769837805,0.101581751622694,0,0,0,0,0.156522564791286,0,0,0,0,0
XRP,0,0.2595715926578,0,0,0.148265825291736,0,0,0.0694571222856345,0.0605988266182697,0.049111123587047,0,0,0,0.325456315067026,-0.0263079427796096,0,0.1126388747159,0,0,0.0620804796777595
BCH,0,0,0,0,0.38531404536786,0,0.203832915345549,0,0.0865125062842729,0,0,0,0,0.339236654134766,-0.0511700707133957,0,0,0,0,0
EOS,0,0,0,0.296516172604452,0,0.260841478538663,0,0,-0.0177659054592901,0,0.959853410000763,0.12111428033002,-0.776474722348779,0,0.0567063534203145,-0.534063856710303,0,0,0,-0.240568071244616
LTC,0,0.277394216852384,0.0433065006914552,0.0362503459998344,0.0187091986468326,0,0,0,0,-0.00826575991266411,0,0,0.117500558688467,0.400240055042453,-0.11875519278483,0,0,0,0,-0.0450453950156985
ADA,0,0.153373027973216,0,0.233020462678763,0.0766806318295477,0,0,0,0.0939101091831262,0.163146764019732,0,0,0,0,0.0617352603894301,0,0,0,0,0
XLM,0,0.102544851553324,0.0894921343005355,0.315707939703564,0,0,0.301747400797485,0,0.0759047270796204,0.033594197068855,0,0,0,0,0,0,0,0,0,-0.0455782462827386
MIOTA,0,0,0,-0.143809394018043,-0.0651259730078682,0,0,0.806050309073395,0,-0.251077458593605,0.977782667903573,-0.314855222470172,0,-2.77555756156289e-17,0,0,0.117308159945082,0,0,0.023740548526006
TRX,0,0,0,0.353765088360878,0,0,0,0,0,0,0,0.284597657986661,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0.0769931763902173,0,0.139279956288808,0,0.197102286116924,0.161653101558031,0,0,0.0518710046061335,0.258244454108885,2.16840434497101e-19,0,0,0,0,0
XMR,0,0,0,0,0,0,0,-0.0105661562120814,-0.107338739163083,0.0414490042317875,0,0,0.519936229384578,0.371105100972593,0.135265592229802,0,0,0,0,0.0271198685763223
DASH,0,0,0,0.19728782560279,-0.19779294426987,0.945984124270383,0,0,0.02790595786275,0.0585975427548824,0,0.108887007183313,0,0,0.0290444917071514,0,-0.355178011000915,0,0,-0.0521304621235503
XEM,0,0,0.150767540152649,0,0.141595014509654,0,0,0,0,0.0806940358270131,0.429716720675144,0.238778435462232,0,0,0,0,0,0,0,0
BNB,0,0.55942349861821,0,-0.143271060963473,0.22223546422737,0,0.14458191611838,0,0.0914791665411606,-0.222434135445175,0,0,0,0,0,0,0,0,0,0
BV010082.Index,0.153288667362072,0,0,0.199649111014764,-0.37376087594787,0,-0.223072577918524,0,0.177813090284848,0,0.277308380896093,0.0979613856978346,-0.270478285027398,-0.0550810695681886,0,0,0,0,0,-0.312119401907835
CVIX.Index,0,0,0.0827112026021811,0,-0.137188790603375,0.356977704117661,0,0,0,0.0210365372999791,0.049405524284455,0.0496092878161798,-0.328672784102121,0,0,0.0452750236290616,0,0,0,-8.67361737988404e-19
DXY.Curncy,0,0.000778660123244595,0,-0.014977186040702,0.0380789823283601,0.0620802901486876,0,-0.0301378442914917,0,0.0222531767505777,-0.0526398639934431,0.00960907858645159,0,-0.0103132791125552,-0.0101422075309032,-0.0107163318689666,0.0309254536959609,0,0,0.0207100389988887
SPX.Index,0,-0.0123490005041189,0,0.0319982422057351,0.0114449657281551,0,0.00750003450049057,0,0,0,0,0,-0.0146166592426275,-0.0364331637887257,0.0080876094554894,0,0,0,0,-0.0420564492664134
VIX.Index,0.191175372279505,0,0.465992265855449,0,-0.470478851312735,0,0,-0.646196415170377,0.344164261003831,0.355077978463244,0,0,0,0,-0.318482935693514,-1.04083428141446,-0.207922646920737,0,0,0
