,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0621916386832949,0.0350063303611664,0.374072984134074,0.0612656512101272,0.0388057677184219,0.414152466330086,0.223577389875812,0,-0.0980409128966286,-0.191478261117637,-0.224866768879956,0,0,0.100246385438979
ETH,0,0,0,0.0485300628050733,0,0,0,0,0.103011266762637,0.259421447268242,0,-0.572309606811021,0,0,0
XRP,0,0.180326859395184,0,0,-0.031609418107185,0.0671068546038794,0,-0.182812814728251,0.0819823361612028,-3.46944695195361e-18,0,0.606072131657842,0,0,-0.265019416894448
LTC,0.925002881978205,0.0106668930027435,0,0,-0.00434964168489761,0,0.103531220062447,-3.46944695195361e-18,-0.0593618088981882,0.0375178898125014,0,0.0408529149915304,0,0,0
XEM,2.61719168278691,-0.29145879935464,0,-1.38893349614554,0,0,0,0,1.82921126306222,0.161853896199913,1.28553039362896,1.71293675334979,0,-6.15989804928246,-1.56331314562536
DASH,0,0,0.213459119010281,-0.151235005416721,-0.0318261216631867,0,0,0.193494465818088,0.236944585251007,0,-0.245725039052842,0,0,0,-0.164662380172705
DOGE,0.554946951876578,-0.0495979868746982,0.191672274744052,0.0912037785051461,0,0,0,0,0,0.00130262547251091,0,0,0,0,-0.0283647620179441
XMR,0.458599021979836,0,-0.196246149528101,0,0.0468893951505062,0,0,0,-0.157834616336037,0.196825601420569,0,0,0,0,-0.0450325256600096
XLM,0.630267681069132,0,0,0,0.123085465239029,0,0,0.220388568988935,0,-0.290986069274623,0,-0.614314794192274,0,0,0.433970617915112
DGB,0,0.535397362092664,0,0.416101460834003,0.034419961770204,0,0,0.16376774333188,-0.362535793046429,0,0,1.73472347597681e-18,0,-1.46058291463312,0.206601359879448
BV010082.Index,0,0,0,0,0,0,0,0,0.0751333888286359,0,0,-0.0903624907694326,0,0,0
CVIX.Index,-0.389947562852395,-0.134483560899645,0.0280677633717439,0,0.125584582185746,-0.0885660476138627,0.612958130975988,-1.38777878078145e-17,-0.210354469024797,0.0520030262965691,-0.952648109788782,0,2.67572431592973,0,0.326047694739429
DXY.Curncy,0,-0.00559323040983215,0,0,0,0,0,0,0,0,0,0.0772865704468499,0,0,2.16840434497101e-19
SPX.Index,0,-0.0147923821736478,0,0,-8.16946033997905e-05,0,0,0,0.00327419278155857,-0.00812165727357142,0,-0.140225916184765,0,0,-0.00960641101873262
VIX.Index,0,0.547100863123016,-0.996024581644198,2.16840434497101e-19,-0.195859143176377,0,-0.454690788667115,0,0.527616261930414,-0.240619370136717,0.700464426449586,1.23437810635047,0,-2.24777277473097,0
