,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,-0.251074978787432,-0.409410006097329,0,0.133003371281486,-0.546658746246497,-0.250018225191286,0,-0.0772220669095132,0,0,0,0,0,0.208496033626825
XRP,1.80291524804927,0.362658752267097,0,0,-0.343709327283032,-0.102124743100286,1.97098026623638,0.229664213350604,0.0663787649105345,0.590037892946888,0.650785837050804,-1.32028350973035,0,0,0,-0.161596696104085
LTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETC,0,-0.282760534610424,0,0,0,0.163168135312261,0.414546601264388,-0.116251616576588,0.64644243532577,-0.0674985617968542,0,-0.232655657333051,0,0,0,0
XMR,0,0.966590580007252,0.239824037566937,0,1.08140090311334,0,0,0,-1.98851709347025,-0.0473183608136647,-0.0766497081861222,-1.46951070986008,-0.914301179090404,0,0,0
DASH,-0.855525349970977,-0.100702462751809,0.343750764854285,-0.0972021276707418,0.259864729300456,-0.0483225741327431,0,-0.0763769316088528,-0.237704451819703,-0.201562806487773,-0.341089452653874,0.331210008956854,0,0,0,0.108677057516228
XEM,0,0,0,0,0,0,0,0,0,0,0.332072920151514,0,0,0,0,0
DOGE,0,0.20021456132356,0.181493479095472,0,0.44095920240569,-0.317218966402639,-0.343894385973106,-0.0771067112899707,0,-0.0737221789044139,0,-0.434561397297543,-0.0252410011123793,0,0,8.67361737988404e-19
XLM,-3.04333150034212,-0.256203354226445,1.37597317300806,0,0,0,-1.82943188186635,0,0,0,-1.50320916337557,1.22706587496355,0.538491554143713,0,0,-0.200973700853562
DGB,-1.51390119194154,-0.0521695561396254,0.744159795267362,0.0465395352917567,-0.0647192838527138,-0.0643034805921313,-0.946048948436406,0,0,-0.423663767225949,0,0.537619729206371,0,0,0,-0.0527226470618987
BV010082.Index,0,0,-0.130486768157294,0,-0.158833753495369,-0.0855391302384943,0,-0.086743238707698,-0.407303888387365,0,0,0,0,0,0,-1.73472347597681e-18
CVIX.Index,0,0,0,0,0,0,0,0,0,0.0898901088316025,0,0,0,0,0,0.120422102785297
DXY.Curncy,0,-0.0178234163108146,0,-0.000982208637515733,0.0382181920917124,-0.00346901653537242,0,0.0226905622614978,0,0,-0.0012364705794447,0.0383102409739532,0.0239949657136175,0,0,0
SPX.Index,0,0.0375618487323477,0.0133740469983871,0,0,0,0,-0.0134781182853232,0.044085345459709,0,0.0373017505739919,0,-0.100822069658694,0,0,-0.0472549721645173
VIX.Index,0,0,0,0.324445682015298,-1.47160889113118,0.205650247594079,1.02719451426361,0.43835817789112,1.54954297988992,-0.0205098591602521,-0.501336529680284,0.141402606119809,1.5987228051823,0,-3.55525873389484,0
