,BTC,XRP,ETH,BCH,EOS,XLM,LTC,TRX,BSV,ADA,MIOTA,BNB,XMR,DASH,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.057573348047075,0,0.151849045249273,0.043779602196185,0,-0.00964528796778014,0,0.0419469720473609,0.0312566485415413,0.137587089805295,0.0209541636422874,0.184687681413885,0,0,0,0,0
XRP,0,0,0,0.149115241592677,0.0613517861169145,0,0,0.0446054053281845,0,0.100953133682126,0,0,0.165252556774947,0,0.156541225339527,0.0422370256561542,0,0,0,0
ETH,0,0,0,0.228468612095265,6.93889390390723e-18,0,0,0.122492095475738,0.0466998873012278,0,0.527958428731301,0,0,0,0,0,0,0,0,-0.0715072799501711
BCH,0,0,0.142334852063938,0,0.0979972271099089,0.201239856655693,0.088168346024774,0,0.391054277547116,0,0,0,0.12769893426753,0,0.0701061462743013,0,0,0,0,0
EOS,0,0,0,0.101881356157148,0,0,0,0,0.118833832188691,0.515234934293061,0.242965327221713,0.0827006225492439,0,0,0,0,-0.12483785413857,0,0,0.0393039430383718
XLM,0,0,0,0.271184903115164,6.93889390390723e-18,0,0.0713444404023747,0.0589142651038202,0.0781315606340089,0.218357009685848,0,0.0709557043684486,0,0,0,0,0.128938542217836,0,0,0.10067028675747
LTC,0,0,0.333407411600973,0.433088153623226,8.67361737988404e-19,0,0,0,0,0,0,0.0614322171218107,0,0,0,0,0,0,0,0
TRX,0,0,0.576072806079376,0.0638737429195992,0,0,0.182523477493331,0,-0.657197380281399,1.42329730203576,0,0,-0.880034532098382,-0.342280667641136,-6.93889390390723e-18,-0.660583400539994,-0.363629898070684,0,0,-0.254487152569686
BSV,0,0,-8.67361737988404e-19,0.251541331337884,0.431735204426716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADA,0,0,0,-0.224393051375414,0.287066576980053,0,0.302317454288439,0.123811747255054,0.0808460934866432,0,0,0,0.0955809371968439,0.578175861179287,0.100646047714207,0,0.0253360500029363,0,0,0
MIOTA,0,0,1.73472347597681e-18,0.282107919834273,0.272345922734852,0,-0.0714819416349645,0,0,0,0,0,0,0.331320989184607,0.14663709767755,0.0136897921796399,0,0,0,0
BNB,0,0,0,0,0,0.105670138573613,0.385639901688626,0.298690985188244,0,0,0,0,0,0,0.0293006549062672,0,0,0,0,0.154076377236308
XMR,0,0,0.599433102225788,0.118544559682789,0,0,0,0,0,0,0.127018945206388,0,0,0,0,0,0,0,0,0.0289326592367365
DASH,0,0,0,0,0,0,0,-0.0388706994217211,0,0.302092967142114,0.554301676873683,0,0,0,0.0326479895896209,0,0,0,0,-0.0623359339829644
XEM,0,0.6386850605459,0,0.176929770768959,0,0,0,0.0171255325983714,0,0,0,0,0,0.170171652870147,0,0,0.0100139552926879,0,0,0
BV010082.Index,0,0.404397154253166,-0.367964843701725,-0.227203606238938,0.137605009781255,0,0.211257922636369,0,-0.0631880557759478,0,0.39230067744537,0,-0.33194196572054,-6.93889390390723e-18,0,0,-0.0901992924735512,0,1.14267388414493,-0.171423199055913
CVIX.Index,0,0,0.445599252490254,0,-0.499285405617091,0.229802177793711,-0.1096587607719,-0.568360045335789,-0.225524849386581,0.988368642229687,0,-0.0766341916398832,-0.0241699546779476,0,-0.545492873159821,-0.294314276396532,0,0,0,-0.26485387020119
DXY.Curncy,0,0,0,-0.0227891568908547,0,0,-0.0213085154912198,-0.0246081926513715,0,0,0,0.00210875353734526,-0.00488845901323862,0.0679407467931592,0.0362296162259398,0.0405934717757649,0,0,0,-1.0842021724855e-19
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,1.54777189787407e-05,0,0,0,0.29412071746436,0,0,0,-0.0360049197832149
VIX.Index,0,1.21671856028142,-0.192229698201486,-0.990533023823538,1.04578464802597,0.534151966700489,-0.0139920708509286,-0.133579801845013,-0.255617120922884,0,0,0.0126725172775475,0,-0.790039015357595,-0.260725663992987,-0.548848193505764,-0.47960673304471,0,-2.77435969928793,0
