,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0,0.028084428741683,0,-0.0470738298757874,0,0.240696918105957,-0.272462852011133,0.353736055755449,0,0,0,0,0
ETH,0,0,-0.0176735015866342,0,-0.0852927295904762,1.38154875536148,0.3008477997368,-0.0975531386445341,-0.319269360484831,0,0,-0.178216213212868,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTC,0,0.0853083849684229,-0.0165094028679892,0,0,0,0.0416077637703822,-0.0911984906969742,0.0236978648774145,0,6.93889390390723e-18,0,0,0,0.217834332154823,0,0,0
XMR,0.509708016331249,0.390789083856524,0.022975935650136,0.121909919443641,0.112978650066877,0,-0.132854899184517,0.0439924911651361,0.233852518546863,-0.182028165003674,0,0,-0.0242982917958958,0,0,0,0,0
ETC,0,0.421900548603628,0,0,0.442269020666771,0,0,0,0.290157559669207,0,0,-0.104906000852283,0.136535362861732,0,0,0,0,0
XEM,0,0,0,0.180703766427728,-6.93889390390723e-18,0.20175238287571,0,0,0.113267323214845,0,0,0.286213288500778,0,0,0,0,0,0
ZEC,-0.471679951523961,-0.181499044735702,0,0.298805794974038,0,0.568711392346652,0.181396226953602,0.386775708100747,0,0.42688350646549,0.0532759084036118,0.294113864925781,-0.545372546341537,0,0,0,0,0
DOGE,0,0.0291710979603843,0.152406546587178,-0.00366322793132696,0.127549961250326,0,0.214043486572494,0,0.197585814237855,0,0,0,0.244325164327999,0,0,0,0,0
XLM,0.278081978901657,-0.146689236603002,0.0899498595885602,0.0527571643852918,0.112639158305817,0,0.530440910663309,0,0.102639322980677,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,0,0.0152178831824013,-0.148336647587517,0.236392374194891,0,0,0.0474840822414839,0.398473717591707,-0.326338692480273,0.098273489763108,0.0443603824709645,0,0,0,0.268133189510022,0,0,0
BV010082.Index,0.124359847895151,0.0244084018327379,0,0.0186097808233674,0.0457422837574014,-0.109780708772461,-0.187467322470554,0.0425547119382626,0,0.0457872475424203,0.00465355101357599,-0.0898158895283743,0.103462254359634,0,0,0,0,6.93889390390723e-18
CVIX.Index,0.211729178805315,-0.0174092450267457,0.00168344704058799,-0.0749266848802381,0.0573910533767228,0,0,-0.0262948001661612,0.118737856356871,0,0,0,0.0999731731994943,0,0,0,0,0.378288472280648
DXY.Curncy,0.0163702012180734,0,0.00460597294207152,-0.00577567448446577,0.00699104060521492,-0.0196361626869746,0.00870976441849731,0.00805589105061205,0,0,0,-0.0193311097479498,0,0.073836555656729,0,0,0,0
SPX.Index,0.0210262727833596,0.00836974524698796,0.00915147001847249,0,-0.00174734941952412,0,2.58468502263545e-05,-0.00689251430214558,-0.000607287463650654,-0.00279434520848951,0,-0.00600501674941391,-0.00374613062347197,0,0,0,0,-0.0580184252855558
VIX.Index,0,0,0.0320010989993126,-0.0326731886439091,-0.0249900800559252,-0.18119147803832,0,0,0,0,0,-0.125003896272231,0,0,0.230517121380427,0,0,0
