,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.076714820262309,0,1.07126200536702,-0.0540262318342028,0.0088066001752319,0,0,0,0,0.010375679133934,-0.00223022861947924,0,0,0,0,0,0.0228484275748301
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,-0.0334320234665963,0,0,0.0239595581803218,0,0,0,-0.0319738316477701,0,0,0,0,0,-0.0729732470974235
LTC,0.700825875157413,0,0,0,0,-0.0172282010793504,0,0,0,0,0.00822428097523228,-0.0037356532180415,0,0,0,0,0,-0.0149454671416574
XMR,-0.826775006351938,0,0,-0.8420874250192,0,0,0,0,0,0,0.0708239678561949,-0.0688489239787841,0,0,0,0,0,0.0218490808272457
ETC,0,0.575377735864777,0,0,0,0,0,0.146158696751992,-0.758964504503862,0.192182040546333,-0.0757635613545782,0.00640883905212178,0,0,-0.0433486394027843,0,0,0.0762810346271376
DASH,0,0,0,0,0.0753501146178513,0,0,0,0,0,0,-0.0263307183046893,0,0,0,0,0,0
XEM,0,0,0,0,0.0648515672017848,0.332409096468311,0,0,0,0.392932814422008,0.0539685050051505,0,0.046906476611615,0,-0.158054135626069,0,0,0
DOGE,0,0,0,0,-0.0722871973786317,0,0,0.0462555734143864,0,0,0.0359683034628366,-0.0176801547364776,-0.10680360407677,0,0,0,0,0.0743383003198163
XLM,-0.0970764108723223,0.0445191042287668,0.151995696977317,0,0.154127867680429,0.235897360253122,0,-0.110771522045781,0.536825320474781,0,0.100176786913264,0,0.209933488366874,0,0,0,0,-0.0253507721652211
NEO,0,0,0,0.857270490095144,0,-0.533353361148224,0,0.0279400344675496,0.255548655622434,1.44818745680717,0,-0.0568232837423675,-0.462119731527723,1.47115963101396,-0.31089002390802,0,0,0
ZEC,0,0,0,0,1.12117255310035,0,-5.69667528309783,0,0,0,-1.07705280546833,0,-2.18678950105553,0,0,0,0,-0.761571190109783
DGB,-0.0148710483799511,0.314784766851332,0,0,0,0,-0.234386367824255,0.204082337168665,-0.16546093231743,0.461620951031488,-0.200082600419977,0.0276951142084145,0,0,0.0529619291239022,0,0,-0.0768722178250031
BV010082.Index,0,0.128327205607515,0,0,0.0295114700167193,0,0,0.0666012576718239,-0.10103010768672,-0.143976409799761,0.00965446857147901,-0.000937179006506497,-0.0468325924570154,0,0,0,0,-0.0838903256117435
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,8.7677195984586e-06,0,0,0,0,0,0.324895729198675
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0.00196220658883459,-0.000144266117394512,0,0,0,0,0,-0.0254365282749934
SPX.Index,0.0429373863895253,0,0,0,-0.0041603137831151,0,0,0.00819610441458873,0,0,0.00394861822234353,-0.000915992706426637,-0.019520565140079,0,0,0,0,-0.0425163173105656
VIX.Index,-0.520132293032521,0.873866205247186,0,0,0.160403533800971,0.206136547303226,0,0.0426684124863605,0,0,0.011039295456036,0.0332169108166342,-0.392875374961096,-3.36082162120123,1.52757638903226,0,0,0
